Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Lay_Home,Lay_Away,prob_H,prob_D,prob_A,prob_Over_05_HT,prob_Under_05_HT,prob_Over_05_FT,prob_Under_05_FT,prob_Over_15_FT,prob_Under_15_FT,prob_Over_25_FT,prob_Under_25_FT,prob_BTTS_Yes_FT,prob_BTTS_No_FT,H_D,H_A,D_H,D_A,A_H,A_D,Ov_Un,UN_Ov,BTTSY_BTTSN,BTTSN_BTTSY,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,DifAbs_OvUn,DifAbs_BTTSYBTTSN,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Angle_UnOv,Angle_BTTSNBTTSY,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,DifPer_OvUnUn,DifPer_BTTSYN_No,H_Ov,D_Ov,A_Ov,H_Un,D_Un,A_Un,H_BTTSY,D_BTTSY,A_BTTSY,H_BTTSN,D_BTTSN,A_BTTSN,CV_MO_FT,CV_Match_Type,CV_OvUn_FT,CV_OvUn_Type,CV_BTTS_FT,CV_BTTS_Type,Avg_prob_Home_FT,Avg_prob_Away_FT,Avg_Points_Home_FT,CV_Avg_Points_Home_FT,PPJ_Home,Avg_Points_Away_FT,CV_Avg_Points_Away_FT,PPJ_Away,Avg_G_Diff_H_HT_Value,Avg_G_Diff_A_HT_Value,Avg_G_Scored_H_HT_Value,CV_Avg_G_Scored_H_HT_Value,Avg_G_Scored_A_HT_Value,CV_Avg_G_Scored_A_HT_Value,Avg_G_Scored_H_HT,CV_Avg_G_Scored_H_HT,Avg_G_Scored_A_HT,CV_Avg_G_Scored_A_HT,Avg_G_Conceded_H_HT_Value,CV_Avg_G_Conceded_H_HT_Value,Avg_G_Conceded_A_HT_Value,CV_Avg_G_Conceded_A_HT_Value,Avg_G_Conceded_H_HT,CV_Avg_G_Conceded_H_HT,Avg_G_Conceded_A_HT,CV_Avg_G_Conceded_A_HT,Avg_G_Diff_H_ST_Value,Avg_G_Diff_A_ST_Value,Avg_G_Scored_H_ST_Value,CV_Avg_G_Scored_H_ST_Value,Avg_G_Scored_A_ST_Value,CV_Avg_G_Scored_A_ST_Value,Avg_G_Scored_H_ST,CV_Avg_G_Scored_H_ST,Avg_G_Scored_A_ST,CV_Avg_G_Scored_A_ST,Avg_G_Conceded_H_ST_Value,CV_Avg_G_Conceded_H_ST_Value,Avg_G_Conceded_A_ST_Value,CV_Avg_G_Conceded_A_ST_Value,Avg_G_Conceded_H_ST,CV_Avg_G_Conceded_H_ST,Avg_G_Conceded_A_ST,CV_Avg_G_Conceded_A_ST,Avg_G_Diff_H_FT_Value,Avg_G_Diff_A_FT_Value,Avg_G_Scored_H_FT_Value,CV_Avg_G_Scored_H_FT_Value,Avg_G_Scored_A_FT_Value,CV_Avg_G_Scored_A_FT_Value,Avg_G_Scored_H_FT,CV_Avg_G_Scored_H_FT,Avg_G_Scored_A_FT,CV_Avg_G_Scored_A_FT,Avg_G_Conceded_H_FT_Value,CV_Avg_G_Conceded_H_FT_Value,Avg_G_Conceded_A_FT_Value,CV_Avg_G_Conceded_A_FT_Value,Avg_G_Conceded_H_FT,CV_Avg_G_Conceded_H_FT,Avg_G_Conceded_A_FT,CV_Avg_G_Conceded_A_FT,Avg_CG_Scored_H_01,CV_Avg_CG_Scored_H_01,Avg_CG_Scored_A_01,CV_Avg_CG_Scored_A_01,Avg_CG_Conceded_H_01,CV_Avg_CG_Conceded_H_01,Avg_CG_Conceded_A_01,CV_Avg_CG_Conceded_A_01,Avg_CG_Scored_H_02,CV_Avg_CG_Scored_H_02,Avg_CG_Scored_A_02,CV_Avg_CG_Scored_A_02,Avg_CG_Conceded_H_02,CV_Avg_CG_Conceded_H_02,Avg_CG_Conceded_A_02,CV_Avg_CG_Conceded_A_02,Avg_Shots_InFavor_H,CV_Avg_Shots_InFavor_H,Avg_Shots_InFavor_A,CV_Avg_Shots_InFavor_A,Avg_Shots_per_Goal_InFavor_H,CV_Avg_Shots_per_Goal_InFavor_H,Avg_Shots_per_Goal_InFavor_A,CV_Avg_Shots_per_Goal_InFavor_A,Avg_Shots_per_Goal_Against_H,CV_Avg_Shots_per_Goal_Against_H,Avg_Shots_per_Goal_Against_A,CV_Avg_Shots_per_Goal_Against_A,Avg_Shots_OnTarget_InFavor_H,CV_Avg_Shots_OnTarget_InFavor_H,Avg_Shots_OnTarget_InFavor_A,CV_Avg_Shots_OnTarget_InFavor_A,Avg_Shots_OnTarget_Against_H,CV_Avg_Shots_OnTarget_Against_H,Avg_Shots_OnTarget_Against_A,CV_Avg_Shots_OnTarget_Against_A,Avg_Shots_OnTarget_per_Goal_InFavor_H,CV_Avg_Shots_OnTarget_per_Goal_InFavor_H,Avg_Shots_OnTarget_per_Goal_InFavor_A,CV_Avg_Shots_OnTarget_per_Goal_InFavor_A,Avg_Shots_OnTarget_per_Goal_Against_H,CV_Avg_Shots_OnTarget_per_Goal_Against_H,Avg_Shots_OnTarget_per_Goal_Against_A,CV_Avg_Shots_OnTarget_per_Goal_Against_A,Avg_G_Attempt_InFavor_H,CV_Avg_G_Attempt_InFavor_H,Avg_G_Attempt_InFavor_A,CV_Avg_G_Attempt_InFavor_A,Avg_G_Attempt_Against_H,CV_Avg_G_Attempt_Against_H,Avg_G_Attempt_Against_A,CV_Avg_G_Attempt_Against_A,Avg_Goal_Attempt_per_Goal_InFavor_H,CV_Avg_Goal_Attempt_per_Goal_InFavor_H,Avg_Goal_Attempt_per_Goal_InFavor_A,CV_Avg_Goal_Attempt_per_Goal_InFavor_A,Avg_Goal_Attempts_per_Goal_Against_H,CV_Avg_Goal_Attempts_per_Goal_Against_H,Avg_Goal_Attempts_per_Goal_Against_A,CV_Avg_Goal_Attempts_per_Goal_Against_A,Avg_Corners_InFavor_H,CV_Avg_Corners_InFavor_H,Avg_Corners_InFavor_A,CV_Avg_Corners_InFavor_A,Avg_Corners_Against_H,CV_Avg_Corners_Against_H,Avg_Corners_Against_A,CV_Avg_Corners_Against_A,Avg_B_Possession_InFavor_H,CV_Avg_B_Possession_InFavor_H,Avg_B_Possession_InFavor_A,CV_Avg_B_Possession_InFavor_A,Avg_B_Possession_Against_H,CV_Avg_B_Possession_Against_H,Avg_B_Possession_Against_A,CV_Avg_B_Possession_Against_A,Avg_RPS_MO_H,CV_Avg_RPS_MO_H,Avg_RPS_MO_A,CV_Avg_RPS_MO_A,Avg_RPS_OvUn_H,CV_Avg_RPS_OvUn_H,Avg_RPS_OvUn_A,CV_Avg_RPS_OvUn_A,Avg_RPS_BTTS_H,CV_Avg_RPS_BTTS_H,Avg_RPS_BTTS_A,CV_Avg_RPS_BTTS_A,Avg_Power_Ranking_H,CV_Avg_Power_Ranking_H,Avg_Power_Ranking_A,CV_Avg_Power_Ranking_A,Poisson_GM_H_0,Poisson_GM_H_1,Poisson_GM_H_2,Poisson_GM_H_3,Poisson_GM_H_4,Poisson_GM_A_0,Poisson_GM_A_1,Poisson_GM_A_2,Poisson_GM_A_3,Poisson_GM_A_4,Poisson_GS_H_0,Poisson_GS_H_1,Poisson_GS_H_2,Poisson_GS_H_3,Poisson_GS_H_4,Poisson_GS_A_0,Poisson_GS_A_1,Poisson_GS_A_2,Poisson_GS_A_3,Poisson_GS_A_4,prob_G_Scored_H,prob_G_Conceded_H,prob_G_Scored_A,prob_G_Conceded_A,Perc_Scored_First_Goal_H_HT,Perc_Conceded_First_Goal_H_HT,Perc_Scored_First_Goal_A_HT,Perc_Conceded_First_Goal_A_HT,Avg_Min_First_Goal_H_HT,CV_Avg_Min_FG_H_HT,Avg_Min_First_Goal_A_HT,CV_Avg_Min_FG_A_HT,Avg_Min_First_Goal_Conceded_H_HT,CV_Avg_Min_FGC_H_HT,Avg_Min_First_Goal_Conceded_A_HT,CV_Avg_Min_FGC_A_HT,Perc_Over05HT_Home,Perc_Under05HT_Home,Perc_Over05HT_Away,Perc_Under05HT_Away,Perc_Over15HT_Home,Perc_Under15HT_Home,Perc_Over15HT_Away,Perc_Under15HT_Away,Perc_Over25HT_Home,Perc_Under25HT_Home,Perc_Over25HT_Away,Perc_Under25HT_Away,Perc_Home_Win_HT,Perc_Draw_Win_H_HT,Perc_Draw_Win_A_HT,Perc_Away_Win_HT,Perc_BTTS_Yes_HT_Home,Perc_BTTS_No_HT_Home,Perc_BTTS_Yes_HT_Away,Perc_BTTS_No_HT_Away,Perc_Scored_First_Goal_H_ST,Perc_Conceded_First_Goal_H_ST,Perc_Scored_First_Goal_A_ST,Perc_Conceded_First_Goal_A_ST,Avg_Min_First_Goal_H_ST,CV_Avg_Min_FG_H_ST,Avg_Min_First_Goal_A_ST,CV_Avg_Min_FG_A_ST,Avg_Min_First_Goal_Conceded_H_ST,CV_Avg_Min_FGC_H_ST,Avg_Min_First_Goal_Conceded_A_ST,CV_Avg_Min_FGC_A_ST,Perc_Over05ST_Home,Perc_Under05ST_Home,Perc_Over05ST_Away,Perc_Under05ST_Away,Perc_Over15ST_Home,Perc_Under15ST_Home,Perc_Over15ST_Away,Perc_Under15ST_Away,Perc_Over25ST_Home,Perc_Under25ST_Home,Perc_Over25ST_Away,Perc_Under25ST_Away,Perc_Home_Win_ST,Perc_Draw_Win_H_ST,Perc_Draw_Win_A_ST,Perc_Away_Win_ST,Perc_BTTS_Yes_ST_Home,Perc_BTTS_No_ST_Home,Perc_BTTS_Yes_ST_Away,Perc_BTTS_No_ST_Away,Perc_Scored_First_Goal_H_FT,Perc_Conceded_First_Goal_H_FT,Perc_Scored_First_Goal_A_FT,Perc_Conceded_First_Goal_A_FT,Avg_Min_First_Goal_H_FT,CV_Avg_Min_FG_H_FT,Avg_Min_First_Goal_A_FT,CV_Avg_Min_FG_A_FT,Avg_Min_First_Goal_Conceded_H_FT,CV_Avg_Min_FGC_H_FT,Avg_Min_First_Goal_Conceded_A_FT,CV_Avg_Min_FGC_A_FT,Perc_Over05FT_Home,Perc_Under05FT_Home,Perc_Over05FT_Away,Perc_Under05FT_Away,Perc_Over15FT_Home,Perc_Under15FT_Home,Perc_Over15FT_Away,Perc_Under15FT_Away,Perc_Over25FT_Home,Perc_Under25FT_Home,Perc_Over25FT_Away,Perc_Under25FT_Away,Perc_Home_Win_FT,Perc_Draw_Win_H_FT,Perc_Draw_Win_A_FT,Perc_Away_Win_FT,Perc_BTTS_Yes_FT_Home,Perc_BTTS_No_FT_Home,Perc_BTTS_Yes_FT_Away,Perc_BTTS_No_FT_Away,Perc_0x0_H,Perc_0x0_A,Perc_0x1_H,Perc_0x1_A,Perc_1x0_H,Perc_1x0_A,Perc_1x1_H,Perc_1x1_A,Perc_0x2_H,Perc_0x2_A,Perc_2x0_H,Perc_2x0_A,Perc_2x1_H,Perc_2x1_A,Perc_1x2_H,Perc_1x2_A,Perc_2x2_H,Perc_2x2_A,Perc_0x3_H,Perc_0x3_A,Perc_3x0_H,Perc_3x0_A,Perc_3x1_H,Perc_3x1_A,Perc_1x3_H,Perc_1x3_A,Perc_3x2_H,Perc_3x2_A,Perc_2x3_H,Perc_2x3_A,Perc_3x3_H,Perc_3x3_A,Perc_goleada_casa_H,Perc_goleada_casa_A,Perc_goleada_away_H,Perc_goleada_away_A,Perc_goleada_empate_H,Perc_goleada_empate_A,Perc_Scored_First_and_Won_H,Perc_Scored_First_and_Won_A,Perc_Scored_First_and_Draw_H,Perc_Scored_First_and_Draw_A,Perc_Scored_First_and_Lost_H,Perc_Scored_First_and_Lost_A,Perc_Conceded_First_and_Won_H,Perc_Conceded_First_and_Won_A,Perc_Conceded_First_and_Draw_H,Perc_Conceded_First_and_Draw_A,Perc_Conceded_First_and_Lost_H,Perc_Conceded_First_and_Lost_A,Perc_Dilatou_Vantagem_1_Golo_H,Perc_Dilatou_Vantagem_1_Golo_A,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,SOUTH AMERICA - COPA LIBERTADORES,2025-03-06,01:30,Barcelona SC (Ecu),Corinthians (Bra),3.25,3.2,2.25,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.73,1.3,1.62,0.3077,0.3125,0.4444,0.6536,0.4202,0.9259,0.125,0.6944,0.3802,0.4255,0.6369,0.5,0.578,0.9846,0.6924,1.0156,0.7032,1.4443,1.4221,0.6681,1.4968,0.8651,1.156,0.1367,0.0048,0.1319,0.2114,0.078,3.9101,0.1375,3.7732,6.0338,2.2334,0.3076,0.0154,0.2968,0.3319,0.078,0.7231,0.7344,1.0444,0.4831,0.4907,0.6978,0.6154,0.625,0.8888,0.5324,0.5407,0.7689,0.1785,Balanced Game,0.199,Predictable,0.0724,Predictable,0.5101,0.3016,1.245,1.0218,1.2356,1.245,1.1295,1.6457,0.5144,0.2979,0.5144,1.7179,0.2979,2.0718,0.7333,1.2051,0.3333,1.8518,0.7877,0.803,0.4243,1.7365,0.6,1.0542,0.4,1.842,-0.1965,0.0234,0.4737,1.5554,0.5268,1.5499,0.6,1.228,0.6667,1.2247,0.4737,1.0705,0.5268,1.2147,0.6,0.8452,0.4667,1.3711,-0.4698,-0.103,0.9881,1.1261,0.8247,1.2126,1.3333,0.8345,1.0,1.0,1.4579,0.5313,0.9278,0.9867,1.2,0.6455,0.8667,1.0563,2.3986,0.0,3.3107,0.1423,2.9673,0.0,3.6534,0.1245,0.9282,0.0,0.6468,0.2055,0.8616,0.0,0.5802,0.1063,7.2857,0.3428,4.2857,0.5168,0.0,0.0,0.0,0.0,5.9286,0.6357,0.0,0.0,4.0,0.2041,3.7143,0.3716,4.1429,0.2933,4.2857,0.441,0.0,0.0,0.0,0.0,2.9286,0.3995,2.2143,0.7586,12.0,0.3005,8.2857,0.3094,12.8571,0.182,11.7143,0.4232,0.0,0.0,0.0,0.0,9.2143,0.4294,0.0,0.0,3.8571,0.408,4.1429,0.3798,3.1429,0.5933,6.5714,0.6797,50.8571,0.1424,53.0,0.2285,49.1429,0.1474,47.0,0.2577,0.2407,0.0872,0.3255,0.0614,0.4515,0.0403,0.2783,0.0751,0.5418,0.0258,0.5011,0.0435,18.5129,7.3459,-64.0928,-4.1266,0.3723,0.3679,0.1817,0.0599,0.0148,0.4384,0.3615,0.1491,0.041,0.0084,0.2327,0.3393,0.2473,0.1202,0.0438,0.3954,0.3669,0.1702,0.0526,0.0122,1.2028,1.0696,0.5583,0.4251,46.67,33.33,26.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,46.67,53.33,40.0,60.0,20.0,80.0,6.67,93.33,6.67,93.33,33.33,40.0,53.33,20.0,26.67,73.33,6.67,93.33,6.67,0.0,20.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,13.33,73.33,26.67,33.33,66.67,33.33,66.67,0.0,100.0,6.67,93.33,26.67,33.33,33.33,40.0,20.0,80.0,13.33,86.67,53.33,33.33,46.67,33.33,22.33,0.9528,20.73,1.4434,26.6,0.977,25.0,1.2472,100.0,0.0,86.67,13.33,80.0,20.0,66.67,33.33,40.0,60.0,33.33,66.67,46.67,26.67,26.67,40.0,53.33,46.67,33.33,66.67,0.0,13.33,6.67,6.67,13.33,13.33,13.33,13.33,20.0,13.33,6.67,6.67,20.0,6.67,0.0,13.33,13.33,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,36.36,18.18,18.18,18.18,18.18,36.36,9.09,18.18,18.18,0.0,0.0,0.0,0.0,0.0,Away Fav,Avg_Bigger,p_Bigger,Balanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Home,Bigger_Home,Yes,No,Bigger_Away,Bigger_Home,Bigger_Home
2,SOUTH AMERICA - COPA SUDAMERICANA,2025-03-06,01:30,Once Caldas (Col),Millonarios (Col),2.9,2.9,2.63,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73,1.42,1.51,0.3448,0.3448,0.3802,0.6536,0.4202,0.9091,0.1429,0.6944,0.3802,0.4167,0.6536,0.5,0.578,1.0,0.9069,1.0,0.9069,1.1027,1.1027,0.6375,1.5685,0.8651,1.156,0.0354,0.0,0.0354,0.2369,0.078,1.014,0.0,1.014,6.7552,2.2334,0.0931,0.0,0.0931,0.3625,0.078,0.8275,0.8275,0.9124,0.5275,0.5275,0.5817,0.6896,0.6896,0.7604,0.5965,0.5965,0.6578,0.0468,Super Balanced Game,0.2213,Predictable,0.0724,Predictable,0.0,0.2581,0.0,0.0,1.3792,0.0,1.8543,1.4854,0.0,0.2587,0.0,0.0,0.2587,1.7692,0.0,0.0,0.2667,1.7162,0.0,0.0,0.7575,1.3389,0.0,0.0,0.8,1.2678,0.0,-0.2932,0.0,0.0,0.53,1.2074,0.0,0.0,0.5333,1.1999,0.0,0.0,0.53,1.6674,0.0,0.0,0.7333,1.2051,0.0,-0.792,0.0,0.0,0.7887,0.9821,0.0,0.0,0.8,0.9682,0.0,0.0,1.5808,0.751,0.0,0.0,1.5333,0.7743,0.0,0.0,3.52,0.0,0.0,0.0,7.4257,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.9006,0.0,0.0,0.0,6.0,0.8051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714,0.7558,0.0,0.0,4.4286,0.5025,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.819,0.0,0.0,10.1429,0.5137,0.0,0.0,13.5714,0.3034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6939,0.0,0.0,3.8571,0.4346,0.0,0.0,51.5714,0.1361,0.0,0.0,48.4286,0.145,0.0,0.0,0.2556,0.0,0.0,0.0,0.3911,0.0,0.0,0.0,0.4956,0.0,0.0,0.0,12.5127,8.7232,0.0,0.0,0.0,0.0,0.0,0.4544,0.3584,0.1413,0.0372,0.0073,0.0,0.0,0.0,0.0,0.0,0.2058,0.3253,0.2572,0.1355,0.0536,0.0,0.0,1.0092,1.7424,0.0,0.0,0.0,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67,53.33,0.0,0.0,33.33,66.67,0.0,0.0,20.0,80.0,0.0,0.0,60.0,0.0,0.0,0.0,26.67,73.33,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,33.33,66.67,0.0,0.0,6.67,93.33,0.0,0.0,33.33,26.67,0.0,0.0,20.0,80.0,0.0,0.0,20.0,66.67,0.0,0.0,31.0,1.0169,0.0,0.0,26.87,1.1401,0.0,0.0,86.67,13.33,0.0,0.0,66.67,33.33,0.0,0.0,40.0,60.0,0.0,0.0,26.67,13.33,0.0,0.0,46.67,53.33,0.0,13.33,0.0,6.67,0.0,13.33,0.0,6.67,0.0,6.67,0.0,13.33,0.0,6.67,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,9.09,0.0,9.09,0.0,36.36,0.0,0.0,Away Fav,p_Bigger,p_Bigger,Super_Balanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Home,Bigger_Away,Bigger_Away,No,No,Bigger_Away,Bigger_Away,Bigger_Away
3,COSTA RICA - PRIMERA DIVISION,2025-03-06,02:00,Puntarenas FC,Cartagines,2.1,3.2,3.5,1.5,2.5,1.08,8.0,1.36,3.0,2.2,1.65,1.91,1.8,1.69,1.27,0.4762,0.3125,0.2857,0.6667,0.4,0.9259,0.125,0.7353,0.3333,0.4545,0.6061,0.5236,0.5556,1.5238,1.6668,0.6562,1.0938,0.6,0.9142,0.7499,1.3336,0.9424,1.0611,0.1905,0.1637,0.0268,0.1516,0.032,-5.441,-4.6792,-0.7677,4.3347,0.9167,0.6668,0.5238,0.0938,0.2501,0.032,1.0477,0.6876,0.6286,0.7857,0.5156,0.4714,0.9095,0.5968,0.5456,0.8571,0.5625,0.5142,0.2351,Balanced Game,0.1429,Predictable,0.0297,Predictable,0.4085,0.3204,1.1414,1.1331,1.7411,1.1414,1.8816,1.1696,0.4155,0.3479,0.4155,1.7887,0.3479,1.4027,0.4667,1.5925,0.3333,1.4641,0.5738,0.9,0.6985,1.6412,0.4667,1.1065,0.8,1.433,-0.126,-0.2636,0.6072,0.8351,0.4763,1.5604,0.6,0.8452,0.5333,1.3936,0.6072,1.1589,0.4763,1.6771,0.7333,0.9596,0.7333,1.0893,-0.2843,-0.6142,1.0227,0.8641,0.8242,1.2017,1.0667,0.8284,0.8667,1.1427,1.307,0.6594,1.4384,1.0792,1.2,0.7183,1.5333,1.0124,3.1296,0.0654,2.8832,0.1356,3.9676,0.1138,5.2433,0.0734,0.7264,0.1111,0.5929,0.0943,0.793,0.0436,0.9263,0.0675,4.5714,0.6901,6.4286,0.4478,0.0,0.0,0.0,0.0,0.0,0.0,4.0952,0.9021,3.0,0.4303,2.8571,0.819,3.7143,0.3716,4.2857,0.6131,0.0,0.0,0.0,0.0,2.7143,0.7043,2.5238,0.463,7.5714,0.5275,9.2857,0.3389,7.7143,0.306,8.7143,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,6.619,0.6921,6.2857,0.6411,5.5714,0.6376,5.0,0.7394,5.2857,0.3404,49.1429,0.0756,49.5714,0.0506,50.8571,0.0731,50.4286,0.0497,0.3068,0.0531,0.2936,0.0725,0.4079,0.0539,0.4636,0.0552,0.5434,0.0287,0.4658,0.0277,22.5743,2.7411,-22.7711,-5.9613,0.3596,0.3678,0.1881,0.0641,0.0164,0.4386,0.3615,0.149,0.0409,0.0084,0.2706,0.3537,0.2312,0.1007,0.0329,0.2373,0.3413,0.2455,0.1177,0.0423,0.9123,1.0455,0.751,1.4178,26.67,46.67,20.0,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,26.67,66.67,33.33,20.0,80.0,26.67,73.33,0.0,100.0,6.67,93.33,26.67,33.33,40.0,20.0,6.67,93.33,13.33,86.67,6.67,6.67,6.67,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,73.33,26.67,40.0,60.0,40.0,60.0,13.33,86.67,13.33,86.67,20.0,46.67,33.33,26.67,40.0,60.0,20.0,80.0,33.33,53.33,26.67,60.0,34.73,0.889,21.4,1.3146,33.67,0.8351,33.33,0.9019,86.67,13.33,86.67,13.33,73.33,26.67,60.0,40.0,40.0,60.0,40.0,60.0,26.67,40.0,26.67,13.33,66.67,33.33,46.67,53.33,13.33,13.33,6.67,0.0,6.67,26.67,26.67,13.33,6.67,6.67,0.0,0.0,13.33,13.33,13.33,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,6.67,6.67,6.67,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,27.27,0.0,9.09,9.09,18.18,45.45,9.09,9.09,18.18,0.0,9.09,27.27,0.0,0.0,Home Fav,p_Bigger,Avg_Bigger,Balanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Away,Yes,No,Bigger_Home,Bigger_Away,Bigger_Home
4,TURKEY - 1. LIG,2025-03-06,11:30,Erzurumspor,Pendikspor,1.69,3.4,5.0,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62,2.15,1.15,0.5917,0.2941,0.2,0.6667,0.4,0.9259,0.125,0.6944,0.3802,0.4255,0.6369,0.4545,0.6173,2.0119,2.9585,0.497,1.4705,0.338,0.68,0.6681,1.4968,0.7363,1.3582,0.3917,0.2976,0.0941,0.2114,0.1628,-11.0811,-8.4635,-2.6938,6.0338,4.6536,1.9585,1.0119,0.4705,0.3319,0.1628,1.3906,0.6912,0.47,0.929,0.4618,0.314,1.3019,0.6471,0.44,0.9585,0.4764,0.324,0.4613,Unbalanced Game,0.199,Predictable,0.1519,Predictable,0.55,0.3882,0.0,0.0,2.0692,0.0,0.0,0.8941,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,1.3711,0.6667,1.2247,0.0,0.0,0.0,0.0,0.4667,1.9616,0.6,1.228,0.0,0.0,0.0,0.0,0.0,0.0,0.9333,0.9469,0.5333,1.7167,0.0,0.0,0.0,0.0,0.3333,1.4641,0.8667,1.1427,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.8009,1.2,1.0059,0.0,0.0,0.0,0.0,0.8,1.5811,1.4667,0.9596,2.4193,0.3418,0.0,0.0,0.9347,0.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5714,0.4255,3.8571,0.5686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857,0.5477,3.1429,0.428,1.7143,1.1527,3.5714,0.5076,0.0,0.0,0.0,0.0,0.7143,1.0582,2.0238,0.9538,11.2857,0.3459,9.0,0.2222,7.4286,0.4317,12.7143,0.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5714,0.6437,4.0,0.6124,2.1429,0.6278,6.1429,0.3444,56.1429,0.1323,40.1429,0.1839,43.8571,0.1693,59.8571,0.1233,0.3068,0.0,0.3125,0.0,0.3596,0.0,0.4916,0.0,0.4649,0.0,0.4922,0.0,47.0518,2.1051,-11.026,-18.9963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,26.67,40.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,73.33,26.67,26.67,73.33,40.0,60.0,6.67,93.33,13.33,86.67,33.33,46.67,33.33,40.0,6.67,93.33,20.0,80.0,26.67,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,66.67,33.33,40.0,60.0,40.0,60.0,6.67,93.33,26.67,73.33,53.33,26.67,46.67,13.33,13.33,86.67,20.0,80.0,60.0,33.33,40.0,46.67,36.93,0.8038,21.0,1.192,13.33,1.9312,32.73,0.9536,93.33,6.67,93.33,6.67,66.67,33.33,73.33,26.67,40.0,60.0,53.33,46.67,60.0,13.33,20.0,40.0,26.67,73.33,46.67,53.33,6.67,6.67,6.67,6.67,20.0,13.33,6.67,13.33,0.0,6.67,20.0,0.0,6.67,6.67,6.67,13.33,0.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,13.33,6.67,6.67,0.0,0.0,0.0,18.18,0.0,9.09,9.09,45.45,54.55,18.18,9.09,9.09,18.18,0.0,0.0,0.0,Home Fav,p_Bigger,Avg_Bigger,Unbalanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Home,Bigger_Away,No,No,Bigger_Away,Bigger_Away,Bigger_Away
