,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Lay_Home,Lay_Away,Lay_Draw,prob_H,prob_D,prob_A,prob_Over_05_HT,prob_Under_05_HT,prob_Over_15_HT,prob_Under_15_HT,prob_Over_05_FT,prob_Under_05_FT,prob_Over_15_FT,prob_Under_15_FT,prob_Over_25_FT,prob_Under_25_FT,prob_BTTS_Yes_FT,prob_BTTS_No_FT,H_D,H_A,D_H,D_A,A_H,A_D,Ov_Un,UN_Ov,BTTSY_BTTSN,BTTSN_BTTSY,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,DifAbs_OvUn,DifAbs_BTTSYBTTSN,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Angle_UnOv,Angle_BTTSNBTTSY,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,DifPer_OvUnUn,DifPer_BTTSYN_No,H_Ov,D_Ov,A_Ov,H_Un,D_Un,A_Un,H_BTTSY,D_BTTSY,A_BTTSY,H_BTTSN,D_BTTSN,A_BTTSN,CV_MO_FT,CV_Match_Type,CV_OvUn_FT,CV_OvUn_Type,CV_BTTS_FT,CV_BTTS_Type,Avg_G_Diff_H_HT_Value,Avg_G_Diff_A_HT_Value,Avg_G_Scored_H_HT_Value,CV_Avg_G_Scored_H_HT_Value,Avg_G_Scored_A_HT_Value,CV_Avg_G_Scored_A_HT_Value,Avg_G_Conceded_H_HT_Value,CV_Avg_G_Conceded_H_HT_Value,Avg_G_Conceded_A_HT_Value,CV_Avg_G_Conceded_A_HT_Value,Avg_G_Diff_H_SH_Value,Avg_G_Diff_A_SH_Value,Avg_G_Scored_H_SH_Value,CV_Avg_G_Scored_H_SH_Value,Avg_G_Scored_A_SH_Value,CV_Avg_G_Scored_A_SH_Value,Avg_G_Conceded_H_SH_Value,CV_Avg_G_Conceded_H_SH_Value,Avg_G_Conceded_A_SH_Value,CV_Avg_G_Conceded_A_SH_Value,Avg_Points_H,CV_Avg_Points_H,Avg_Points_A,CV_Avg_Points_A,Avg_G_Diff_H_FT_Value,Avg_G_Diff_A_FT_Value,Avg_G_Scored_H_FT_Value,CV_Avg_G_Scored_H_FT_Value,Avg_G_Scored_A_FT_Value,CV_Avg_G_Scored_A_FT_Value,Avg_G_Conceded_H_FT_Value,CV_Avg_G_Conceded_H_FT_Value,Avg_G_Conceded_A_FT_Value,CV_Avg_G_Conceded_A_FT_Value,Avg_CG_Scored_H_01,CV_Avg_CG_Scored_H_01,Avg_CG_Scored_A_01,CV_Avg_CG_Scored_A_01,Avg_CG_Conceded_H_01,CV_Avg_CG_Conceded_H_01,Avg_CG_Conceded_A_01,CV_Avg_CG_Conceded_A_01,Avg_CG_Scored_H_02,CV_Avg_CG_Scored_H_02,Avg_CG_Scored_A_02,CV_Avg_CG_Scored_A_02,Avg_CG_Conceded_H_02,CV_Avg_CG_Conceded_H_02,Avg_CG_Conceded_A_02,CV_Avg_CG_Conceded_A_02,Avg_Tot_Shots_InFavor_H,CV_Avg_Tot_Shots_InFavor_H,Avg_Tot_Shots_InFavor_A,CV_Avg_Tot_Shots_InFavor_A,Avg_Tot_Shots_Against_H,CV_Avg_Tot_Shots_Against_H,Avg_Tot_Shots_Against_A,CV_Avg_Tot_Shots_Against_A,Avg_Tot_Shots_per_Goal_InFavor_H,CV_Avg_Tot_Shots_per_Goal_InFavor_H,Avg_Tot_Shots_per_Goal_InFavor_A,CV_Avg_Tot_Shots_per_Goal_InFavor_A,Avg_Tot_Shots_per_Goal_Against_H,CV_Avg_Tot_Shots_per_Goal_Against_H,Avg_Tot_Shots_per_Goal_Against_A,CV_Avg_Tot_Shots_per_Goal_Against_A,Avg_Shots_Off_Target_InFavor_H,CV_Avg_Shots_Off_Target_InFavor_H,Avg_Shots_Off_Target_InFavor_A,CV_Avg_Shots_Off_Target_InFavor_A,Avg_Shots_Off_Target_Against_H,CV_Avg_Shots_Off_Target_Against_H,Avg_Shots_Off_Target_Against_A,CV_Avg_Shots_Off_Target_Against_A,Avg_Shots_Off_Target_per_Goal_InFavor_H,CV_Avg_Shots_Off_Target_per_Goal_InFavor_H,Avg_Shots_Off_Target_per_Goal_InFavor_A,CV_Avg_Shots_Off_Target_per_Goal_InFavor_A,Avg_Shots_OnTarget_InFavor_H,CV_Avg_Shots_OnTarget_InFavor_H,Avg_Shots_OnTarget_InFavor_A,CV_Avg_Shots_OnTarget_InFavor_A,Avg_Shots_OnTarget_Against_H,CV_Avg_Shots_OnTarget_Against_H,Avg_Shots_OnTarget_Against_A,CV_Avg_Shots_OnTarget_Against_A,Avg_Shots_OnTarget_per_Goal_InFavor_H,CV_Avg_Shots_OnTarget_per_Goal_InFavor_H,Avg_Shots_OnTarget_per_Goal_InFavor_A,CV_Avg_Shots_OnTarget_per_Goal_InFavor_A,Avg_Shots_OnTarget_per_Goal_Against_H,CV_Avg_Shots_OnTarget_per_Goal_Against_H,Avg_Shots_OnTarget_per_Goal_Against_A,CV_Avg_Shots_OnTarget_per_Goal_Against_A,Avg_Tot_Attacks_InFavor_H,CV_Avg_Tot_Attacks_InFavor_H,Avg_Tot_Attacks_InFavor_A,CV_Avg_Tot_Attacks_InFavor_A,Avg_Tot_Attacks_Against_H,CV_Avg_Tot_Attacks_Against_H,Avg_Tot_Attacks_Against_A,CV_Avg_Tot_Attacks_Against_A,Avg_Tot_Attacks_per_Goal_InFavor_H,CV_Avg_Tot_Attacks_per_Goal_InFavor_H,Avg_Tot_Attacks_per_Goal_InFavor_A,CV_Avg_Tot_Attacks_per_Goal_InFavor_A,Avg_Tot_Attacks_per_Goal_Against_H,CV_Avg_Tot_Attacks_per_Goal_Against_H,Avg_Tot_Attacks_per_Goal_Against_A,CV_Avg_Tot_Attacks_per_Goal_Against_A,Avg_Dangerous_Attacks_H,CV_Avg_Dangerous_Attacks_H,Avg_Dangerous_Attacks_A,CV_Avg_Dangerous_Attacks_A,Avg_Dangerous_Attacks_Against_H,CV_Avg_Dangerous_Attacks_Against_H,Avg_Dangerous_Attacks_Against_A,CV_Avg_Dangerous_Attacks_Against_A,Avg_Dangerous_Attacks_per_Goal_H,CV_Avg_Dangerous_Attacks_per_Goal_H,Avg_Dangerous_Attacks_per_Goal_A,CV_Avg_Dangerous_Attacks_per_Goal_A,Avg_Dangerous_Attacks_per_Goal_Against_H,CV_Avg_Dangerous_Attacks_per_Goal_Against_H,Avg_Dangerous_Attacks_per_Goal_Against_A,CV_Avg_Dangerous_Attacks_per_Goal_Against_A,Avg_Corners_InFavor_H,CV_Avg_Corners_InFavor_H,Avg_Corners_InFavor_A,CV_Avg_Corners_InFavor_A,Avg_Corners_Against_H,CV_Avg_Corners_Against_H,Avg_Corners_Against_A,CV_Avg_Corners_Against_A,Avg_B_Possession_InFavor_H,CV_Avg_B_Possession_InFavor_H,Avg_B_Possession_InFavor_A,CV_Avg_B_Possession_InFavor_A,Avg_B_Possession_Against_H,CV_Avg_B_Possession_Against_H,Avg_B_Possession_Against_A,CV_Avg_B_Possession_Against_A,Avg_Yellow_Cards_H,CV_Avg_Yellow_Cards_H,Avg_Yellow_Cards_A,CV_Avg_Yellow_Cards_A,Avg_Red_Cards_H,CV_Avg_Red_Cards_H,Avg_Red_Cards_A,CV_Avg_Red_Cards_A,Avg_RPS_MO_H,CV_Avg_RPS_MO_H,Avg_RPS_MO_A,CV_Avg_RPS_MO_A,Avg_RPS_OvUn_H,CV_Avg_RPS_OvUn_H,Avg_RPS_OvUn_A,CV_Avg_RPS_OvUn_A,Avg_RPS_BTTS_H,CV_Avg_RPS_BTTS_H,Avg_RPS_BTTS_A,CV_Avg_RPS_BTTS_A,Avg_prob_H,CV_Avg_prob_H,Avg_prob_A,CV_Avg_prob_A,Avg_Power_Ranking_H,CV_Avg_Power_Ranking_H,Avg_Power_Ranking_A,CV_Avg_Power_Ranking_A,Avg_Xg_H,CV_Avg_Xg_H,Avg_Xg_A,CV_Avg_Xg_A,Poisson_GM_H_0,Poisson_GM_H_1,Poisson_GM_H_2,Poisson_GM_H_3,Poisson_GM_H_4,Poisson_GM_A_0,Poisson_GM_A_1,Poisson_GM_A_2,Poisson_GM_A_3,Poisson_GM_A_4,Poisson_GS_H_0,Poisson_GS_H_1,Poisson_GS_H_2,Poisson_GS_H_3,Poisson_GS_H_4,Poisson_GS_A_0,Poisson_GS_A_1,Poisson_GS_A_2,Poisson_GS_A_3,Poisson_GS_A_4,prob_G_Scored_H,prob_G_Scored_A,prob_G_Conceded_H,prob_G_Conceded_A,Avg_G_Scored_H_HT,CV_Avg_G_Scored_H_HT,Avg_G_Scored_A_HT,CV_Avg_G_Scored_A_HT,Avg_G_Conceded_H_HT,CV_Avg_G_Conceded_H_HT,Avg_G_Conceded_A_HT,CV_Avg_G_Conceded_A_HT,Perc_Scored_First_Goal_H_HT,Perc_Scored_First_Goal_A_HT,Perc_Conceded_First_Goal_H_HT,Perc_Conceded_First_Goal_A_HT,Avg_Min_First_Goal_H_HT,CV_Avg_Min_FG_H_HT,Avg_Min_First_Goal_A_HT,CV_Avg_Min_FG_A_HT,Avg_Min_First_Goal_Conceded_H_HT,CV_Avg_Min_FGC_H_HT,Avg_Min_First_Goal_Conceded_A_HT,CV_Avg_Min_FGC_A_HT,Perc_Over05HT_Home,Perc_Over05HT_Away,Perc_Under05HT_Home,Perc_Under05HT_Away,Perc_Over15HT_Home,Perc_Over15HT_Away,Perc_Under15HT_Home,Perc_Under15HT_Away,Perc_Over25HT_Home,Perc_Over25HT_Away,Perc_Under25HT_Home,Perc_Under25HT_Away,Perc_Home_Win_HT,Perc_Away_Win_HT,Perc_Draw_Win_H_HT,Perc_Draw_Win_A_HT,Perc_BTTS_Yes_HT_Home,Perc_BTTS_Yes_HT_Away,Perc_BTTS_No_HT_Home,Perc_BTTS_No_HT_Away,Avg_G_Scored_H_SH,CV_Avg_G_Scored_H_SH,Avg_G_Scored_A_SH,CV_Avg_G_Scored_A_SH,Avg_G_Conceded_H_SH,CV_Avg_G_Conceded_H_SH,Avg_G_Conceded_A_SH,CV_Avg_G_Conceded_A_SH,Perc_Scored_First_Goal_H_SH,Perc_Scored_First_Goal_A_SH,Perc_Conceded_First_Goal_H_SH,Perc_Conceded_First_Goal_A_SH,Avg_Min_First_Goal_H_SH,CV_Avg_Min_FG_H_SH,Avg_Min_First_Goal_A_SH,CV_Avg_Min_FG_A_SH,Avg_Min_First_Goal_Conceded_H_SH,CV_Avg_Min_FGC_H_SH,Avg_Min_First_Goal_Conceded_A_SH,CV_Avg_Min_FGC_A_SH,Perc_Over05SH_Home,Perc_Over05SH_Away,Perc_Under05SH_Home,Perc_Under05SH_Away,Perc_Over15SH_Home,Perc_Over15SH_Away,Perc_Under15SH_Home,Perc_Under15SH_Away,Perc_Over25SH_Home,Perc_Over25SH_Away,Perc_Under25SH_Home,Perc_Under25SH_Away,Perc_Home_Win_SH,Perc_Away_Win_SH,Perc_Draw_Win_H_SH,Perc_Draw_Win_A_SH,Perc_BTTS_Yes_SH_Home,Perc_BTTS_Yes_SH_Away,Perc_BTTS_No_SH_Home,Perc_BTTS_No_SH_Away,Avg_G_Scored_H_FT,CV_Avg_G_Scored_H_FT,Avg_G_Scored_A_FT,CV_Avg_G_Scored_A_FT,Avg_G_Conceded_H_FT,CV_Avg_G_Conceded_H_FT,Avg_G_Conceded_A_FT,CV_Avg_G_Conceded_A_FT,Perc_Scored_First_Goal_H_FT,Perc_Scored_First_Goal_A_FT,Perc_Conceded_First_Goal_H_FT,Perc_Conceded_First_Goal_A_FT,Avg_Min_First_Goal_H_FT,CV_Avg_Min_FG_H_FT,Avg_Min_First_Goal_A_FT,CV_Avg_Min_FG_A_FT,Avg_Min_First_Goal_Conceded_H_FT,CV_Avg_Min_FGC_H_FT,Avg_Min_First_Goal_Conceded_A_FT,CV_Avg_Min_FGC_A_FT,Perc_Over05FT_Home,Perc_Over05FT_Away,Perc_Under05FT_Home,Perc_Under05FT_Away,Perc_Over15FT_Home,Perc_Over15FT_Away,Perc_Under15FT_Home,Perc_Under15FT_Away,Perc_Over25FT_Home,Perc_Over25FT_Away,Perc_Under25FT_Home,Perc_Under25FT_Away,Perc_Home_Win_FT,Perc_Away_Win_FT,Perc_Draw_Win_H_FT,Perc_Draw_Win_A_FT,Perc_BTTS_Yes_FT_Home,Perc_BTTS_Yes_FT_Away,Perc_BTTS_No_FT_Home,Perc_BTTS_No_FT_Away,Perc_0x0_H,Perc_0x0_A,Perc_0x1_H,Perc_0x1_A,Perc_1x0_H,Perc_1x0_A,Perc_1x1_H,Perc_1x1_A,Perc_0x2_H,Perc_0x2_A,Perc_2x0_H,Perc_2x0_A,Perc_2x1_H,Perc_2x1_A,Perc_1x2_H,Perc_1x2_A,Perc_2x2_H,Perc_2x2_A,Perc_0x3_H,Perc_0x3_A,Perc_3x0_H,Perc_3x0_A,Perc_3x1_H,Perc_3x1_A,Perc_1x3_H,Perc_1x3_A,Perc_3x2_H,Perc_3x2_A,Perc_2x3_H,Perc_2x3_A,Perc_3x3_H,Perc_3x3_A,Perc_goleada_casa_H,Perc_goleada_casa_A,Perc_goleada_away_H,Perc_goleada_away_A,Perc_goleada_empate_H,Perc_goleada_empate_A,Perc_Scored_First_and_Won_H,Perc_Scored_First_and_Won_A,Perc_Scored_First_and_Draw_H,Perc_Scored_First_and_Draw_A,Perc_Scored_First_and_Lost_H,Perc_Scored_First_and_Lost_A,Perc_Conceded_First_and_Won_H,Perc_Conceded_First_and_Won_A,Perc_Conceded_First_and_Draw_H,Perc_Conceded_First_and_Draw_A,Perc_Conceded_First_and_Lost_H,Perc_Conceded_First_and_Lost_A,Perc_Dilatou_Vantagem_1_Golo_H,Perc_Dilatou_Vantagem_1_Golo_A,Perc_Perdeu_Vantagem_1_Golo_H,Perc_Perdeu_Vantagem_1_Golo_A,Final_Avg_G_Scored_H_HT,Final_Avg_G_Scored_A_HT,Final_Avg_G_Conceded_H_HT,Final_Avg_G_Conceded_A_HT,Final_Avg_G_Scored_H_SH,Final_Avg_G_Scored_A_SH,Final_Avg_G_Conceded_H_SH,Final_Avg_G_Conceded_A_SH,Final_Avg_Points_H,Final_Avg_Points_A,Final_Avg_G_Scored_H_FT,Final_Avg_G_Scored_A_FT,Final_Avg_G_Conceded_H_FT,Final_Avg_G_Conceded_A_FT,Final_Avg_CG_Scored_H_01,Final_Avg_CG_Scored_A_01,Final_Avg_CG_Conceded_H_01,Final_Avg_CG_Conceded_A_01,Final_Avg_CG_Scored_H_02,Final_Avg_CG_Scored_A_02,Final_Avg_CG_Conceded_H_02,Final_Avg_CG_Conceded_A_02,Final_Avg_RPS_MO_H,Final_Avg_RPS_MO_A,Final_Avg_RPS_OvUn_H,Final_Avg_RPS_OvUn_A,Final_Avg_RPS_BTTS_H,Final_Avg_RPS_BTTS_A,Final_Avg_prob_H,Final_Avg_prob_A,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,Sweden Damallsvenskan,2025-06-14,15:00:00,Häcken W,AIK Women,11,1.03,14.0,19.0,1.14,4.9,1.86,2.0,1.0,21.0,1.05,6.5,1.22,3.83,2.2,1.48,8.3,1.0,1.03,0.9709,0.0714,0.0526,0.8772,0.2041,0.5376,0.5,1.0,0.0476,0.9524,0.1538,0.8197,0.2611,0.4545,0.6757,13.598,18.4582,0.0735,1.3574,0.0542,0.7367,3.1394,0.3185,0.6726,1.4867,0.9183,0.8995,0.0188,0.5586,0.2212,-24.6622,-24.2158,-0.5386,-15.605,6.3113,17.4582,12.598,0.3574,2.1394,0.2212,1.1845,0.0871,0.0642,3.7185,0.2735,0.2015,2.1362,0.1571,0.1157,1.4369,0.1057,0.0778,1.1742,Unbalanced Game,0.5168,Unpredictable,0.1957,Predictable,0.4456,0.157,0.4456,2.4583,0.157,2.5764,0.5038,1.3648,1.729,0.5939,0.888,-0.7605,1.2687,0.9566,0.3626,1.8593,1.2687,0.3682,0.3626,2.4666,1.831,0.6948,0.1173,3.4484,0.8299,-2.3325,1.7143,0.9536,0.5196,1.9933,0.8844,1.1409,2.8521,0.5713,3.2363,0.0797,2.868,0.3695,1.1281,0.2055,23.0363,0.1846,1.6441,0.0569,0.3768,0.138,0.735,0.0672,1.4223,0.085,18.4,0.3429,6.2,0.3851,7.8,0.5394,12.2,0.6593,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,9.2,0.5179,2.8,0.2988,4.0,0.6614,5.0,0.5292,1.5555,1.5555,1.5555,1.5555,9.2,0.5973,3.4,0.7382,3.8,0.5062,7.2,0.7696,1.5555,1.5555,1.5555,1.5555,0.6667,1.4141,2.55,0.6444,120.2,0.3461,54.6,0.6698,82.0,0.1526,76.6,0.6537,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,82.2,0.2921,32.8,0.8079,38.2,0.4463,54.8,0.6849,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,7.6,0.3791,4.0,0.8292,4.4,0.6548,6.4,0.559,55.6,0.1113,38.2,0.2804,44.4,0.1394,61.8,0.1733,0.2,6.519,1.0,0.7071,-0.4,-1.3692,0.2,2.236,0.1854,0.1408,0.1495,0.1331,0.7631,0.0362,0.7175,0.0552,0.516,0.1031,0.5355,0.0288,0.7427,0.2463,0.2083,0.5679,44.0477,1.1452,-233.4285,-1.3473,2.2636,0.3589,0.9673,0.6614,0.1801,0.3087,0.2646,0.1512,0.0648,0.5948,0.309,0.0803,0.0139,0.0018,0.413,0.3652,0.1615,0.0476,0.0105,0.0577,0.1646,0.2348,0.2232,0.1591,2.3708,0.4774,0.5526,2.5684,1.0,1.0954,0.1818,2.225,0.4545,1.5129,1.6364,0.6275,0.0,0.0,0.0,0.0,0.0,1.5555,0.0,1.5555,0.0,1.5555,0.0,1.5555,63.64,81.82,36.36,18.18,54.55,63.64,45.45,36.36,18.18,27.27,81.82,72.73,36.36,0.0,45.45,18.18,27.27,18.18,72.73,81.82,1.5455,0.7852,0.3636,1.8542,0.2727,1.7129,1.0,0.8944,0.0,0.0,0.0,0.0,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,81.82,72.73,18.18,27.27,72.73,36.36,27.27,63.64,9.09,18.18,90.91,81.82,63.64,9.09,27.27,36.36,18.18,18.18,81.82,81.82,2.5455,0.6422,0.5455,1.8986,0.7273,1.3873,2.6364,0.618,0.0,0.0,0.0,0.0,0.0,1.5555,0.0,1.5555,0.0,1.5555,0.0,1.5555,90.91,90.91,9.09,9.09,90.91,72.73,9.09,27.27,54.55,54.55,45.45,45.45,72.73,0.0,9.09,18.18,36.36,27.27,63.64,72.73,9.52,4.76,0.0,0.0,9.52,19.05,4.76,4.76,4.76,0.0,14.29,14.29,4.76,4.76,0.0,0.0,0.0,4.76,0.0,0.0,9.52,4.76,9.52,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,28.57,38.1,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1813,0.0609,0.3691,2.9113,1.3263,0.195,3.4457,0.147,2.6353,0.034,1.7977,0.2607,0.7752,4.9923,40.606,7.7618,5.4895,124.7904,28.8946,2.7304,10.9375,16.7329,1.3168,1.1232,21.0801,12.9982,5.0048,18.5938,3.0154,0.3668,Home Fav,p_Bigger,Avg_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Home,Bigger_Home,Bigger_Home,Bigger_Away,No,No,Bigger_Home,Bigger_Home,Bigger_Away
2,Kazakhstan Kazakhstan Premier League,2025-06-14,15:00:00,Kyzyl-Zhar,Aktobe,12,3.03,3.23,2.17,1.4,2.61,3.0,1.33,1.0,9.3,1.35,3.1,1.94,1.76,1.8,1.85,1.32,1.62,1.31,0.33,0.3096,0.4608,0.7143,0.3831,0.3333,0.7519,1.0,0.1075,0.7407,0.3226,0.5155,0.5682,0.5556,0.5405,1.0659,0.7161,0.9382,0.6719,1.3964,1.4884,0.9073,1.1022,1.0279,0.9728,0.1308,0.0204,0.1512,0.0527,0.0151,3.7418,-0.5844,4.3233,1.5094,-0.4326,0.2839,0.0659,0.3281,0.0927,0.0151,0.6402,0.6006,0.8939,0.5808,0.5449,0.811,0.594,0.5572,0.8294,0.6105,0.5728,0.8525,0.1826,Balanced Game,0.0486,Predictable,0.0138,Predictable,0.5823,0.87,0.5823,1.3893,0.87,0.62,0.6297,1.0919,0.3507,1.4386,0.0474,-0.0075,0.8254,1.6254,0.6604,1.3233,0.8254,0.7306,0.6604,1.0209,1.1274,1.3372,1.6925,0.6991,-0.0,0.5118,1.4077,1.2815,1.5304,0.8312,1.4077,0.5747,1.0186,0.8781,3.4402,0.2326,3.4037,0.0621,3.3809,0.179,2.1455,0.1928,1.0427,0.1474,1.116,0.0403,0.9064,0.1001,0.7524,0.0988,13.4,0.5213,11.4,0.3595,12.6,0.5038,12.0,0.2826,1.5555,1.5555,1.5555,1.5555,7.5,0.3712,1.5555,1.5555,4.0,0.952,4.6,0.3297,3.4,0.6771,4.6,0.2917,1.5555,1.5555,1.5555,1.5555,9.4,0.6185,6.8,0.481,9.2,0.5179,7.4,0.4441,1.5555,1.5555,1.5555,1.5555,5.2,0.344,4.0,1.4142,80.0,0.2871,53.2,0.2375,85.8,0.5399,66.6,0.3174,1.5555,1.5555,1.5555,1.5555,55.7333,0.6906,1.5555,1.5555,47.8,0.2589,36.2,0.4187,53.2,0.1694,48.2,0.1541,1.5555,1.5555,1.5555,1.5555,34.2667,0.4345,1.5555,1.5555,3.2,1.0458,2.8,0.4656,4.8,0.309,4.8,0.2716,50.0,0.0,50.6,0.0265,50.0,0.0,49.4,0.0272,0.4,2.8505,-1.0,-0.0,-0.2,-2.236,-1.0,-0.0,0.2591,0.1301,0.2586,0.1237,0.3543,0.0406,0.3883,0.035,0.5053,0.0332,0.5679,0.0525,0.4491,0.2627,0.5048,0.2973,5.8582,12.0137,-10.6943,-6.7317,1.4418,0.537,1.3782,0.3632,0.2447,0.3445,0.2425,0.1138,0.04,0.2164,0.3313,0.2535,0.1293,0.0495,0.2447,0.3445,0.2425,0.1138,0.04,0.3611,0.3678,0.1873,0.0636,0.0162,1.7997,1.5653,1.5271,0.8381,0.6364,1.2712,0.9091,0.5933,0.5455,1.2605,0.3636,1.3875,0.0,0.0,0.0,0.0,0.0,1.5555,0.0,1.5555,0.0,1.5555,0.0,1.5555,63.64,90.91,36.36,9.09,36.36,36.36,63.64,63.64,18.18,0.0,81.82,100.0,36.36,54.55,45.45,36.36,27.27,27.27,72.73,72.73,1.0,1.3416,0.8182,1.0681,0.8182,0.737,0.6364,1.0594,0.0,0.0,0.0,0.0,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,81.82,81.82,18.18,18.18,54.55,54.55,45.45,45.45,27.27,9.09,72.73,90.91,36.36,36.36,27.27,36.36,36.36,27.27,63.64,72.73,1.6364,1.1024,1.7273,0.7365,1.3636,0.5933,1.0,0.8944,0.0,0.0,0.0,0.0,0.0,1.5555,0.0,1.5555,0.0,1.5555,0.0,1.5555,100.0,90.91,0.0,9.09,72.73,81.82,27.27,18.18,45.45,63.64,54.55,36.36,45.45,54.55,9.09,36.36,54.55,63.64,45.45,36.36,9.52,14.29,23.81,9.52,4.76,0.0,14.29,19.05,9.52,4.76,4.76,0.0,9.52,4.76,4.76,9.52,0.0,9.52,0.0,0.0,0.0,4.76,0.0,0.0,0.0,19.05,4.76,0.0,4.76,0.0,0.0,0.0,9.52,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4191,1.4032,0.5767,0.2438,0.5078,0.4991,1.1298,0.6469,0.8431,2.421,1.0985,1.8412,2.4495,1.16,14.7902,54.81,18.8877,11.1281,7.0739,27.6923,9.0549,7.6154,1.9915,2.0905,8.7266,11.0943,15.2199,10.8171,1.7096,1.6979,Away Fav,Avg_Bigger,Avg_Bigger,Balanced,Under_Tendency,Yes_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Home,Yes,Yes,Bigger_Home,Bigger_Away,Bigger_Away
