Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,CV_Match_Odds,CV_Match_Type,Media_Ptos_Home,CV_Media_Ptos_Home,Media_Ptos_Away,CV_Media_Ptos_Away,Media_Saldo_Golos_Home_HT,Media_Saldo_Golos_Away_HT,Media_Golos_Marcados_Home_HT,CV_Media_Golos_Marcados_Home_HT,Media_Golos_Marcados_Away_HT,CV_Media_Golos_Marcados_Away_HT,Media_Golos_Sofridos_Home_HT,CV_Media_Golos_Sofridos_Home_HT,Media_Golos_Sofridos_Away_HT,CV_Media_Golos_Sofridos_Away_HT,Media_Saldo_Golos_Home,Media_Saldo_Golos_Away,Media_Golos_Marcados_Home,CV_Media_Golos_Marcados_Home,Media_Golos_Marcados_Away,CV_Media_Golos_Marcados_Away,Media_Golos_Sofridos_Home,CV_Media_Golos_Sofridos_Home,Media_Golos_Sofridos_Away,CV_Media_Golos_Sofridos_Away,Media_CG_01_Marcados_Home,CV_Media_CG_01_Marcados_Home,Media_CG_01_Marcados_Away,CV_Media_CG_01_Marcados_Away,Media_CG_01_Sofridos_Home,CV_Media_CG_01_Sofridos_Home,Media_CG_01_Sofridos_Away,CV_Media_CG_01_Sofridos_Away,Media_CG_02_Marcados_Home,CV_Media_CG_02_Marcados_Home,Media_CG_02_Marcados_Away,CV_Media_CG_02_Marcados_Away,Media_CG_02_Sofridos_Home,CV_Media_CG_02_Sofridos_Home,Media_CG_02_Sofridos_Away,CV_Media_CG_02_Sofridos_Away,Media_Shots_Home,CV_Media_Shots_Home,Media_Shots_Away,CV_Media_Shots_Away,Media_Shots_Against_Home,CV_Media_Shots_Against_Home,Media_Shots_Against_Away,CV_Media_Shots_Against_Away,Media_Shots_per_Goal_Home,CV_Media_Shots_per_Goal_Home,Media_Shots_per_Goal_Away,CV_Media_Shots_per_Goal_Away,Media_Shots_per_Goal_Against_Home,CV_Media_Shots_per_Goal_Against_Home,Media_Shots_per_Goal_Against_Away,CV_Media_Shots_per_Goal_Against_Away,Media_Shots_On_Target_Home,CV_Media_Shots_On_Target_Home,Media_Shots_On_Target_Away,CV_Media_Shots_On_Target_Away,Media_Shots_On_Target_Against_Home,CV_Media_Shots_On_Target_Against_Home,Media_Shots_On_Target_Against_Away,CV_Media_Shots_On_Target_Against_Away,Media_Shots_On_Target_per_Goal_Home,CV_Media_Shots_On_Target_per_Goal_Home,Media_Shots_On_Target_per_Goal_Away,CV_Media_Shots_On_Target_per_Goal_Away,Media_Shots_On_Target_per_Goal_Against_Home,CV_Media_Shots_On_Target_per_Goal_Against_Home,Media_Shots_On_Target_per_Goal_Against_Away,CV_Media_Shots_On_Target_per_Goal_Against_Away,Media_Goal_Attempts_Home,CV_Media_Goal_Attempts_Home,Media_Goal_Attempts_Away,CV_Media_Goal_Attempts_Away,Media_Goal_Attempts_Against_Home,CV_Media_Goal_Attempts_Against_Home,Media_Goal_Attempts_Against_Away,CV_Media_Goal_Attempts_Against_Away,Media_Goal_Attempts_per_Goal_Home,CV_Media_Goal_Attempts_per_Goal_Home,Media_Goal_Attempts_per_Goal_Away,CV_Media_Goal_Attempts_per_Goal_Away,Media_Goal_Attempts_per_Goal_Against_Home,CV_Media_Goal_Attempts_per_Goal_Against_Home,Media_Goal_Attempts_per_Goal_Against_Away,CV_Media_Goal_Attempts_per_Goal_Against_Away,Media_Corners_Home,CV_Media_Corners_Home,Media_Corners_Away,CV_Media_Corners_Away,Media_Corners_Against_Home,CV_Media_Corners_Against_Home,Media_Corners_Against_Away,CV_Media_Corners_Against_Away,Media_Ball_Possession_Home,CV_Media_Ball_Possession_Home,Media_Ball_Possession_Away,CV_Media_Ball_Possession_Away,Media_Ball_Possession_Against_Home,CV_Media_Ball_Possession_Against_Home,Media_Ball_Possession_Against_Away,CV_Media_Ball_Possession_Against_Away,Media_RPS_MO_Home,CV_Media_RPS_MO_Home,Media_RPS_MO_Away,CV_Media_RPS_MO_Away,Media_RPS_OvUn_Home,CV_Media_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_Media_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_Media_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_Media_RPS_BTTS_Away,Media_Prob_Home,CV_Media_Prob_Home,Media_Prob_Away,CV_Media_Prob_Away,Poisson_0_GM_Home,Poisson_1_GM_Home,Poisson_2_GM_Home,Poisson_3_GM_Home,Poisson_4_GM_Home,Poisson_0_GM_Away,Poisson_1_GM_Away,Poisson_2_GM_Away,Poisson_3_GM_Away,Poisson_4_GM_Away,Poisson_0_GS_Home,Poisson_1_GS_Home,Poisson_2_GS_Home,Poisson_3_GS_Home,Poisson_4_GS_Home,Poisson_0_GS_Away,Poisson_1_GS_Away,Poisson_2_GS_Away,Poisson_3_GS_Away,Poisson_4_GS_Away,Probabilidade_Goals_Scored_Home,Probabilidade_Goals_Scored_Away,Probabilidade_Goals_Taken_Home,Probabilidade_Goals_Taken_Away,Media_Power_Ranking_Home,CV_Media_Power_Ranking_Home,Media_Power_Ranking_Away,CV_Media_Power_Ranking_Away,Media_First_Goal_Home,Media_First_Goal_Away,Media_First_Goal_Taken_Home,Media_First_Goal_Taken_Away,Perc_Scored_1_Goal_1st_Half_Home,Perc_Scored_1_Goal_1st_Half_Away,Perc_Took_1_Goal_1st_Half_Home,Perc_Took_1_Goal_1st_Half_Away,Perc_Scored_1_Goal_FT_Home,Perc_Scored_1_Goal_FT_Away,Perc_Took_1_Goal_FT_Home,Perc_Took_1_Goal_FT_Away,Perc_Scored_at_least_1_Goal_Home,Perc_Scored_at_least_1_Goal_Away,Perc_Took_at_least_1_Goal_Home,Perc_Took_at_least_1_Goal_Away,Perc_of_Games_BTTS_Yes_Home,Perc_of_Games_BTTS_Yes_Away,Perc_Over_05_HT_Home,Perc_Over_05_HT_Away,Perc_Under_05_HT_Home,Perc_Under_05_HT_Away,Perc_Over_15_HT_Home,Perc_Over_15_HT_Away,Perc_Under_15_HT_Home,Perc_Under_15_HT_Away,Perc_Over_15_FT_Home,Perc_Over_15_FT_Away,Perc_Under_15_FT_Home,Perc_Under_15_FT_Away,Perc_Over_25_FT_Home,Perc_Over_25_FT_Away,Perc_Under_25_FT_Home,Perc_Under_25_FT_Away,Perc_Wins_HT_Home,Perc_Wins_HT_Away,Perc_Wins_FT_Home,Perc_Wins_FT_Away
1,INDONESIA - LIGA 1,2025-01-10,09:30,Barito Putera,Persija Jakarta,3.25,3.0,2.1,1.38,2.75,1.3,3.2,2.07,1.7,1.8,1.93,0.3076923076923077,0.3333333333333333,0.47619047619047616,0.7246,0.3636,0.7692,0.3125,0.4831,0.5882,0.5556,0.5181,1.0833,1.5476,0.9231,1.4286,0.6462,0.7,1.15,0.25,0.9,-29.8989,-7.125,-24.2277,0.5476,0.0833,0.4286,0.1991,Balanced Game,0.6209,1.4888,1.134,1.2527,-0.566,-0.3008,0.3262,1.4319,0.6538,0.7716,0.8922,0.7852,0.4864,1.0736,-1.0895,-0.3008,0.9071,0.8277,0.9587,0.808,1.9966,0.7242,1.2595,0.8565,2.3802,0.1993,2.5546,0.251,5.3275,0.2078,3.5372,0.1164,0.6186,0.1605,0.6971,0.142,1.255,0.1846,0.7881,0.137,-0.0415,-55.9952,-0.1855,-16.8916,0.5496,6.565,-0.1164,-13.4596,0.1364,10.8856,-0.2273,-5.051,-0.2909,-1.3056,-0.2424,-2.6514,2.7154,1.0333,2.2702,1.3687,3.1416,0.9384,2.2861,1.3189,1.5455,1.5343,1.6364,1.6288,1.2394,0.9847,0.7576,1.9637,3.506,1.1697,2.969,1.5294,4.1661,1.1701,2.0861,1.811,2.0909,1.3977,1.9091,1.7484,1.2848,0.9653,0.8788,1.9024,3.6193,1.2124,2.7337,1.33,2.3593,1.153,1.3692,1.9273,36.4512,0.6773,33.599,0.9732,39.3665,0.6579,22.4061,0.9425,0.3588,0.0719,0.291,0.0405,0.5743,0.0254,0.4955,0.0513,0.4751,0.0634,0.5159,0.0541,0.4191,0.0923,0.3943,0.0299,0.4037,0.3662,0.1661,0.0502,0.0114,0.3834,0.3676,0.1762,0.0563,0.0135,0.1358,0.2711,0.2707,0.1801,0.0899,0.2838,0.3574,0.2251,0.0945,0.0298,0.7191,1.1085,1.9919,1.2905,41.881,0.6617,101.0773,0.6796,33.45,27.91,25.36,31.0,9.09,45.45,72.73,27.27,9.09,54.55,81.82,36.36,9.09,54.55,81.82,36.36,54.55,45.45,81.82,72.73,18.18,27.27,36.36,36.36,63.64,63.64,90.91,90.91,18.18,36.36,63.64,45.45,36.36,54.55,9.09,27.27,9.09,36.36
2,INDONESIA - LIGA 1,2025-01-10,09:30,Malut United,Madura United,1.57,3.65,4.9,1.32,3.05,1.26,3.6,1.89,1.84,1.9,1.82,0.6369426751592356,0.273972602739726,0.2040816326530612,0.7576,0.3279,0.7937,0.2778,0.5291,0.5435,0.5263,0.5495,0.4301,0.3204,2.3248,0.7449,3.121,1.3425,3.33,2.08,1.25,59.0109,46.1233,32.0054,0.6796,0.5699,0.2551,0.5105,Unbalanced Game,1.9743,0.6443,0.4422,2.1126,0.1782,-1.846,0.7049,1.4818,0.3625,1.3917,0.5267,0.9915,1.3406,0.8883,0.4859,-1.846,1.7368,0.7283,0.879,1.3891,1.251,0.6644,2.725,0.472,3.0573,0.092,3.6361,0.0795,1.8783,0.1135,12.0582,0.0224,1.3334,0.1104,0.5766,0.155,0.8788,0.0761,1.4402,0.0403,1.29,2.6048,1.3091,3.4394,0.6987,3.9124,0.4846,8.4076,0.0909,12.1727,0.3485,5.4548,0.3182,4.7282,0.3985,3.7498,1.1983,3.3475,2.7085,1.1331,-0.1884,-10.1975,1.3952,2.759,0.2046,6.5909,0.9849,1.9741,0.1364,8.5323,1.4485,0.9843,4.1055,2.0876,4.7697,1.1636,2.9385,1.577,5.4944,1.155,0.8636,3.2521,1.5303,2.2515,1.0,2.6363,2.1758,0.9946,1.8082,2.9188,2.696,1.0407,0.4418,3.8486,1.8071,1.3052,21.866,1.3037,37.6995,0.6739,13.8801,1.3813,35.3054,0.6748,0.2087,0.1322,0.2356,0.1664,0.6377,0.0463,0.5666,0.0434,0.516,0.0711,0.4867,0.0218,0.6667,0.0214,0.2441,0.159,0.1761,0.3058,0.2656,0.1538,0.0668,0.4152,0.365,0.1604,0.047,0.0103,0.2862,0.3581,0.224,0.0934,0.0292,0.0655,0.1786,0.2434,0.2211,0.1506,2.3097,0.8591,1.4005,2.5863,103.068,0.2735,20.988,5.4276,27.73,16.91,36.73,29.27,54.55,0.0,18.18,72.73,81.82,9.09,18.18,90.91,81.82,9.09,18.18,90.91,54.55,45.45,72.73,72.73,27.27,27.27,36.36,45.45,63.64,54.55,100.0,100.0,9.09,18.18,63.64,72.73,36.36,27.27,45.45,0.0,72.73,9.09
3,AUSTRALIA - A-LEAGUE,2025-01-10,09:35,Melbourne Victory,Western United,1.73,4.0,4.33,1.29,3.5,1.17,5.0,1.49,2.45,1.57,2.25,0.5780346820809249,0.25,0.23094688221709006,0.7752,0.2857,0.8547,0.2,0.6711,0.4082,0.6369,0.4444,0.4325,0.3995,2.3121,0.9238,2.5029,1.0825,2.6,2.27,0.33,52.4314,48.6181,9.3694,0.6005,0.5675,0.0762,0.4513,Unbalanced Game,1.843,0.7055,1.6431,0.8528,-0.0752,0.4567,0.5029,1.3673,0.7708,1.1735,0.5781,1.1894,0.7527,0.8592,0.4301,0.4567,1.4461,0.7162,2.2509,0.6368,1.016,1.1183,1.7943,0.6508,2.6091,0.084,8.5895,0.1549,1.7237,0.1143,6.5122,0.1225,1.0179,0.0762,1.3407,0.134,0.7452,0.0608,1.068,0.2243,1.1995,3.6616,1.8093,1.8179,0.2548,7.1197,1.9285,2.001,1.3788,1.8269,1.1288,1.6064,0.25,6.738,1.6288,1.7607,1.1403,3.5099,2.2061,1.8059,1.5347,1.4962,1.4872,2.9961,1.3788,1.9789,0.9318,1.4964,0.25,7.1972,1.0227,1.8474,4.8753,2.2976,6.4438,1.3188,1.5188,2.9565,7.9484,1.2214,4.4697,1.7439,3.2046,1.1963,1.4318,2.9919,4.3712,1.3719,1.2622,3.4435,2.3353,1.7703,0.6348,5.5227,2.7867,1.4708,14.6607,1.9859,22.1548,1.2887,12.6757,1.913,26.1711,1.0658,0.2884,0.0943,0.3209,0.0536,0.7342,0.0279,0.8975,0.047,0.4675,0.0443,0.3411,0.2225,0.5813,0.0191,0.3178,0.0296,0.2355,0.3405,0.2462,0.1187,0.0429,0.1053,0.237,0.2668,0.2002,0.1126,0.362,0.3678,0.1869,0.0633,0.0161,0.1662,0.2983,0.2676,0.1601,0.0718,1.4476,2.3481,0.9022,1.8027,102.0364,0.7587,54.7812,1.6771,29.18,29.82,20.82,33.27,36.36,45.45,27.27,36.36,36.36,45.45,45.45,54.55,36.36,45.45,45.45,54.55,54.55,81.82,63.64,81.82,36.36,18.18,18.18,45.45,81.82,54.55,81.82,100.0,27.27,9.09,45.45,81.82,54.55,18.18,27.27,18.18,54.55,54.55
4,MALAYSIA - SUPER LEAGUE,2025-01-10,10:30,Kelantan DNFC,Kedah,7.0,4.5,1.36,1.25,3.4,1.17,4.3,1.53,2.25,1.75,1.9,0.14285714285714285,0.2222222222222222,0.7352941176470588,0.8,0.2941,0.8547,0.2326,0.6536,0.4444,0.5714,0.5263,1.5556,5.1471,0.6429,3.3088,0.1943,0.3022,5.64,2.5,3.14,-70.475,-51.3402,-57.5052,4.1471,0.5556,2.3088,0.7159,Unbalanced Game,0.6726,2.0445,0.9754,1.6062,-0.8519,-2.1069,0.1696,2.385,0.345,1.5136,1.0214,1.1584,1.1657,0.9254,-1.9137,-2.1069,0.9287,0.6811,0.6805,1.2215,2.8425,0.6923,2.7874,0.8462,6.2489,0.1328,2.4316,0.5453,51.9367,0.2619,16.286,1.2671,0.6176,0.1405,0.6432,0.3086,1.3904,0.0597,1.0977,0.0957,1.5513,2.3565,2.7237,1.1311,1.4259,4.4516,1.9007,3.0323,1.8182,1.8418,0.6364,2.8129,2.05,1.8571,0.9848,2.282,2.1716,1.4628,0.5935,3.0482,0.9051,5.6415,1.2051,3.5099,2.0909,1.3477,0.4091,3.6998,1.1561,1.6204,0.6545,2.1601,4.1594,1.4396,3.6289,1.1215,9.7805,1.0741,10.8682,0.8461,4.1364,1.3287,1.3182,2.3089,3.3833,1.6009,1.7758,1.9667,1.1989,2.0921,1.1266,2.0936,4.4317,1.1932,4.2945,1.3228,23.2897,1.0175,31.2931,0.8068,32.1903,0.958,36.9149,0.7901,0.2091,0.0679,0.1443,0.0887,0.8603,0.07,0.7573,0.0306,0.4809,0.0719,0.5945,0.1073,0.2353,0.0591,0.3773,0.0716,0.3951,0.3669,0.1704,0.0527,0.0122,0.5064,0.3446,0.1172,0.0266,0.0045,0.0583,0.1657,0.2354,0.2231,0.1585,0.0616,0.1717,0.2392,0.2223,0.1549,1.0991,1.0364,2.6447,1.9454,-91.4679,-2.5076,-116.1988,-1.9231,46.09,26.82,34.45,13.55,18.18,36.36,54.55,36.36,36.36,54.55,63.64,45.45,36.36,54.55,63.64,45.45,63.64,18.18,72.73,72.73,27.27,27.27,27.27,45.45,72.73,54.55,100.0,100.0,18.18,45.45,63.64,36.36,36.36,63.64,18.18,27.27,27.27,54.55
5,THAILAND - THAI LEAGUE 1,2025-01-10,13:00,Nong Bua Pitchaya,Prachuap,2.9,3.35,2.12,1.3,3.05,1.22,3.7,1.73,2.0,1.61,2.15,0.3448275862068966,0.29850746268656714,0.4716981132075471,0.7692,0.3279,0.8197,0.2703,0.578,0.5,0.6211,0.4651,0.8657,1.3679,1.1552,1.5802,0.731,0.6328,0.78,0.45,1.23,-21.3058,12.6804,-31.5915,0.3679,0.1343,0.5802,0.197,Balanced Game,1.2381,1.1628,0.6689,1.3522,0.3876,-1.184,0.8924,1.5034,0.243,2.6613,0.5048,1.3621,0.8192,1.0146,-0.2279,-1.184,1.6431,1.231,0.6452,1.2185,1.871,0.6875,1.8292,0.9177,4.9667,0.1278,2.3465,0.1394,6.5272,0.2082,8.4843,0.0384,1.1366,0.0681,0.5187,0.1814,1.0002,0.0868,1.0187,0.085,3.4822,1.1276,1.0589,2.9066,2.2941,1.6341,1.7368,2.882,0.7758,2.3568,1.0,2.5981,1.2955,1.5013,0.9697,2.7336,2.806,1.4904,1.2372,2.1798,2.7428,1.6223,1.308,3.5096,0.7576,2.1808,0.9545,1.9097,1.697,1.4184,0.8636,1.9922,8.4794,0.9572,4.1905,1.6214,12.1631,0.8447,6.4302,1.4569,2.0788,1.6819,2.9091,1.8966,4.3788,1.2229,2.9091,1.9189,2.5954,1.2874,2.0376,1.6767,3.6906,1.1525,2.9251,1.446,23.9292,0.8423,17.456,1.6843,43.0763,0.7528,19.8845,1.3903,0.2514,0.1344,0.324,0.0586,0.6112,0.1063,0.6315,0.023,0.4525,0.0385,0.5105,0.0251,0.3641,0.0632,0.3102,0.0754,0.1934,0.3177,0.261,0.143,0.0587,0.5246,0.3384,0.1092,0.0235,0.0038,0.154,0.2881,0.2695,0.1681,0.0786,0.1605,0.2937,0.2686,0.1638,0.0749,1.6952,0.6738,1.4224,1.6738,-34.294,-5.0155,-35.1503,-3.7011,22.91,32.64,37.0,27.73,45.45,9.09,36.36,63.64,45.45,9.09,45.45,81.82,45.45,9.09,45.45,81.82,63.64,45.45,81.82,72.73,18.18,27.27,27.27,27.27,72.73,72.73,90.91,90.91,27.27,18.18,63.64,36.36,36.36,63.64,45.45,9.09,45.45,9.09
6,MALAYSIA - SUPER LEAGUE,2025-01-10,14:00,Negeri Sembilan,Sri Pahang,4.5,4.5,1.5,1.19,4.2,1.12,6.0,1.42,2.7,1.53,2.38,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.8403,0.2381,0.8929,0.1667,0.7042,0.3704,0.6536,0.4202,1.0,3.0,1.0,3.0,0.3333,0.3333,3.0,0.0,3.0,-56.3099,0.0,-56.3099,2.0,0.0,2.0,0.5657,Unbalanced Game,0.3773,2.476,0.7627,1.4362,-0.6975,-1.095,0.1948,2.3978,0.1946,4.8006,0.8923,0.9794,0.9082,0.9622,-1.9607,-1.095,0.6333,1.6493,0.644,2.3873,2.594,0.5526,1.739,0.7831,1.8363,0.3783,2.1954,0.3883,11.8986,0.6369,10.2431,1.3195,0.6564,0.3119,0.7864,0.1662,1.3836,0.0327,1.0137,0.0826,1.9263,2.1507,2.4615,1.4791,2.2558,2.7432,1.7216,2.3208,0.8333,3.0998,1.5727,1.8162,1.8485,1.6558,0.9167,1.9374,1.1566,2.4594,2.2007,1.2983,1.8463,2.5748,2.0737,2.0583,0.5152,3.718,1.3,1.7321,1.447,1.882,1.2045,1.7821,3.5197,1.8472,5.0435,1.1434,10.1538,1.0161,8.0317,0.9488,1.6061,2.6797,2.9364,1.6436,3.553,1.5477,2.3106,1.6132,0.9929,2.8292,2.877,1.4836,2.4259,1.4863,3.1212,1.1014,21.4397,1.0483,29.4873,0.9257,34.0095,0.9274,31.6257,0.8577,0.3135,0.1298,0.3203,0.0743,0.7822,0.0262,0.7363,0.0604,0.4811,0.0935,0.5183,0.0689,0.4037,0.0696,0.3911,0.08,0.5308,0.3362,0.1065,0.0225,0.0036,0.5252,0.3382,0.1089,0.0234,0.0038,0.0747,0.1938,0.2514,0.2174,0.141,0.1757,0.3055,0.2657,0.154,0.0669,1.2359,0.9061,2.6903,1.3607,-124.2665,-1.5288,-61.6263,-2.2894,27.82,25.55,31.36,22.09,18.18,27.27,45.45,45.45,27.27,36.36,72.73,45.45,27.27,36.36,72.73,45.45,45.45,45.45,63.64,72.73,36.36,27.27,36.36,45.45,63.64,54.55,100.0,81.82,18.18,27.27,63.64,54.55,36.36,45.45,9.09,18.18,9.09,18.18
7,QATAR - QSL,2025-01-10,14:15,Umm-Salal,Al Rayyan,3.35,4.1,1.75,1.25,3.6,1.15,5.0,1.53,2.38,1.58,2.25,0.29850746268656714,0.24390243902439027,0.5714285714285714,0.8,0.2778,0.8696,0.2,0.6536,0.4202,0.6329,0.4444,0.8171,1.9143,1.2239,2.3429,0.5224,0.4268,1.6,0.75,2.35,-38.6598,20.556,-49.6001,0.9143,0.1829,1.3429,0.3859,Unbalanced Game,0.725,1.6106,1.0605,1.4216,-0.7738,-0.7741,0.2673,2.5223,0.7054,1.1145,1.0411,0.744,0.3828,1.7612,-0.7526,-0.7741,1.1467,0.9625,1.4273,1.0977,1.8993,0.5679,2.2014,0.7064,3.5917,0.1484,3.2691,0.1082,6.3137,0.1772,4.9,0.1332,0.8109,0.141,1.0602,0.1332,1.0836,0.1554,1.1057,0.1494,-1.0,-0.0,-1.0,-0.0,-0.7099,-0.0,-1.3289,-0.0,-0.5151,-0.8243,-0.303,-1.031,-0.553,-0.5886,-0.2803,-1.066,-1.0,-0.0,-1.0,-0.0,-0.7099,-0.0,-1.3289,-0.0,-0.5151,-0.8243,-0.303,-1.031,-0.553,-0.5886,-0.2803,-1.066,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-0.5151,-0.8243,-0.303,-1.031,-0.553,-0.5886,-0.2803,-1.066,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,0.2849,0.0993,0.2348,0.0579,0.7513,0.0423,0.8513,0.0734,0.3998,0.1206,0.6267,0.0616,0.349,0.061,0.4841,0.1066,0.3177,0.3643,0.2089,0.0798,0.0229,0.24,0.3425,0.2444,0.1163,0.0415,0.1497,0.2843,0.27,0.1709,0.0812,0.1106,0.2436,0.2681,0.1967,0.1083,1.4257,1.4954,1.9711,1.5864,70.7784,1.0238,60.8657,0.9838,38.09,13.27,24.82,24.09,9.09,45.45,72.73,18.18,9.09,54.55,81.82,36.36,9.09,54.55,81.82,36.36,72.73,36.36,81.82,63.64,18.18,36.36,45.45,27.27,54.55,72.73,90.91,90.91,9.09,27.27,63.64,63.64,36.36,36.36,9.09,45.45,18.18,45.45
8,EGYPT - PREMIER LEAGUE,2025-01-10,15:00,Petrojet,Enppi,2.5,2.65,3.2,1.63,2.12,1.6,2.1,2.95,1.32,2.35,1.54,0.4,0.37735849056603776,0.3125,0.6135,0.4717,0.625,0.4762,0.339,0.7576,0.4255,0.6494,0.9434,0.7812,1.06,0.8281,1.28,1.2075,0.7,0.15,0.55,19.29,4.2892,15.3763,0.2188,0.0566,0.1719,0.1021,Balanced Game,1.3345,1.0788,0.8226,1.0624,-0.2845,-0.191,0.0834,3.6151,0.2806,1.6646,0.3679,1.3713,0.594,1.3808,-0.1926,-0.191,0.5677,1.1876,1.1665,1.4576,0.7603,0.8868,1.3575,1.1456,1.6709,0.1292,3.164,0.1901,2.4499,0.0711,3.7458,0.1581,0.5011,0.0599,0.7312,0.1229,0.5011,0.077,0.8222,0.0658,-0.1765,-11.9581,0.053,46.8434,-0.7395,-1.2231,0.8638,4.4235,0.1364,14.6708,-0.0485,-6.3835,-0.2273,-3.8561,0.5682,4.3914,-0.1765,-11.9581,0.3226,8.1156,-0.6783,-1.778,0.691,4.8784,0.1364,14.6708,0.103,7.4369,-0.1364,-8.3739,0.3636,4.0017,0.5293,7.4053,1.1116,3.8186,-0.2942,-6.1492,2.4408,2.4946,0.6818,5.549,0.1636,5.8771,0.0455,37.5736,1.1364,3.2798,-0.1765,-11.9581,0.7505,4.531,0.0587,46.2283,1.0849,3.5088,4.176,3.1768,9.8615,2.1176,5.8229,3.0033,15.0692,1.9024,0.3014,0.1178,0.3456,0.059,0.2953,0.0474,0.2551,0.0459,0.4208,0.067,0.4544,0.0286,0.3658,0.0301,0.3716,0.0627,0.5668,0.3218,0.0913,0.0173,0.0025,0.3115,0.3633,0.2119,0.0824,0.024,0.4675,0.3555,0.1351,0.0342,0.0065,0.2573,0.3493,0.2371,0.1073,0.0364,0.5578,1.1884,0.5578,1.3704,73.4232,0.9587,13.1987,7.0415,29.55,15.55,17.18,22.91,9.09,9.09,36.36,27.27,36.36,9.09,54.55,45.45,36.36,9.09,54.55,45.45,18.18,36.36,45.45,36.36,54.55,63.64,0.0,36.36,100.0,63.64,90.91,54.55,72.73,54.55,9.09,36.36,90.91,63.64,9.09,0.0,45.45,9.09
9,INDIA - ISL,2025-01-10,15:00,North East Utd,Punjab,1.91,3.5,3.7,1.33,3.25,1.2,4.33,1.7,2.1,1.58,2.2,0.5235602094240838,0.2857142857142857,0.27027027027027023,0.7519,0.3077,0.8333,0.2309,0.5882,0.4762,0.6329,0.4545,0.5457,0.5162,1.8325,0.9459,1.9372,1.0571,1.79,1.59,0.2,41.8285,38.4847,5.7106,0.4838,0.4543,0.0541,0.3222,Unbalanced Game,1.5844,0.8595,1.4356,1.0029,0.6655,0.2683,1.2971,0.7568,0.7903,1.1445,0.6316,1.2986,0.7073,0.9532,0.6465,0.2683,2.0028,0.7061,1.5485,0.7286,1.3563,0.8138,1.2803,0.9121,4.9345,0.1637,5.7811,0.0769,3.3683,0.6681,4.7848,0.1056,1.2119,0.0928,0.9231,0.1116,0.8483,0.1668,0.7412,0.0977,4.09,1.954,3.1379,1.8443,2.8328,1.7606,1.2786,3.3415,1.9576,2.1013,1.0152,2.2153,1.2273,2.7499,1.3939,1.8549,0.9656,3.4177,0.8843,2.5515,1.3307,2.5109,0.8365,3.8687,0.3152,4.3325,0.5152,2.9806,0.6818,3.3454,0.9849,1.839,5.7187,1.8863,4.5688,1.5885,3.9409,1.9434,4.4322,1.508,2.6515,1.9399,1.8182,1.8957,2.2576,2.3816,2.5303,1.5461,1.4465,2.7001,0.7136,2.9455,1.7795,2.3575,1.0017,3.0429,15.6454,1.6277,20.1847,1.2622,16.7186,1.6264,24.0692,1.2266,0.3321,0.0563,0.3296,0.0407,0.6588,0.0551,0.54,0.0211,0.4826,0.0481,0.487,0.0275,0.4239,0.1522,0.3007,0.0845,0.135,0.2703,0.2707,0.1807,0.0905,0.2126,0.3292,0.2549,0.1315,0.0509,0.2576,0.3494,0.2369,0.1071,0.0363,0.278,0.3559,0.2278,0.0972,0.0311,2.1113,1.4462,1.3841,1.0824,100.5925,0.9307,74.2519,0.7293,19.82,36.09,31.45,26.73,63.64,36.36,9.09,36.36,81.82,54.55,18.18,36.36,81.82,54.55,18.18,36.36,63.64,54.55,72.73,72.73,27.27,27.27,72.73,36.36,27.27,63.64,100.0,90.91,9.09,27.27,54.55,63.64,45.45,36.36,36.36,27.27,45.45,45.45
