Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,CV_Match_Odds,CV_Match_Type,Media_Ptos_Home,CV_Media_Ptos_Home,Media_Ptos_Away,CV_Media_Ptos_Away,Media_Saldo_Golos_Home,Media_Saldo_Golos_Away,Media_Golos_Marcados_Home,CV_Media_Golos_Marcados_Home,Media_Golos_Marcados_Away,CV_Media_Golos_Marcados_Away,Media_Golos_Sofridos_Home,CV_Media_Golos_Sofridos_Home,Media_Golos_Sofridos_Away,CV_Media_Golos_Sofridos_Away,Media_CG_01_Marcados_Home,CV_Media_CG_01_Marcados_Home,Media_CG_01_Marcados_Away,CV_Media_CG_01_Marcados_Away,Media_CG_01_Sofridos_Home,CV_Media_CG_01_Sofridos_Home,Media_CG_01_Sofridos_Away,CV_Media_CG_01_Sofridos_Away,Media_CG_02_Marcados_Home,CV_Media_CG_02_Marcados_Home,Media_CG_02_Marcados_Away,CV_Media_CG_02_Marcados_Away,Media_CG_02_Sofridos_Home,CV_Media_CG_02_Sofridos_Home,Media_CG_02_Sofridos_Away,CV_Media_CG_02_Sofridos_Away,Media_Shots_Home,CV_Media_Shots_Home,Media_Shots_Away,CV_Media_Shots_Away,Media_Shots_Against_Home,CV_Media_Shots_Against_Home,Media_Shots_Against_Away,CV_Media_Shots_Against_Away,Media_Shots_per_Goal_Home,CV_Media_Shots_per_Goal_Home,Media_Shots_per_Goal_Away,CV_Media_Shots_per_Goal_Away,Media_Shots_per_Goal_Against_Home,CV_Media_Shots_per_Goal_Against_Home,Media_Shots_per_Goal_Against_Away,CV_Media_Shots_per_Goal_Against_Away,Media_Shots_On_Target_Home,CV_Media_Shots_On_Target_Home,Media_Shots_On_Target_Away,CV_Media_Shots_On_Target_Away,Media_Shots_On_Target_Against_Home,CV_Media_Shots_On_Target_Against_Home,Media_Shots_On_Target_Against_Away,CV_Media_Shots_On_Target_Against_Away,Media_Shots_On_Target_per_Goal_Home,CV_Media_Shots_On_Target_per_Goal_Home,Media_Shots_On_Target_per_Goal_Away,CV_Media_Shots_On_Target_per_Goal_Away,Media_Shots_On_Target_per_Goal_Against_Home,CV_Media_Shots_On_Target_per_Goal_Against_Home,Media_Shots_On_Target_per_Goal_Against_Away,CV_Media_Shots_On_Target_per_Goal_Against_Away,Media_Goal_Attempts_Home,CV_Media_Goal_Attempts_Home,Media_Goal_Attempts_Away,CV_Media_Goal_Attempts_Away,Media_Goal_Attempts_Against_Home,CV_Media_Goal_Attempts_Against_Home,Media_Goal_Attempts_Against_Away,CV_Media_Goal_Attempts_Against_Away,Media_Goal_Attempts_per_Goal_Home,CV_Media_Goal_Attempts_per_Goal_Home,Media_Goal_Attempts_per_Goal_Away,CV_Media_Goal_Attempts_per_Goal_Away,Media_Goal_Attempts_per_Goal_Against_Home,CV_Media_Goal_Attempts_per_Goal_Against_Home,Media_Goal_Attempts_per_Goal_Against_Away,CV_Media_Goal_Attempts_per_Goal_Against_Away,Media_Corners_Home,CV_Media_Corners_Home,Media_Corners_Away,CV_Media_Corners_Away,Media_Corners_Against_Home,CV_Media_Corners_Against_Home,Media_Corners_Against_Away,CV_Media_Corners_Against_Away,Media_Ball_Possession_Home,CV_Media_Ball_Possession_Home,Media_Ball_Possession_Away,CV_Media_Ball_Possession_Away,Media_Ball_Possession_Against_Home,CV_Media_Ball_Possession_Against_Home,Media_Ball_Possession_Against_Away,CV_Media_Ball_Possession_Against_Away,Media_RPS_MO_Home,CV_Media_RPS_MO_Home,Media_RPS_MO_Away,CV_Media_RPS_MO_Away,Media_RPS_OvUn_Home,CV_Media_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_Media_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_Media_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_Media_RPS_BTTS_Away,Media_Prob_Home,CV_Media_Prob_Home,Media_Prob_Away,CV_Media_Prob_Away,Poisson_0_GM_Home,Poisson_1_GM_Home,Poisson_2_GM_Home,Poisson_3_GM_Home,Poisson_4_GM_Home,Poisson_0_GM_Away,Poisson_1_GM_Away,Poisson_2_GM_Away,Poisson_3_GM_Away,Poisson_4_GM_Away,Poisson_0_GS_Home,Poisson_1_GS_Home,Poisson_2_GS_Home,Poisson_3_GS_Home,Poisson_4_GS_Home,Poisson_0_GS_Away,Poisson_1_GS_Away,Poisson_2_GS_Away,Poisson_3_GS_Away,Poisson_4_GS_Away,Probabilidade_Goals_Scored_Home,Probabilidade_Goals_Scored_Away,Probabilidade_Goals_Taken_Home,Probabilidade_Goals_Taken_Away,Media_Power_Ranking_Home,CV_Media_Power_Ranking_Home,Media_Power_Ranking_Away,CV_Media_Power_Ranking_Away,Media_First_Goal_Home,Media_First_Goal_Away,Media_First_Goal_Taken_Home,Media_First_Goal_Taken_Away,Perc_Scored_1_Goal_1st_Half_Home,Perc_Scored_1_Goal_1st_Half_Away,Perc_Took_1_Goal_1st_Half_Home,Perc_Took_1_Goal_1st_Half_Away,Perc_Scored_1_Goal_FT_Home,Perc_Scored_1_Goal_FT_Away,Perc_Took_1_Goal_FT_Home,Perc_Took_1_Goal_FT_Away,Perc_Scored_at_least_1_Goal_Home,Perc_Scored_at_least_1_Goal_Away,Perc_Took_at_least_1_Goal_Home,Perc_Took_at_least_1_Goal_Away,Perc_of_Games_BTTS_Yes_Home,Perc_of_Games_BTTS_Yes_Away,Perc_Over_05_HT_Home,Perc_Over_05_HT_Away,Perc_Under_05_HT_Home,Perc_Under_05_HT_Away,Perc_Over_15_HT_Home,Perc_Over_15_HT_Away,Perc_Under_15_HT_Home,Perc_Under_15_HT_Away,Perc_Over_15_FT_Home,Perc_Over_15_FT_Away,Perc_Under_15_FT_Home,Perc_Under_15_FT_Away,Perc_Over_25_FT_Home,Perc_Over_25_FT_Away,Perc_Under_25_FT_Home,Perc_Under_25_FT_Away,Perc_Wins_HT_Home,Perc_Wins_HT_Away,Perc_Wins_FT_Home,Perc_Wins_FT_Away
1,AUSTRALIA - A-LEAGUE,2025-01-06,09:00,Macarthur FC,Adelaide United,3.0,3.8,2.2,1.2,4.33,1.1,7.0,1.36,3.2,1.33,3.25,0.3333333333333333,0.2631578947368421,0.45454545454545453,0.8333,0.2309,0.9091,0.1429,0.7353,0.3125,0.7519,0.3077,0.7895,1.3636,1.2667,1.7273,0.7333,0.5789,0.8,0.8,1.6,-21.8014,21.8014,-38.6598,0.3636,0.2105,0.7273,0.2256,Balanced Game,1.3057,0.9835,1.2025,1.1864,-0.0954,-0.2597,1.58,1.0725,1.7348,0.9109,1.6753,0.7332,1.9945,0.5789,3.9396,0.0667,5.0454,0.061,4.1922,0.0573,5.9949,0.0463,1.0802,0.0764,1.1518,0.0662,1.1065,0.0718,1.1781,0.0521,-0.2453,-8.2658,-0.3391,-7.5167,-0.0112,-144.5179,0.264,9.192,-0.2237,-4.3496,0.0219,45.5023,0.0263,42.4183,-0.2193,-4.0912,0.3146,12.5486,-0.0735,-42.7973,0.0725,24.0069,0.0848,25.5542,0.0965,19.4642,0.3377,5.9926,0.0526,23.3327,-0.2719,-2.875,1.6684,4.4722,1.0536,6.5367,0.4357,9.4012,0.7326,7.9489,0.8114,5.1191,1.0965,3.6714,0.7237,3.4588,0.1491,13.2871,0.3205,12.1217,-0.3813,-5.6583,-0.3524,-5.3419,-0.3523,-6.124,9.2576,2.9545,4.7656,4.1787,4.7836,3.2257,4.4924,4.1575,0.3596,0.0779,0.2573,0.1112,0.8116,0.0728,0.9199,0.1051,0.4536,0.0697,0.4736,0.0494,0.4235,0.0331,0.3562,0.0168,0.206,0.3254,0.2571,0.1354,0.0535,0.1764,0.3061,0.2655,0.1535,0.0666,0.1873,0.3137,0.2628,0.1467,0.0615,0.1361,0.2714,0.2707,0.1799,0.0897,1.6341,1.8491,1.6867,1.9017,186.1881,0.3097,169.1443,0.2593,33.53,30.11,31.58,25.53,36.84,21.05,42.11,63.16,52.63,26.32,47.37,73.68,52.63,26.32,47.37,73.68,63.16,63.16,78.95,84.21,21.05,15.79,31.58,42.11,68.42,57.89,100.0,100.0,21.05,21.05,57.89,57.89,42.11,42.11,26.32,21.05,31.58,42.11
2,INDIA - ISL,2025-01-06,15:00,East Bengal,Mumbai City,3.4,3.5,1.9,1.36,3.0,1.22,3.75,1.83,1.98,1.73,2.0,0.29411764705882354,0.2857142857142857,0.5263157894736842,0.7353,0.3333,0.8197,0.2667,0.5464,0.5051,0.578,0.5,0.9714,1.7895,1.0294,1.8421,0.5588,0.5429,1.5,0.1,1.6,-36.8699,2.8624,-38.6598,0.7895,0.0286,0.8421,0.3024,Unbalanced Game,1.1396,1.1545,1.7486,0.7448,-0.1637,0.5764,1.1883,1.2176,1.8557,0.5813,1.352,0.8484,1.2793,0.7632,3.1764,0.0536,3.9094,0.0761,3.7579,0.3012,2.6216,0.353,0.8312,0.0729,1.2297,0.0539,0.8312,0.1439,0.8613,0.0959,0.7194,3.7371,1.5183,3.0724,2.2956,2.5774,0.9711,4.0698,0.4982,4.1901,0.8465,3.1687,0.7018,3.2884,0.8596,3.5968,0.2125,9.3567,0.4443,5.8998,0.8791,3.7917,-0.0055,-434.8182,0.2614,5.6021,0.2676,5.7593,0.3947,3.9965,0.2193,5.979,1.6144,2.5566,2.7209,2.5019,4.6063,1.8253,1.8602,3.0788,1.0509,3.1871,1.4781,2.6878,1.3684,2.6447,1.3684,2.9202,0.3872,5.8587,0.6795,4.5058,1.5505,2.8466,0.6024,4.8307,13.4222,1.6159,13.2919,1.9472,16.9635,1.6794,9.3653,1.9393,0.3149,0.0276,0.3003,0.0749,0.5988,0.0579,0.6266,0.0662,0.5251,0.0307,0.4383,0.026,0.3992,0.0744,0.5121,0.0322,0.3047,0.3621,0.2152,0.0852,0.0253,0.1563,0.2901,0.2692,0.1665,0.0773,0.2587,0.3498,0.2365,0.1066,0.036,0.2782,0.3559,0.2277,0.0971,0.0311,1.1862,2.0246,1.1862,1.2878,152.1987,0.6002,200.2022,0.2512,23.84,42.05,23.84,26.95,26.32,36.84,36.84,36.84,36.84,42.11,42.11,52.63,36.84,42.11,42.11,52.63,47.37,63.16,63.16,78.95,36.84,21.05,31.58,52.63,68.42,47.37,78.95,94.74,36.84,10.53,52.63,73.68,47.37,26.32,21.05,31.58,31.58,52.63
3,GREECE - SUPER LEAGUE,2025-01-06,17:00,Panetolikos,Olympiacos Piraeus,8.5,4.5,1.38,1.44,2.63,1.33,3.25,2.05,1.75,2.38,1.53,0.11764705882352941,0.2222222222222222,0.7246376811594204,0.6944,0.3802,0.7519,0.3077,0.4878,0.5714,0.4202,0.6536,1.8889,6.1594,0.5294,3.2609,0.1624,0.3067,7.12,4.0,3.12,-74.31,-63.4349,-57.3391,5.1594,0.8889,2.2609,0.7467,Unbalanced Game,1.218,1.1995,1.5479,0.8628,-0.1626,0.3539,1.2387,0.8861,1.5145,1.1863,1.4012,0.8095,1.1606,0.7035,4.5181,0.2017,4.1692,0.198,5.2074,0.1503,2.9437,0.1691,0.8186,0.1248,1.0857,0.0986,0.7923,0.0995,0.7436,0.0502,0.8939,2.9262,1.8632,2.2443,1.2242,3.4208,1.9437,1.6835,0.5877,3.7293,0.6342,3.1042,1.2851,2.5334,0.0263,44.1217,1.9331,2.1815,1.711,2.4064,0.9516,3.904,2.1676,1.3786,1.114,3.2373,0.7658,2.5539,0.8114,2.6089,0.3158,5.8581,3.5131,1.7329,4.5979,1.7057,4.123,1.6467,4.4253,1.4844,2.0439,2.5666,1.9851,2.2514,2.3377,2.1013,0.9211,3.2982,0.6472,3.7253,1.2751,2.5458,1.1485,2.4966,1.4229,2.0739,15.2593,1.4733,20.4571,1.4508,21.3713,1.3634,19.7066,1.2619,0.3115,0.0459,0.3208,0.0633,0.4175,0.1035,0.5986,0.0712,0.5074,0.0341,0.4985,0.0203,0.3741,0.0265,0.4872,0.0589,0.2898,0.3589,0.2223,0.0918,0.0284,0.2199,0.3331,0.2522,0.1273,0.0482,0.2463,0.3451,0.2418,0.1129,0.0396,0.3133,0.3636,0.211,0.0816,0.0237,1.4705,1.4022,1.4179,0.718,154.3568,0.3661,168.3784,0.2733,26.74,26.16,24.32,31.11,36.84,42.11,42.11,31.58,47.37,42.11,52.63,47.37,47.37,42.11,52.63,47.37,42.11,47.37,78.95,73.68,21.05,26.32,26.32,21.05,73.68,78.95,100.0,89.47,36.84,31.58,57.89,42.11,42.11,57.89,31.58,42.11,42.11,47.37
4,TURKEY - 1. LIG,2025-01-06,18:00,Sakaryaspor,Genclerbirligi,2.38,3.4,2.7,1.4,2.75,1.25,3.5,1.95,1.85,1.73,2.0,0.42016806722689076,0.29411764705882354,0.37037037037037035,0.7143,0.3636,0.8,0.2857,0.5128,0.5405,0.578,0.5,0.7,0.8815,1.4286,1.2593,1.1345,0.7941,0.32,1.02,0.7,9.0903,27.0216,-19.29,0.1185,0.3,0.2593,0.1434,Balanced Game,1.6649,0.8152,0.9068,1.3702,0.3669,-0.3547,1.5181,0.6702,0.826,1.3061,1.1512,0.8429,1.1807,0.7608,3.1652,0.0434,2.6663,0.2882,2.3611,0.0771,3.9359,0.0659,1.0519,0.0357,0.7018,0.0722,0.7887,0.0507,0.7544,0.0917,1.4055,2.41,1.0569,2.5231,0.8251,3.1824,0.2145,10.345,0.4912,4.6777,0.2412,5.9428,0.3246,5.3783,0.1403,11.1454,0.6971,3.6531,1.2458,2.3367,0.3038,7.2956,0.5221,4.7303,0.307,5.9586,0.557,3.7896,0.2719,6.3972,0.2982,5.5097,3.0641,1.7919,3.2613,1.6741,2.3468,1.9051,2.481,1.7217,1.2983,3.1301,1.2412,2.5559,1.114,3.1117,1.1053,2.4824,1.0293,3.0133,1.5945,2.0075,0.6537,3.9619,0.9947,2.6151,17.0632,1.411,19.6582,1.254,17.4022,1.4291,23.2328,1.1957,0.2929,0.0352,0.2862,0.0716,0.4846,0.0353,0.4425,0.0549,0.5025,0.0187,0.5003,0.0208,0.5248,0.0478,0.351,0.049,0.2191,0.3327,0.2525,0.1278,0.0485,0.4378,0.3616,0.1493,0.0411,0.0085,0.3163,0.3641,0.2096,0.0804,0.0231,0.3071,0.3626,0.214,0.0842,0.0249,1.6594,1.1727,1.133,1.2779,192.5829,0.2186,142.5924,0.2969,36.53,33.21,32.74,44.58,36.84,26.32,26.32,26.32,57.89,47.37,36.84,47.37,57.89,47.37,36.84,47.37,57.89,52.63,63.16,52.63,36.84,47.37,31.58,15.79,68.42,84.21,94.74,94.74,15.79,36.84,47.37,36.84,52.63,63.16,31.58,26.32,52.63,26.32
5,ISRAEL - LIGAT HA'AL,2025-01-06,19:00,Maccabi Bnei Raina,Hapoel Jerusalem,2.25,3.2,3.2,1.53,2.38,1.41,2.62,2.4,1.53,2.1,1.67,0.4444444444444444,0.3125,0.3125,0.6536,0.4202,0.7092,0.3817,0.4167,0.6536,0.4762,0.5988,0.7031,0.7031,1.4222,1.0,1.4222,1.0,0.95,0.95,0.0,25.4077,25.4077,0.0,0.2969,0.2969,0.0,0.1745,Balanced Game,1.0941,1.2025,0.4957,2.2516,-0.5156,-1.0727,1.3108,0.7871,0.7932,1.0779,1.8265,0.7142,1.8659,0.5604,5.3364,0.1964,2.9842,0.1709,7.4732,0.1182,7.0835,0.1505,0.7659,0.1123,0.5533,0.0918,0.9501,0.0408,1.0269,0.0742,0.5732,4.7619,-0.0848,-21.6993,1.0614,3.4448,0.4127,11.3334,0.5263,4.5282,-0.1228,-7.7549,0.3667,4.291,0.0746,23.7225,0.9644,3.1006,0.3157,7.0703,0.614,5.0021,0.5652,7.7086,0.5,4.0,0.0877,15.3136,0.3404,4.6193,0.2368,7.6896,3.3497,1.9552,1.3872,3.4183,3.8734,2.0109,5.3679,1.9463,1.9342,2.4757,0.5088,4.6944,1.4456,2.4037,1.1842,3.3979,1.0744,2.892,0.316,6.525,0.429,4.8128,0.5737,4.532,14.2896,1.6009,10.5705,2.0347,18.6981,1.515,16.3054,1.685,0.3202,0.0612,0.2512,0.084,0.4665,0.0446,0.3863,0.0375,0.5265,0.0175,0.5125,0.0139,0.3211,0.0367,0.317,0.0637,0.2696,0.3534,0.2316,0.1012,0.0332,0.4524,0.3588,0.1423,0.0376,0.0075,0.161,0.294,0.2685,0.1635,0.0746,0.1548,0.2888,0.2694,0.1676,0.0782,1.1318,0.6521,1.5002,1.5993,166.6164,0.3888,116.2112,0.9389,26.74,23.89,33.79,32.05,42.11,26.32,26.32,42.11,52.63,26.32,42.11,68.42,52.63,26.32,42.11,68.42,57.89,52.63,68.42,68.42,31.58,31.58,26.32,42.11,73.68,57.89,94.74,94.74,36.84,21.05,52.63,52.63,47.37,47.37,26.32,15.79,31.58,15.79
6,PORTUGAL - LIGA PORTUGAL 2,2025-01-06,19:00,Benfica B,FC Porto B,1.83,3.5,3.8,1.36,3.0,1.22,3.75,1.85,2.0,1.73,2.0,0.5464480874316939,0.2857142857142857,0.2631578947368421,0.7353,0.3333,0.8197,0.2667,0.5405,0.5,0.578,0.5,0.5229,0.4816,1.9126,0.9211,2.0765,1.0857,1.97,1.67,0.3,44.567,39.8619,8.5308,0.5184,0.4771,0.0789,0.3521,Unbalanced Game,1.5079,0.8651,0.8753,1.345,0.0461,-0.7589,1.3042,0.8931,0.9258,1.0184,1.258,0.9495,1.6847,0.8209,2.8031,0.1643,2.9011,0.1076,2.7274,0.216,5.4426,0.2517,0.9233,0.1034,0.6659,0.1069,0.8706,0.1085,0.9817,0.126,0.8943,3.2974,1.2879,2.4038,1.4381,1.9868,0.3593,7.3081,0.7789,3.322,0.4561,3.907,-0.2035,-5.3243,0.6518,3.2513,0.4017,5.8305,1.256,2.3722,1.4037,2.2959,0.3916,6.6251,0.4105,3.6468,0.3246,4.8635,-0.1404,-8.1503,0.5202,2.713,2.4803,2.222,3.532,1.6931,2.5003,2.211,2.4843,1.84,1.8842,2.3372,1.1667,2.7292,0.1825,9.9332,1.5553,1.9771,1.2514,2.5969,1.5645,2.288,0.9131,3.1825,0.9351,2.7901,16.8985,1.4983,20.9577,1.3377,17.1034,1.5049,16.9794,1.3445,0.318,0.0365,0.3008,0.0273,0.4646,0.076,0.5457,0.0537,0.5002,0.0364,0.5079,0.0284,0.4781,0.0326,0.3319,0.0612,0.2714,0.3539,0.2308,0.1003,0.0327,0.3962,0.3668,0.1698,0.0524,0.0121,0.2842,0.3576,0.2249,0.0943,0.0297,0.1855,0.3125,0.2632,0.1478,0.0623,1.4466,1.1009,1.3412,1.7325,172.886,0.4223,163.1139,0.2864,31.95,29.16,42.42,23.16,47.37,21.05,21.05,63.16,68.42,31.58,31.58,63.16,68.42,31.58,31.58,63.16,57.89,47.37,68.42,84.21,31.58,15.79,26.32,47.37,73.68,52.63,100.0,94.74,26.32,21.05,42.11,47.37,57.89,52.63,42.11,15.79,42.11,21.05
7,ISRAEL - LIGAT HA'AL,2025-01-06,19:30,Maccabi Haifa,Beitar Jerusalem,1.73,3.8,4.33,1.29,3.5,1.11,5.5,1.53,2.4,1.53,2.38,0.5780346820809249,0.2631578947368421,0.23094688221709006,0.7752,0.2857,0.9009,0.1818,0.6536,0.4167,0.6536,0.4202,0.4553,0.3995,2.1965,0.8776,2.5029,1.1395,2.6,2.07,0.53,52.4314,45.9853,14.8422,0.6005,0.5447,0.1224,0.4381,Unbalanced Game,1.7497,0.7855,1.209,1.2443,0.7016,0.1857,1.9079,0.8559,1.5347,0.9533,1.2063,0.912,1.349,0.9587,3.5174,0.0768,3.901,0.0818,2.1216,0.2082,3.676,0.1938,1.3289,0.0774,1.1438,0.0693,0.7763,0.0456,0.8807,0.1543,0.6061,6.8655,0.415,7.2243,2.1611,1.3479,1.321,1.958,0.1518,8.944,0.5772,2.9733,0.1974,8.343,0.2281,5.8667,0.2731,15.6258,0.7439,5.2508,0.8843,2.3317,2.3016,1.6406,0.1298,10.5424,0.7044,2.6496,0.1447,8.7208,0.5526,2.8702,2.6678,3.939,2.7992,2.7784,1.4702,4.091,2.134,2.7497,1.1474,2.8234,2.2219,2.0974,1.1184,3.9487,1.1316,2.4269,-0.1359,-21.83,0.6082,5.9589,-0.2471,-8.5318,-0.0352,-50.625,9.8889,2.7087,16.6548,2.0469,7.197,2.7208,8.1486,2.0859,0.254,0.1386,0.271,0.0277,0.6804,0.0319,0.5389,0.0152,0.5311,0.0164,0.501,0.0337,0.6578,0.038,0.4456,0.0534,0.1484,0.2831,0.2701,0.1718,0.0819,0.2155,0.3308,0.2538,0.1298,0.0498,0.2993,0.361,0.2178,0.0876,0.0264,0.2595,0.3501,0.2361,0.1062,0.0358,1.9536,1.7613,0.8484,1.2351,179.4489,0.2704,161.3848,0.3396,23.05,24.68,20.84,30.53,57.89,47.37,21.05,26.32,68.42,57.89,26.32,42.11,68.42,57.89,26.32,42.11,36.84,42.11,78.95,73.68,21.05,26.32,47.37,31.58,52.63,68.42,94.74,100.0,26.32,21.05,52.63,68.42,47.37,31.58,57.89,42.11,63.16,47.37
8,ENGLAND - PREMIER LEAGUE,2025-01-06,21:00,Wolves,Nottingham,3.4,3.2,2.25,1.44,2.63,1.36,3.2,2.1,1.73,1.8,1.95,0.29411764705882354,0.3125,0.4444444444444444,0.6944,0.3802,0.7353,0.3125,0.4762,0.578,0.5556,0.5128,1.0625,1.5111,0.9412,1.4222,0.6618,0.7031,1.15,0.2,0.95,-29.8989,-5.7106,-25.4077,0.5111,0.0625,0.4222,0.1911,Balanced Game,0.7346,1.9251,1.3096,1.0608,-0.7946,-0.3479,1.3375,0.6741,1.3544,0.7925,2.1322,0.7074,1.7023,0.6872,4.4041,0.0843,6.5877,0.1647,7.7743,0.1728,8.8226,0.0257,0.8928,0.042,0.8631,0.0962,1.1559,0.1177,0.9157,0.0344,1.3344,2.224,1.5089,2.2891,0.8007,3.7138,0.633,5.9553,0.9912,2.111,0.614,3.4085,0.3377,4.1297,0.9868,2.868,1.1866,2.321,1.5489,2.1768,1.2033,3.1763,0.3893,8.8176,1.0175,2.0399,1.1579,2.4724,0.6711,2.5056,0.5921,3.782,3.6688,1.6535,5.0058,1.593,6.1199,1.315,6.9666,1.2254,2.8597,1.7069,2.9561,2.1614,1.9342,1.9594,2.7939,2.1619,0.8286,3.0259,1.0926,2.9077,3.5991,1.4849,3.2887,1.3897,18.8776,1.2963,15.7629,1.1131,26.1476,1.1477,33.0295,1.0577,0.24,0.1975,0.3181,0.099,0.622,0.0732,0.6862,0.0405,0.4425,0.0131,0.4556,0.0483,0.3645,0.0324,0.2526,0.139,0.2625,0.3511,0.2348,0.1047,0.035,0.2581,0.3496,0.2367,0.1069,0.0362,0.1186,0.2528,0.2695,0.1916,0.1021,0.1823,0.3103,0.2641,0.1499,0.0638,1.5547,1.379,2.0809,1.4842,126.4397,0.714,106.6007,0.7847,33.63,25.68,37.58,24.47,36.84,36.84,47.37,47.37,47.37,52.63,52.63,47.37,47.37,52.63,52.63,47.37,68.42,63.16,84.21,84.21,15.79,15.79,26.32,57.89,73.68,42.11,100.0,100.0,10.53,15.79,73.68,57.89,26.32,42.11,31.58,15.79,31.58,42.11
9,ENGLAND - CHAMPIONSHIP,2025-01-06,21:00,QPR,Luton,2.38,3.2,3.0,1.5,2.5,1.4,3.0,2.2,1.67,1.91,1.8,0.42016806722689076,0.3125,0.3333333333333333,0.6667,0.4,0.7143,0.3333,0.4545,0.5988,0.5236,0.5556,0.7437,0.7933,1.3445,1.0667,1.2605,0.9375,0.62,0.82,0.2,17.2234,22.2936,-5.7106,0.2067,0.2563,0.0667,0.1312,Balanced Game,1.4003,0.9316,0.191,3.8403,0.1468,-1.8506,1.4767,0.685,0.869,0.96,1.3299,0.8701,2.7196,0.5532,4.1343,0.1117,5.1262,0.1567,3.5637,0.1837,19.2517,0.0296,0.8878,0.0791,0.5461,0.0826,0.8615,0.0637,1.3619,0.0595,3.4749,1.2949,1.0757,2.6216,1.6319,1.6388,1.4962,2.1696,2.4254,1.4417,0.4825,4.1144,0.8246,2.3158,0.8035,1.9411,3.0627,1.1796,1.1115,2.2652,1.7003,1.6501,1.8278,2.2724,2.7325,1.2492,0.5088,3.6971,1.0175,1.7809,1.1404,1.5441,9.6554,1.0363,3.8616,1.6746,5.4808,1.0969,6.4571,1.4455,7.9868,1.225,1.9825,2.498,2.8772,1.6232,2.9912,1.3491,3.771,1.2067,1.6503,2.8535,2.9419,1.2162,1.9302,1.9714,31.5459,0.8308,18.2024,1.262,33.5699,0.7971,26.8763,1.1597,0.3421,0.069,0.205,0.1166,0.4457,0.0377,0.7082,0.1276,0.499,0.0381,0.4296,0.061,0.4072,0.0587,0.2501,0.1216,0.2284,0.3373,0.249,0.1226,0.0453,0.4194,0.3644,0.1583,0.0459,0.01,0.2645,0.3518,0.2339,0.1037,0.0345,0.0659,0.1792,0.2437,0.2209,0.1502,1.3756,0.8358,1.323,2.4674,213.7448,0.285,80.2692,1.0779,31.68,24.95,22.53,28.89,36.84,36.84,36.84,52.63,42.11,36.84,52.63,57.89,42.11,36.84,52.63,57.89,63.16,57.89,73.68,89.47,26.32,10.53,47.37,36.84,52.63,63.16,94.74,94.74,10.53,21.05,52.63,57.89,47.37,42.11,15.79,31.58,36.84,5.26
