Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Lay_Home,Lay_Away,prob_H,prob_D,prob_A,prob_Over_05_HT,prob_Under_05_HT,prob_Over_05_FT,prob_Under_05_FT,prob_Over_15_FT,prob_Under_15_FT,prob_Over_25_FT,prob_Under_25_FT,prob_BTTS_Yes_FT,prob_BTTS_No_FT,H_D,H_A,D_H,D_A,A_H,A_D,Ov_Un,UN_Ov,BTTSY_BTTSN,BTTSN_BTTSY,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,DifAbs_OvUn,DifAbs_BTTSYBTTSN,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Angle_UnOv,Angle_BTTSNBTTSY,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,DifPer_OvUnUn,DifPer_BTTSYN_No,H_Ov,D_Ov,A_Ov,H_Un,D_Un,A_Un,H_BTTSY,D_BTTSY,A_BTTSY,H_BTTSN,D_BTTSN,A_BTTSN,CV_MO_FT,CV_Match_Type,CV_OvUn_FT,CV_OvUn_Type,CV_BTTS_FT,CV_BTTS_Type,Avg_prob_Home_FT,Avg_prob_Away_FT,Avg_Points_Home_FT,CV_Avg_Points_Home_FT,Avg_Points_Away_FT,CV_Avg_Points_Away_FT,Avg_G_Diff_H_HT_Value,Avg_G_Diff_A_HT_Value,Avg_G_Scored_H_HT_Value,CV_Avg_G_Scored_H_HT_Value,Avg_G_Scored_A_HT_Value,CV_Avg_G_Scored_A_HT_Value,Avg_G_Scored_H_HT,CV_Avg_G_Scored_H_HT,Avg_G_Scored_A_HT,CV_Avg_G_Scored_A_HT,Avg_G_Conceded_H_HT_Value,CV_Avg_G_Conceded_H_HT_Value,Avg_G_Conceded_A_HT_Value,CV_Avg_G_Conceded_A_HT_Value,Avg_G_Conceded_H_HT,CV_Avg_G_Conceded_H_HT,Avg_G_Conceded_A_HT,CV_Avg_G_Conceded_A_HT,Avg_G_Diff_H_ST_Value,Avg_G_Diff_A_ST_Value,Avg_G_Scored_H_ST_Value,CV_Avg_G_Scored_H_ST_Value,Avg_G_Scored_A_ST_Value,CV_Avg_G_Scored_A_ST_Value,Avg_G_Scored_H_ST,CV_Avg_G_Scored_H_ST,Avg_G_Scored_A_ST,CV_Avg_G_Scored_A_ST,Avg_G_Conceded_H_ST_Value,CV_Avg_G_Conceded_H_ST_Value,Avg_G_Conceded_A_ST_Value,CV_Avg_G_Conceded_A_ST_Value,Avg_G_Conceded_H_ST,CV_Avg_G_Conceded_H_ST,Avg_G_Conceded_A_ST,CV_Avg_G_Conceded_A_ST,Avg_G_Diff_H_FT_Value,Avg_G_Diff_A_FT_Value,Avg_G_Scored_H_FT_Value,CV_Avg_G_Scored_H_FT_Value,Avg_G_Scored_A_FT_Value,CV_Avg_G_Scored_A_FT_Value,Avg_G_Scored_H_FT,CV_Avg_G_Scored_H_FT,Avg_G_Scored_A_FT,CV_Avg_G_Scored_A_FT,Avg_G_Conceded_H_FT_Value,CV_Avg_G_Conceded_H_FT_Value,Avg_G_Conceded_A_FT_Value,CV_Avg_G_Conceded_A_FT_Value,Avg_G_Conceded_H_FT,CV_Avg_G_Conceded_H_FT,Avg_G_Conceded_A_FT,CV_Avg_G_Conceded_A_FT,Avg_CG_Scored_H_01,CV_Avg_CG_Scored_H_01,Avg_CG_Scored_A_01,CV_Avg_CG_Scored_A_01,Avg_CG_Conceded_H_01,CV_Avg_CG_Conceded_H_01,Avg_CG_Conceded_A_01,CV_Avg_CG_Conceded_A_01,Avg_CG_Scored_H_02,CV_Avg_CG_Scored_H_02,Avg_CG_Scored_A_02,CV_Avg_CG_Scored_A_02,Avg_CG_Conceded_H_02,CV_Avg_CG_Conceded_H_02,Avg_CG_Conceded_A_02,CV_Avg_CG_Conceded_A_02,Avg_Shots_InFavor_H,CV_Avg_Shots_InFavor_H,Avg_Shots_InFavor_A,CV_Avg_Shots_InFavor_A,Avg_Shots_per_Goal_InFavor_H,CV_Avg_Shots_per_Goal_InFavor_H,Avg_Shots_per_Goal_InFavor_A,CV_Avg_Shots_per_Goal_InFavor_A,Avg_Shots_per_Goal_Against_H,CV_Avg_Shots_per_Goal_Against_H,Avg_Shots_per_Goal_Against_A,CV_Avg_Shots_per_Goal_Against_A,Avg_Shots_OnTarget_InFavor_H,CV_Avg_Shots_OnTarget_InFavor_H,Avg_Shots_OnTarget_InFavor_A,CV_Avg_Shots_OnTarget_InFavor_A,Avg_Shots_OnTarget_Against_H,CV_Avg_Shots_OnTarget_Against_H,Avg_Shots_OnTarget_Against_A,CV_Avg_Shots_OnTarget_Against_A,Avg_Shots_OnTarget_per_Goal_InFavor_H,CV_Avg_Shots_OnTarget_per_Goal_InFavor_H,Avg_Shots_OnTarget_per_Goal_InFavor_A,CV_Avg_Shots_OnTarget_per_Goal_InFavor_A,Avg_Shots_OnTarget_per_Goal_Against_H,CV_Avg_Shots_OnTarget_per_Goal_Against_H,Avg_Shots_OnTarget_per_Goal_Against_A,CV_Avg_Shots_OnTarget_per_Goal_Against_A,Avg_G_Attempt_InFavor_H,CV_Avg_G_Attempt_InFavor_H,Avg_G_Attempt_InFavor_A,CV_Avg_G_Attempt_InFavor_A,Avg_G_Attempt_Against_H,CV_Avg_G_Attempt_Against_H,Avg_G_Attempt_Against_A,CV_Avg_G_Attempt_Against_A,Avg_Goal_Attempt_per_Goal_InFavor_H,CV_Avg_Goal_Attempt_per_Goal_InFavor_H,Avg_Goal_Attempt_per_Goal_InFavor_A,CV_Avg_Goal_Attempt_per_Goal_InFavor_A,Avg_Goal_Attempts_per_Goal_Against_H,CV_Avg_Goal_Attempts_per_Goal_Against_H,Avg_Goal_Attempts_per_Goal_Against_A,CV_Avg_Goal_Attempts_per_Goal_Against_A,Avg_Corners_InFavor_H,CV_Avg_Corners_InFavor_H,Avg_Corners_InFavor_A,CV_Avg_Corners_InFavor_A,Avg_Corners_Against_H,CV_Avg_Corners_Against_H,Avg_Corners_Against_A,CV_Avg_Corners_Against_A,Avg_B_Possession_InFavor_H,CV_Avg_B_Possession_InFavor_H,Avg_B_Possession_InFavor_A,CV_Avg_B_Possession_InFavor_A,Avg_B_Possession_Against_H,CV_Avg_B_Possession_Against_H,Avg_B_Possession_Against_A,CV_Avg_B_Possession_Against_A,Avg_RPS_MO_H,CV_Avg_RPS_MO_H,Avg_RPS_MO_A,CV_Avg_RPS_MO_A,Avg_RPS_OvUn_H,CV_Avg_RPS_OvUn_H,Avg_RPS_OvUn_A,CV_Avg_RPS_OvUn_A,Avg_RPS_BTTS_H,CV_Avg_RPS_BTTS_H,Avg_RPS_BTTS_A,CV_Avg_RPS_BTTS_A,Avg_Power_Ranking_H,CV_Avg_Power_Ranking_H,Avg_Power_Ranking_A,CV_Avg_Power_Ranking_A,Poisson_GM_H_0,Poisson_GM_H_1,Poisson_GM_H_2,Poisson_GM_H_3,Poisson_GM_H_4,Poisson_GM_A_0,Poisson_GM_A_1,Poisson_GM_A_2,Poisson_GM_A_3,Poisson_GM_A_4,Poisson_GS_H_0,Poisson_GS_H_1,Poisson_GS_H_2,Poisson_GS_H_3,Poisson_GS_H_4,Poisson_GS_A_0,Poisson_GS_A_1,Poisson_GS_A_2,Poisson_GS_A_3,Poisson_GS_A_4,prob_G_Scored_H,prob_G_Conceded_H,prob_G_Scored_A,prob_G_Conceded_A,Perc_Scored_First_Goal_H_HT,Perc_Conceded_First_Goal_H_HT,Perc_Scored_First_Goal_A_HT,Perc_Conceded_First_Goal_A_HT,Avg_Min_First_Goal_H_HT,CV_Avg_Min_FG_H_HT,Avg_Min_First_Goal_A_HT,CV_Avg_Min_FG_A_HT,Avg_Min_First_Goal_Conceded_H_HT,CV_Avg_Min_FGC_H_HT,Avg_Min_First_Goal_Conceded_A_HT,CV_Avg_Min_FGC_A_HT,Perc_Over05HT_Home,Perc_Under05HT_Home,Perc_Over05HT_Away,Perc_Under05HT_Away,Perc_Over15HT_Home,Perc_Under15HT_Home,Perc_Over15HT_Away,Perc_Under15HT_Away,Perc_Over25HT_Home,Perc_Under25HT_Home,Perc_Over25HT_Away,Perc_Under25HT_Away,Perc_Home_Win_HT,Perc_Draw_Win_H_HT,Perc_Draw_Win_A_HT,Perc_Away_Win_HT,Perc_BTTS_Yes_HT_Home,Perc_BTTS_No_HT_Home,Perc_BTTS_Yes_HT_Away,Perc_BTTS_No_HT_Away,Perc_Scored_First_Goal_H_ST,Perc_Conceded_First_Goal_H_ST,Perc_Scored_First_Goal_A_ST,Perc_Conceded_First_Goal_A_ST,Avg_Min_First_Goal_H_ST,CV_Avg_Min_FG_H_ST,Avg_Min_First_Goal_A_ST,CV_Avg_Min_FG_A_ST,Avg_Min_First_Goal_Conceded_H_ST,CV_Avg_Min_FGC_H_ST,Avg_Min_First_Goal_Conceded_A_ST,CV_Avg_Min_FGC_A_ST,Perc_Over05ST_Home,Perc_Under05ST_Home,Perc_Over05ST_Away,Perc_Under05ST_Away,Perc_Over15ST_Home,Perc_Under15ST_Home,Perc_Over15ST_Away,Perc_Under15ST_Away,Perc_Over25ST_Home,Perc_Under25ST_Home,Perc_Over25ST_Away,Perc_Under25ST_Away,Perc_Home_Win_ST,Perc_Draw_Win_H_ST,Perc_Draw_Win_A_ST,Perc_Away_Win_ST,Perc_BTTS_Yes_ST_Home,Perc_BTTS_No_ST_Home,Perc_BTTS_Yes_ST_Away,Perc_BTTS_No_ST_Away,Perc_Scored_First_Goal_H_FT,Perc_Conceded_First_Goal_H_FT,Perc_Scored_First_Goal_A_FT,Perc_Conceded_First_Goal_A_FT,Avg_Min_First_Goal_H_FT,CV_Avg_Min_FG_H_FT,Avg_Min_First_Goal_A_FT,CV_Avg_Min_FG_A_FT,Avg_Min_First_Goal_Conceded_H_FT,CV_Avg_Min_FGC_H_FT,Avg_Min_First_Goal_Conceded_A_FT,CV_Avg_Min_FGC_A_FT,Perc_Over05FT_Home,Perc_Under05FT_Home,Perc_Over05FT_Away,Perc_Under05FT_Away,Perc_Over15FT_Home,Perc_Under15FT_Home,Perc_Over15FT_Away,Perc_Under15FT_Away,Perc_Over25FT_Home,Perc_Under25FT_Home,Perc_Over25FT_Away,Perc_Under25FT_Away,Perc_Home_Win_FT,Perc_Draw_Win_H_FT,Perc_Draw_Win_A_FT,Perc_Away_Win_FT,Perc_BTTS_Yes_FT_Home,Perc_BTTS_No_FT_Home,Perc_BTTS_Yes_FT_Away,Perc_BTTS_No_FT_Away,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,SOUTH AMERICA - COPA LIBERTADORES,2025-02-27,01:30,Barcelona SC (Ecu),EL Nacional (Ecu),1.44,4.33,8.0,1.33,3.25,1.04,12.0,1.22,4.0,1.73,2.08,1.91,1.8,3.08,1.08,0.6944,0.2309,0.125,0.7519,0.3077,0.9615,0.0833,0.8197,0.25,0.578,0.4808,0.5236,0.5556,3.0074,5.5552,0.3325,1.8472,0.18,0.5414,1.2022,0.8318,0.9424,1.0611,0.5694,0.4635,0.1059,0.0972,0.032,-15.8917,-13.048,-3.031,-2.7824,0.9167,4.5552,2.0074,0.8472,0.2022,0.032,1.2014,0.3995,0.2163,1.4443,0.4802,0.26,1.3262,0.441,0.2387,1.2498,0.4156,0.225,0.7063,Unbalanced Game,0.0918,Predictable,0.0297,Predictable,0.5227,0.0,1.1167,1.2046,1.1167,0.0,0.4408,0.0,0.4408,2.0411,0.0,0.0,0.6667,1.3495,0.0,0.0,0.7173,0.8921,0.0,0.0,0.5333,1.1999,0.0,0.0,-0.1988,0.0,0.5472,1.3226,0.0,0.0,0.6667,1.0855,0.0,0.0,0.5472,0.8918,0.0,0.0,0.6667,0.732,0.0,0.0,-0.4753,0.0,0.9879,1.1263,0.0,0.0,1.3333,0.8345,0.0,0.0,1.4632,0.5294,0.0,0.0,1.2,0.6455,0.0,0.0,2.382,0.0,0.0,0.0,2.9507,0.0,0.0,0.0,0.9299,0.0,0.0,0.0,0.8632,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7143,-0.3742,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7143,-0.3742,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7143,-0.3742,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.2538,0.0784,0.0,0.0,0.4496,0.0387,0.0,0.0,0.5114,0.0254,0.0,0.0,12.4862,4.0775,0.0,0.0,0.3724,0.3679,0.1817,0.0598,0.0148,0.0,0.0,0.0,0.0,0.0,0.2315,0.3387,0.2478,0.1209,0.0442,0.0,0.0,0.0,0.0,0.0,1.4431,1.3097,0.0,0.0,46.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,26.67,0.0,0.0,33.33,66.67,0.0,0.0,6.67,93.33,0.0,0.0,33.33,40.0,0.0,0.0,20.0,80.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.33,6.67,0.0,0.0,40.0,60.0,0.0,0.0,0.0,100.0,0.0,0.0,26.67,33.33,0.0,0.0,26.67,73.33,0.0,0.0,60.0,26.67,0.0,0.0,25.13,0.9927,0.0,0.0,31.4,0.9725,0.0,0.0,100.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,40.0,60.0,0.0,0.0,46.67,26.67,0.0,0.0,53.33,46.67,0.0,0.0,Home Fav,p_Bigger,p_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Home,Bigger_Home,Yes,No,Bigger_Home,Bigger_Home,Bigger_Home
2,MEXICO - LIGA MX,2025-02-27,02:00,Pachuca,Puebla,1.48,4.33,6.5,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.91,1.91,2.62,1.09,0.6757,0.2309,0.1538,0.7519,0.3077,0.9709,0.0667,0.8333,0.2309,0.5882,0.4762,0.5236,0.5236,2.9264,4.3934,0.3417,1.5013,0.2276,0.6661,1.2352,0.8096,1.0,1.0,0.5219,0.4448,0.0771,0.112,0.0,-14.6252,-12.5385,-2.2077,-3.2052,0.0,3.3934,1.9264,0.5013,0.2352,0.0,1.1488,0.3926,0.2615,1.4189,0.4849,0.323,1.2905,0.441,0.2937,1.2905,0.441,0.2937,0.6507,Unbalanced Game,0.1052,Predictable,0.0,Predictable,0.5344,0.1847,0.9223,1.3509,0.9223,1.9096,0.6274,0.365,0.6274,1.3199,0.365,1.3893,0.6,1.3802,0.4,1.2678,0.6713,0.9532,0.8086,0.8361,0.5333,1.1999,0.8,0.8451,-0.17,-0.6188,0.6696,1.7367,0.5666,1.3004,0.7333,1.5858,0.6,1.228,0.6696,1.2872,0.5666,2.1304,0.8,1.0774,1.2,1.0059,-0.214,-1.0624,1.297,1.1897,0.9315,0.9074,1.3333,1.1573,1.0,0.8452,1.511,0.6459,1.9939,0.7583,1.3333,0.7319,2.0,0.756,2.6213,0.0856,5.7072,0.1283,2.9914,0.079,11.9075,0.1252,0.9319,0.0795,0.5941,0.1374,0.9319,0.0615,1.0941,0.1025,6.0,0.3192,4.4286,0.5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5714,0.3131,3.1429,0.7886,5.1429,0.8581,5.8571,0.7069,0.0,0.0,0.0,0.0,2.2143,0.6368,2.5571,0.6433,15.5714,0.1992,9.4286,0.5263,11.5714,0.6026,17.7143,0.2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7143,0.5685,3.0,0.6939,4.1429,0.3798,7.0,0.5594,49.2857,0.2018,33.4286,0.2163,50.7143,0.1961,66.5714,0.1086,0.3447,0.0505,0.3058,0.1145,0.5939,0.0524,0.6566,0.026,0.4914,0.0551,0.5426,0.031,31.515,7.899,-188.3204,-1.0607,0.2734,0.3545,0.2299,0.0994,0.0322,0.394,0.367,0.1709,0.0531,0.0124,0.2207,0.3335,0.2519,0.1269,0.0479,0.1362,0.2715,0.2707,0.1799,0.0897,1.3876,1.3876,0.9318,1.9318,33.33,33.33,26.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,33.33,86.67,13.33,40.0,60.0,33.33,66.67,6.67,93.33,0.0,100.0,26.67,46.67,33.33,20.0,20.0,80.0,20.0,80.0,13.33,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33,26.67,80.0,20.0,33.33,66.67,46.67,53.33,26.67,73.33,33.33,66.67,33.33,33.33,33.33,20.0,26.67,73.33,26.67,73.33,46.67,40.0,33.33,66.67,29.93,1.0417,36.93,0.9929,39.87,0.8159,26.33,0.915,93.33,6.67,100.0,0.0,73.33,26.67,80.0,20.0,40.0,60.0,46.67,53.33,26.67,33.33,20.0,13.33,60.0,40.0,60.0,40.0,Home Fav,p_Bigger,Avg_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Away,Yes,Yes,Bigger_Home,Bigger_Away,Bigger_Away
3,MEXICO - LIGA MX,2025-02-27,04:00,Toluca,Queretaro,1.27,6.0,9.0,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.91,1.91,3.39,1.02,0.7874,0.1667,0.1111,0.8,0.2667,0.9804,0.0526,0.885,0.1667,0.6944,0.3704,0.5236,0.5236,4.7235,7.0873,0.2117,1.5005,0.1411,0.6665,1.8747,0.5334,1.0,1.0,0.6763,0.6207,0.0556,0.324,0.0,-18.683,-17.2417,-1.5924,-9.202,0.0,6.0873,3.7235,0.5005,0.8747,0.0,1.1339,0.2401,0.16,2.1258,0.4501,0.2999,1.5038,0.3184,0.2122,1.5038,0.3184,0.2122,0.8634,Unbalanced Game,0.3043,Predictable,0.0,Predictable,0.6222,0.1874,1.8018,0.6787,1.8018,1.6041,0.7855,0.4721,0.7855,1.076,0.4721,1.0938,1.0,0.8452,0.4667,1.1065,0.3065,1.4933,0.9441,0.8461,0.2667,1.7162,0.9333,0.8559,0.626,-0.478,1.1181,1.0401,0.4939,1.2956,1.2667,0.9181,0.5333,1.1999,1.1181,0.6647,0.4939,1.8745,0.5333,1.3936,1.0,0.9258,1.105,-0.95,1.9037,0.8982,0.966,0.8749,2.2667,0.7544,1.0,0.8452,0.7987,0.9698,1.916,0.6069,0.8,0.9682,1.9333,0.6015,3.5486,0.0679,4.923,0.0476,1.3493,0.1069,9.9127,0.055,1.443,0.0579,0.6051,0.0729,0.7097,0.0479,1.0718,0.0561,7.1429,0.4603,2.7143,0.4619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4286,0.4294,3.2857,0.7396,3.4286,0.5549,6.2857,0.4658,0.0,0.0,0.0,0.0,1.7143,0.9798,3.1071,0.7194,16.5714,0.3909,6.8571,0.4868,10.1429,0.2981,14.4286,0.5215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2857,0.1764,4.1429,0.4913,4.8571,0.365,6.1429,0.4739,55.8571,0.1609,40.5714,0.3297,44.1429,0.2036,59.4286,0.2251,0.2466,0.1419,0.2756,0.1074,0.7674,0.0223,0.5872,0.0232,0.5129,0.0439,0.5239,0.0191,49.9933,3.5255,-135.939,-1.5564,0.149,0.2837,0.27,0.1713,0.0815,0.3806,0.3677,0.1776,0.0572,0.0138,0.4499,0.3593,0.1435,0.0382,0.0076,0.1472,0.282,0.2702,0.1726,0.0827,2.3146,0.848,1.0926,2.026,60.0,20.0,26.67,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,86.67,13.33,46.67,53.33,33.33,66.67,0.0,100.0,20.0,80.0,53.33,33.33,20.0,20.0,13.33,86.67,26.67,73.33,6.67,6.67,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,93.33,6.67,53.33,46.67,46.67,53.33,46.67,53.33,13.33,86.67,60.0,20.0,20.0,26.67,26.67,73.33,20.0,80.0,66.67,26.67,26.67,73.33,22.8,1.107,32.2,0.8869,25.53,1.186,31.2,0.8135,93.33,6.67,100.0,0.0,80.0,20.0,93.33,6.67,60.0,40.0,60.0,40.0,60.0,26.67,20.0,20.0,46.67,53.33,60.0,40.0,Home Fav,p_Bigger,Avg_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Away,No,Yes,Bigger_Away,Bigger_Home,Bigger_Away
4,MEXICO - LIGA MX,2025-02-27,04:05,Atl. San Luis,Guadalajara Chivas,3.4,3.6,2.05,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.75,2.0,1.24,1.67,0.2941,0.2778,0.4878,0.7143,0.3636,0.9524,0.0909,0.7752,0.2857,0.5181,0.5181,0.5714,0.5,1.0587,0.6029,0.9446,0.5695,1.6586,1.7559,1.0,1.0,1.1428,0.875,0.1937,0.0163,0.21,0.0,0.0714,5.5318,-0.467,5.9941,0.0,-2.0446,0.3971,0.0587,0.4305,0.0,0.0714,0.5677,0.5362,0.9415,0.5677,0.5362,0.9415,0.5147,0.4862,0.8537,0.5882,0.5556,0.9756,0.27,Balanced Game,0.0,Predictable,0.0666,Predictable,0.4116,0.3819,1.8352,0.7941,1.8352,1.1955,1.1008,0.3319,1.1008,0.5392,0.3319,1.9057,1.0667,0.5565,0.4,1.5812,0.9009,0.9255,0.2055,2.0146,0.8667,0.962,0.2,2.07,0.0206,-0.1033,0.7671,1.1935,0.6364,1.283,0.8667,1.0563,0.6667,1.2247,0.7671,1.1729,0.6364,1.6229,0.6667,1.3495,0.7333,1.4084,0.2205,0.0231,1.8679,0.5529,0.9683,0.9126,1.9333,0.5342,1.0667,0.8284,1.6474,0.9139,0.9453,1.2936,1.5333,0.9819,0.9333,1.3102,5.2635,0.14,2.8568,0.0453,4.5827,0.1865,2.8222,0.2224,1.1684,0.1008,0.7186,0.0317,0.9684,0.1328,0.6519,0.1411,3.5714,0.4531,3.7143,1.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8571,0.2501,3.1429,0.7446,4.0,0.7071,4.5714,0.4701,0.0,0.0,0.0,0.0,1.0,1.0,1.7857,0.822,11.4286,0.3307,9.7143,0.7125,13.7143,0.3085,11.2857,0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2857,0.3575,6.4286,0.2673,5.5714,0.5756,6.4286,0.5948,55.4286,0.1062,51.2857,0.1876,44.5714,0.132,48.7143,0.1975,0.2834,0.0452,0.2641,0.0897,0.5517,0.0529,0.4609,0.0143,0.5376,0.0601,0.5025,0.0195,48.9991,3.4892,22.232,5.9382,0.1544,0.2885,0.2694,0.1678,0.0783,0.3797,0.3677,0.178,0.0575,0.0139,0.1925,0.3172,0.2613,0.1435,0.0591,0.3886,0.3673,0.1736,0.0547,0.0129,1.9522,1.5522,1.215,1.0816,53.33,46.67,26.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,46.67,53.33,60.0,40.0,13.33,86.67,26.67,73.33,0.0,100.0,46.67,26.67,60.0,26.67,46.67,53.33,6.67,93.33,0.0,0.0,26.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,13.33,73.33,26.67,53.33,46.67,26.67,73.33,13.33,86.67,13.33,86.67,40.0,33.33,33.33,26.67,20.0,80.0,20.0,80.0,53.33,46.67,53.33,40.0,27.93,0.5842,32.53,0.8724,20.87,1.0693,24.93,1.1145,100.0,0.0,93.33,6.67,93.33,6.67,53.33,46.67,80.0,20.0,20.0,80.0,60.0,6.67,13.33,40.0,66.67,33.33,26.67,73.33,Away Fav,Avg_Bigger,p_Bigger,Balanced,Under_Tendency,Yes_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Home,Yes,Yes,Bigger_Home,Bigger_Home,Bigger_Home
