,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Lay_Home,Lay_Away,prob_H,prob_D,prob_A,prob_Over_05_HT,prob_Under_05_HT,prob_Over_15_HT,prob_Under_15_HT,prob_Over_05_FT,prob_Under_05_FT,prob_Over_15_FT,prob_Under_15_FT,prob_Over_25_FT,prob_Under_25_FT,prob_BTTS_Yes_FT,prob_BTTS_No_FT,H_D,H_A,D_H,D_A,A_H,A_D,Ov_Un,UN_Ov,BTTSY_BTTSN,BTTSN_BTTSY,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,DifAbs_OvUn,DifAbs_BTTSYBTTSN,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Angle_UnOv,Angle_BTTSNBTTSY,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,DifPer_OvUnUn,DifPer_BTTSYN_No,H_Ov,D_Ov,A_Ov,H_Un,D_Un,A_Un,H_BTTSY,D_BTTSY,A_BTTSY,H_BTTSN,D_BTTSN,A_BTTSN,CV_MO_FT,CV_Match_Type,CV_OvUn_FT,CV_OvUn_Type,CV_BTTS_FT,CV_BTTS_Type,Avg_prob_Home_FT,Avg_prob_Away_FT,Avg_Points_Home_FT,CV_Avg_Points_Home_FT,PPJ_Home,Avg_Points_Away_FT,CV_Avg_Points_Away_FT,PPJ_Away,Avg_G_Diff_H_HT_Value,Avg_G_Diff_A_HT_Value,Avg_G_Scored_H_HT_Value,CV_Avg_G_Scored_H_HT_Value,Avg_G_Scored_A_HT_Value,CV_Avg_G_Scored_A_HT_Value,Avg_G_Scored_H_HT,CV_Avg_G_Scored_H_HT,Avg_G_Scored_A_HT,CV_Avg_G_Scored_A_HT,Avg_G_Conceded_H_HT_Value,CV_Avg_G_Conceded_H_HT_Value,Avg_G_Conceded_A_HT_Value,CV_Avg_G_Conceded_A_HT_Value,Avg_G_Conceded_H_HT,CV_Avg_G_Conceded_H_HT,Avg_G_Conceded_A_HT,CV_Avg_G_Conceded_A_HT,Avg_G_Diff_H_ST_Value,Avg_G_Diff_A_ST_Value,Avg_G_Scored_H_ST_Value,CV_Avg_G_Scored_H_ST_Value,Avg_G_Scored_A_ST_Value,CV_Avg_G_Scored_A_ST_Value,Avg_G_Scored_H_ST,CV_Avg_G_Scored_H_ST,Avg_G_Scored_A_ST,CV_Avg_G_Scored_A_ST,Avg_G_Conceded_H_ST_Value,CV_Avg_G_Conceded_H_ST_Value,Avg_G_Conceded_A_ST_Value,CV_Avg_G_Conceded_A_ST_Value,Avg_G_Conceded_H_ST,CV_Avg_G_Conceded_H_ST,Avg_G_Conceded_A_ST,CV_Avg_G_Conceded_A_ST,Avg_G_Diff_H_FT_Value,Avg_G_Diff_A_FT_Value,Avg_G_Scored_H_FT_Value,CV_Avg_G_Scored_H_FT_Value,Avg_G_Scored_A_FT_Value,CV_Avg_G_Scored_A_FT_Value,Avg_G_Scored_H_FT,CV_Avg_G_Scored_H_FT,Avg_G_Scored_A_FT,CV_Avg_G_Scored_A_FT,Avg_G_Conceded_H_FT_Value,CV_Avg_G_Conceded_H_FT_Value,Avg_G_Conceded_A_FT_Value,CV_Avg_G_Conceded_A_FT_Value,Avg_G_Conceded_H_FT,CV_Avg_G_Conceded_H_FT,Avg_G_Conceded_A_FT,CV_Avg_G_Conceded_A_FT,Avg_CG_Scored_H_01,CV_Avg_CG_Scored_H_01,Avg_CG_Scored_A_01,CV_Avg_CG_Scored_A_01,Avg_CG_Conceded_H_01,CV_Avg_CG_Conceded_H_01,Avg_CG_Conceded_A_01,CV_Avg_CG_Conceded_A_01,Avg_CG_Scored_H_02,CV_Avg_CG_Scored_H_02,Avg_CG_Scored_A_02,CV_Avg_CG_Scored_A_02,Avg_CG_Conceded_H_02,CV_Avg_CG_Conceded_H_02,Avg_CG_Conceded_A_02,CV_Avg_CG_Conceded_A_02,Avg_Shots_InFavor_H,CV_Avg_Shots_InFavor_H,Avg_Shots_InFavor_A,CV_Avg_Shots_InFavor_A,Avg_Shots_per_Goal_InFavor_H,CV_Avg_Shots_per_Goal_InFavor_H,Avg_Shots_per_Goal_InFavor_A,CV_Avg_Shots_per_Goal_InFavor_A,Avg_Shots_per_Goal_Against_H,CV_Avg_Shots_per_Goal_Against_H,Avg_Shots_per_Goal_Against_A,CV_Avg_Shots_per_Goal_Against_A,Avg_Shots_OnTarget_InFavor_H,CV_Avg_Shots_OnTarget_InFavor_H,Avg_Shots_OnTarget_InFavor_A,CV_Avg_Shots_OnTarget_InFavor_A,Avg_Shots_OnTarget_Against_H,CV_Avg_Shots_OnTarget_Against_H,Avg_Shots_OnTarget_Against_A,CV_Avg_Shots_OnTarget_Against_A,Avg_Shots_OnTarget_per_Goal_InFavor_H,CV_Avg_Shots_OnTarget_per_Goal_InFavor_H,Avg_Shots_OnTarget_per_Goal_InFavor_A,CV_Avg_Shots_OnTarget_per_Goal_InFavor_A,Avg_Shots_OnTarget_per_Goal_Against_H,CV_Avg_Shots_OnTarget_per_Goal_Against_H,Avg_Shots_OnTarget_per_Goal_Against_A,CV_Avg_Shots_OnTarget_per_Goal_Against_A,Avg_G_Attempt_InFavor_H,CV_Avg_G_Attempt_InFavor_H,Avg_G_Attempt_InFavor_A,CV_Avg_G_Attempt_InFavor_A,Avg_G_Attempt_Against_H,CV_Avg_G_Attempt_Against_H,Avg_G_Attempt_Against_A,CV_Avg_G_Attempt_Against_A,Avg_Goal_Attempt_per_Goal_InFavor_H,CV_Avg_Goal_Attempt_per_Goal_InFavor_H,Avg_Goal_Attempt_per_Goal_InFavor_A,CV_Avg_Goal_Attempt_per_Goal_InFavor_A,Avg_Goal_Attempts_per_Goal_Against_H,CV_Avg_Goal_Attempts_per_Goal_Against_H,Avg_Goal_Attempts_per_Goal_Against_A,CV_Avg_Goal_Attempts_per_Goal_Against_A,Avg_Corners_InFavor_H,CV_Avg_Corners_InFavor_H,Avg_Corners_InFavor_A,CV_Avg_Corners_InFavor_A,Avg_Corners_Against_H,CV_Avg_Corners_Against_H,Avg_Corners_Against_A,CV_Avg_Corners_Against_A,Avg_B_Possession_InFavor_H,CV_Avg_B_Possession_InFavor_H,Avg_B_Possession_InFavor_A,CV_Avg_B_Possession_InFavor_A,Avg_B_Possession_Against_H,CV_Avg_B_Possession_Against_H,Avg_B_Possession_Against_A,CV_Avg_B_Possession_Against_A,Avg_Yellow_Cards_H,CV_Avg_Yellow_Cards_H,Avg_Yellow_Cards_A,CV_Avg_Yellow_Cards_A,Avg_Red_Cards_H,CV_Avg_Red_Cards_H,Avg_Red_Cards_A,CV_Avg_Red_Cards_A,Avg_RPS_MO_H,CV_Avg_RPS_MO_H,Avg_RPS_MO_A,CV_Avg_RPS_MO_A,Avg_RPS_OvUn_H,CV_Avg_RPS_OvUn_H,Avg_RPS_OvUn_A,CV_Avg_RPS_OvUn_A,Avg_RPS_BTTS_H,CV_Avg_RPS_BTTS_H,Avg_RPS_BTTS_A,CV_Avg_RPS_BTTS_A,Avg_Power_Ranking_H,CV_Avg_Power_Ranking_H,Avg_Power_Ranking_A,CV_Avg_Power_Ranking_A,Poisson_GM_H_0,Poisson_GM_H_1,Poisson_GM_H_2,Poisson_GM_H_3,Poisson_GM_H_4,Poisson_GM_A_0,Poisson_GM_A_1,Poisson_GM_A_2,Poisson_GM_A_3,Poisson_GM_A_4,Poisson_GS_H_0,Poisson_GS_H_1,Poisson_GS_H_2,Poisson_GS_H_3,Poisson_GS_H_4,Poisson_GS_A_0,Poisson_GS_A_1,Poisson_GS_A_2,Poisson_GS_A_3,Poisson_GS_A_4,prob_G_Scored_H,prob_G_Conceded_H,prob_G_Scored_A,prob_G_Conceded_A,Perc_Scored_First_Goal_H_HT,Perc_Conceded_First_Goal_H_HT,Perc_Scored_First_Goal_A_HT,Perc_Conceded_First_Goal_A_HT,Avg_Min_First_Goal_H_HT,CV_Avg_Min_FG_H_HT,Avg_Min_First_Goal_A_HT,CV_Avg_Min_FG_A_HT,Avg_Min_First_Goal_Conceded_H_HT,CV_Avg_Min_FGC_H_HT,Avg_Min_First_Goal_Conceded_A_HT,CV_Avg_Min_FGC_A_HT,Perc_Over05HT_Home,Perc_Under05HT_Home,Perc_Over05HT_Away,Perc_Under05HT_Away,Perc_Over15HT_Home,Perc_Under15HT_Home,Perc_Over15HT_Away,Perc_Under15HT_Away,Perc_Over25HT_Home,Perc_Under25HT_Home,Perc_Over25HT_Away,Perc_Under25HT_Away,Perc_Home_Win_HT,Perc_Draw_Win_H_HT,Perc_Draw_Win_A_HT,Perc_Away_Win_HT,Perc_BTTS_Yes_HT_Home,Perc_BTTS_No_HT_Home,Perc_BTTS_Yes_HT_Away,Perc_BTTS_No_HT_Away,Perc_Scored_First_Goal_H_ST,Perc_Conceded_First_Goal_H_ST,Perc_Scored_First_Goal_A_ST,Perc_Conceded_First_Goal_A_ST,Avg_Min_First_Goal_H_ST,CV_Avg_Min_FG_H_ST,Avg_Min_First_Goal_A_ST,CV_Avg_Min_FG_A_ST,Avg_Min_First_Goal_Conceded_H_ST,CV_Avg_Min_FGC_H_ST,Avg_Min_First_Goal_Conceded_A_ST,CV_Avg_Min_FGC_A_ST,Perc_Over05ST_Home,Perc_Under05ST_Home,Perc_Over05ST_Away,Perc_Under05ST_Away,Perc_Over15ST_Home,Perc_Under15ST_Home,Perc_Over15ST_Away,Perc_Under15ST_Away,Perc_Over25ST_Home,Perc_Under25ST_Home,Perc_Over25ST_Away,Perc_Under25ST_Away,Perc_Home_Win_ST,Perc_Draw_Win_H_ST,Perc_Draw_Win_A_ST,Perc_Away_Win_ST,Perc_BTTS_Yes_ST_Home,Perc_BTTS_No_ST_Home,Perc_BTTS_Yes_ST_Away,Perc_BTTS_No_ST_Away,Perc_Scored_First_Goal_H_FT,Perc_Conceded_First_Goal_H_FT,Perc_Scored_First_Goal_A_FT,Perc_Conceded_First_Goal_A_FT,Avg_Min_First_Goal_H_FT,CV_Avg_Min_FG_H_FT,Avg_Min_First_Goal_A_FT,CV_Avg_Min_FG_A_FT,Avg_Min_First_Goal_Conceded_H_FT,CV_Avg_Min_FGC_H_FT,Avg_Min_First_Goal_Conceded_A_FT,CV_Avg_Min_FGC_A_FT,Perc_Over05FT_Home,Perc_Under05FT_Home,Perc_Over05FT_Away,Perc_Under05FT_Away,Perc_Over15FT_Home,Perc_Under15FT_Home,Perc_Over15FT_Away,Perc_Under15FT_Away,Perc_Over25FT_Home,Perc_Under25FT_Home,Perc_Over25FT_Away,Perc_Under25FT_Away,Perc_Home_Win_FT,Perc_Draw_Win_H_FT,Perc_Draw_Win_A_FT,Perc_Away_Win_FT,Perc_BTTS_Yes_FT_Home,Perc_BTTS_No_FT_Home,Perc_BTTS_Yes_FT_Away,Perc_BTTS_No_FT_Away,Perc_0x0_H,Perc_0x0_A,Perc_0x1_H,Perc_0x1_A,Perc_1x0_H,Perc_1x0_A,Perc_1x1_H,Perc_1x1_A,Perc_0x2_H,Perc_0x2_A,Perc_2x0_H,Perc_2x0_A,Perc_2x1_H,Perc_2x1_A,Perc_1x2_H,Perc_1x2_A,Perc_2x2_H,Perc_2x2_A,Perc_0x3_H,Perc_0x3_A,Perc_3x0_H,Perc_3x0_A,Perc_3x1_H,Perc_3x1_A,Perc_1x3_H,Perc_1x3_A,Perc_3x2_H,Perc_3x2_A,Perc_2x3_H,Perc_2x3_A,Perc_3x3_H,Perc_3x3_A,Perc_goleada_casa_H,Perc_goleada_casa_A,Perc_goleada_away_H,Perc_goleada_away_A,Perc_goleada_empate_H,Perc_goleada_empate_A,Perc_Scored_First_and_Won_H,Perc_Scored_First_and_Won_A,Perc_Scored_First_and_Draw_H,Perc_Scored_First_and_Draw_A,Perc_Scored_First_and_Lost_H,Perc_Scored_First_and_Lost_A,Perc_Conceded_First_and_Won_H,Perc_Conceded_First_and_Won_A,Perc_Conceded_First_and_Draw_H,Perc_Conceded_First_and_Draw_A,Perc_Conceded_First_and_Lost_H,Perc_Conceded_First_and_Lost_A,Perc_Dilatou_Vantagem_1_Golo_H,Perc_Dilatou_Vantagem_1_Golo_A,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,SOUTH AMERICA - COPA LIBERTADORES,2025-03-14,01:30,Bahia (Bra),Boston River (Uru),QUALIFICATION ,1.2,6.25,12.0,1.3,3.4,2.5,1.5,1.03,15.0,1.22,4.0,1.7,2.1,2.5,1.5,4.32,1.0,0.8333,0.16,0.0833,0.7692,0.2941,0.4,0.6667,0.9709,0.0667,0.8197,0.25,0.5882,0.4762,0.4,0.6667,5.2081,10.0036,0.192,1.9208,0.1,0.5206,1.2352,0.8096,0.6,1.6667,0.75,0.6733,0.0767,0.112,0.2667,-20.556,-18.6058,-2.1962,-3.2052,7.5956,9.0036,4.2081,0.9208,0.2352,0.2667,1.4167,0.272,0.1416,1.7499,0.336,0.1749,2.0833,0.4,0.2082,1.2499,0.24,0.1249,0.9389,Unbalanced Game,0.1052,Predictable,0.25,Predictable,0.593,0.0,0.0,0.0,2.6599,0.0,0.0,0.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2857,0.7802,0.0,0.0,1.5571,0.7525,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7265,0.0,0.0,4.2857,0.9594,0.0,0.0,3.0714,0.8533,0.0,0.0,0.9048,1.2532,0.0,0.0,10.4286,0.7668,0.0,0.0,8.0,0.8228,0.0,0.0,4.9857,0.7576,0.0,0.0,0.0,0.0,0.0,0.0,4.1429,0.8639,0.0,0.0,4.0,0.75,0.0,0.0,36.0,0.7091,0.0,0.0,35.4286,0.7099,0.0,0.0,1.7143,0.8727,0.0,0.0,0.2857,2.6457,0.0,0.0,0.2904,0.0,0.0,0.0,0.379,0.0,0.0,0.0,0.433,0.0,0.0,0.0,33.6427,4.2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,27.27,0.0,45.45,0.0,9.09,0.0,9.09,0.0,0.0,0.0,Home Fav,p_Bigger,p_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Away,No,No,Bigger_Home,Bigger_Home,Bigger_Home
2,AUSTRALIA - A-LEAGUE,2025-03-14,09:35,Adelaide United,Macarthur FC,ROUND 23,1.62,4.5,4.75,1.2,4.33,2.0,1.8,1.02,21.0,1.1,7.0,1.33,3.4,1.4,2.75,2.08,1.13,0.6173,0.2222,0.2105,0.8333,0.2309,0.5,0.5556,0.9804,0.0476,0.9091,0.1429,0.7519,0.2941,0.7143,0.3636,2.7781,2.9325,0.36,1.0556,0.341,0.9473,2.5566,0.3911,1.9645,0.509,0.4068,0.3951,0.0117,0.4578,0.3507,-11.4971,-11.1749,-0.3352,-12.8929,-9.9457,1.9325,1.7781,0.0556,1.5566,0.3507,0.821,0.2955,0.28,2.0989,0.7555,0.7157,0.8642,0.3111,0.2947,1.6977,0.6111,0.5789,0.5402,Unbalanced Game,0.4377,Predictable,0.3254,Predictable,0.5683,0.3032,1.4212,0.91,2.0741,1.4212,1.2505,0.8537,0.7867,0.686,0.7867,1.0599,0.686,1.4784,0.8667,0.962,0.8,1.2678,0.947,0.8805,0.648,0.9761,0.8667,0.962,0.6,1.0542,-0.1404,-0.4224,0.9377,0.9424,0.7978,1.0803,0.9333,0.9469,0.8,1.0774,0.9377,0.7926,0.7978,1.5617,1.1333,0.6558,1.1333,1.0994,-0.3008,-0.3845,1.7244,0.6276,1.4838,0.7114,1.8,0.6013,1.6,0.6598,2.0252,0.4938,1.8683,0.6545,2.0,0.5,1.7333,0.7055,3.4613,0.1365,5.3493,0.1353,4.1293,0.0544,7.1274,0.2369,1.1636,0.0512,0.9471,0.0679,1.2636,0.0595,1.0138,0.0996,6.7143,0.718,5.4286,0.6544,4.381,1.0622,0.0,0.0,0.0,0.0,0.0,0.0,4.2857,0.4989,4.2857,0.5828,5.4286,0.4857,5.2857,0.3738,2.7619,0.9157,0.0,0.0,2.2381,0.4667,2.9286,0.9477,14.1429,0.5851,13.7143,0.2908,14.5714,0.3405,17.7143,0.1835,8.9762,0.8951,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.5281,6.1429,0.4351,5.5714,0.3568,5.1429,0.5661,54.2857,0.1986,48.7143,0.1406,45.7143,0.2358,51.2857,0.1335,0.4286,1.2472,1.8571,0.3716,0.0,0.0,0.0,0.0,0.3936,0.031,0.2527,0.1828,0.9917,0.0216,0.8311,0.0711,0.282,0.1894,0.4961,0.1135,31.8643,6.6499,-31.3582,-5.4937,0.1783,0.3074,0.2651,0.1524,0.0657,0.2268,0.3365,0.2496,0.1235,0.0458,0.132,0.2673,0.2706,0.1827,0.0925,0.1544,0.2884,0.2694,0.1678,0.0784,1.7022,1.9022,1.7037,1.8371,40.0,46.67,26.67,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,13.33,66.67,33.33,53.33,46.67,53.33,46.67,33.33,66.67,13.33,86.67,46.67,26.67,53.33,26.67,40.0,60.0,33.33,66.67,6.67,6.67,26.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,86.67,13.33,60.0,40.0,53.33,46.67,33.33,66.67,40.0,60.0,33.33,20.0,20.0,33.33,46.67,53.33,26.67,73.33,46.67,53.33,53.33,40.0,35.0,0.7609,31.0,0.9152,36.4,0.628,33.67,0.8605,100.0,0.0,93.33,6.67,93.33,6.67,93.33,6.67,86.67,13.33,93.33,6.67,26.67,33.33,13.33,46.67,86.67,13.33,73.33,26.67,0.0,6.67,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,20.0,26.67,26.67,13.33,6.67,0.0,6.67,0.0,6.67,0.0,0.0,0.0,6.67,6.67,0.0,6.67,6.67,13.33,0.0,6.67,13.33,6.67,0.0,0.0,0.0,9.09,27.27,18.18,0.0,18.18,36.36,27.27,18.18,18.18,0.0,9.09,9.09,0.0,0.0,Home Fav,p_Bigger,Avg_Bigger,Unbalanced,Over_Tendency,Yes_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Home,Yes,Yes,Bigger_Home,Bigger_Home,Bigger_Away
3,PARAGUAY - COPA DE PRIMERA,2025-03-14,13:00,2 de Mayo,General Caballero JLM,APERTURA ,2.2,3.0,3.5,1.57,2.25,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,1.69,1.3,0.4545,0.3333,0.2857,0.6369,0.4444,0.2667,0.8,0.9091,0.1429,0.6944,0.3802,0.4167,0.6536,0.4762,0.5988,1.3636,1.5908,0.7333,1.1666,0.6286,0.8572,0.6375,1.5685,0.7953,1.2575,0.1688,0.1212,0.0476,0.2369,0.1226,-4.8243,-3.4679,-1.3634,6.7552,3.5078,0.5908,0.3636,0.1666,0.3625,0.1226,1.0907,0.7999,0.6856,0.6954,0.5099,0.4371,0.9544,0.6999,0.6,0.759,0.5566,0.4771,0.1986,Balanced Game,0.2213,Predictable,0.114,Predictable,0.0,0.0,0.0,0.0,1.6968,0.0,0.0,1.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,1.4641,0.3333,1.4641,0.0,0.0,0.0,0.0,0.4,1.2678,0.8,0.9682,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,0.9683,0.4,1.2678,0.0,0.0,0.0,0.0,0.6,1.228,0.4,1.5812,0.0,0.0,0.0,0.0,0.0,0.0,0.8667,0.7383,0.7333,0.8095,0.0,0.0,0.0,0.0,1.0,0.8452,1.2,0.7843,0.13,0.0,0.2733,0.2583,0.4967,0.0,0.7267,0.1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5714,1.3256,1.8571,1.7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,1.4175,0.4286,1.8359,1.4286,1.3317,0.8571,1.7079,0.0,0.0,0.0,0.0,0.8571,1.836,0.6429,1.8357,4.8571,1.2604,3.2857,1.8152,3.7143,1.3071,4.1429,2.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4286,1.2689,1.4286,1.7079,1.4286,1.3317,0.8571,1.7078,20.2857,1.2781,12.4286,1.7894,22.5714,1.2722,16.1429,1.7567,0.7143,1.755,0.4286,1.8359,0.1429,2.646,0.1429,2.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,26.67,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,40.0,80.0,20.0,13.33,86.67,26.67,73.33,0.0,100.0,6.67,93.33,20.0,53.33,26.67,20.0,13.33,86.67,13.33,86.67,26.67,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,33.33,73.33,26.67,33.33,66.67,6.67,93.33,13.33,86.67,0.0,100.0,20.0,53.33,26.67,40.0,33.33,66.67,0.0,100.0,46.67,40.0,33.33,60.0,36.33,0.8411,30.47,1.1365,27.33,1.1344,29.27,0.9196,86.67,13.33,93.33,6.67,73.33,26.67,66.67,33.33,26.67,73.33,33.33,66.67,26.67,40.0,26.67,20.0,53.33,46.67,46.67,53.33,13.33,6.67,0.0,13.33,13.33,13.33,26.67,20.0,13.33,6.67,6.67,6.67,6.67,26.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,36.36,27.27,9.09,27.27,18.18,9.09,9.09,18.18,0.0,0.0,Home Fav,p_Bigger,p_Bigger,Balanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Home,Bigger_Away,No,No,Bigger_Away,Bigger_Away,Bigger_Away
