,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Lay_Home,Lay_Away,Lay_Draw,prob_H,prob_D,prob_A,prob_Over_05_HT,prob_Under_05_HT,prob_Over_15_HT,prob_Under_15_HT,prob_Over_05_FT,prob_Under_05_FT,prob_Over_15_FT,prob_Under_15_FT,prob_Over_25_FT,prob_Under_25_FT,prob_BTTS_Yes_FT,prob_BTTS_No_FT,H_D,H_A,D_H,D_A,A_H,A_D,Ov_Un,UN_Ov,BTTSY_BTTSN,BTTSN_BTTSY,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,DifAbs_OvUn,DifAbs_BTTSYBTTSN,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Angle_UnOv,Angle_BTTSNBTTSY,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,DifPer_OvUnUn,DifPer_BTTSYN_No,H_Ov,D_Ov,A_Ov,H_Un,D_Un,A_Un,H_BTTSY,D_BTTSY,A_BTTSY,H_BTTSN,D_BTTSN,A_BTTSN,CV_MO_FT,CV_Match_Type,CV_OvUn_FT,CV_OvUn_Type,CV_BTTS_FT,CV_BTTS_Type,Avg_prob_Home_FT,Avg_prob_Away_FT,Avg_Points_Home_FT,CV_Avg_Points_Home_FT,PPJ_Home,Avg_Points_Away_FT,CV_Avg_Points_Away_FT,PPJ_Away,Avg_G_Diff_H_HT_Value,Avg_G_Diff_A_HT_Value,Avg_G_Scored_H_HT_Value,CV_Avg_G_Scored_H_HT_Value,Avg_G_Scored_A_HT_Value,CV_Avg_G_Scored_A_HT_Value,Avg_G_Scored_H_HT,CV_Avg_G_Scored_H_HT,Avg_G_Scored_A_HT,CV_Avg_G_Scored_A_HT,Avg_G_Conceded_H_HT_Value,CV_Avg_G_Conceded_H_HT_Value,Avg_G_Conceded_A_HT_Value,CV_Avg_G_Conceded_A_HT_Value,Avg_G_Conceded_H_HT,CV_Avg_G_Conceded_H_HT,Avg_G_Conceded_A_HT,CV_Avg_G_Conceded_A_HT,Avg_G_Diff_H_ST_Value,Avg_G_Diff_A_ST_Value,Avg_G_Scored_H_ST_Value,CV_Avg_G_Scored_H_ST_Value,Avg_G_Scored_A_ST_Value,CV_Avg_G_Scored_A_ST_Value,Avg_G_Scored_H_ST,CV_Avg_G_Scored_H_ST,Avg_G_Scored_A_ST,CV_Avg_G_Scored_A_ST,Avg_G_Conceded_H_ST_Value,CV_Avg_G_Conceded_H_ST_Value,Avg_G_Conceded_A_ST_Value,CV_Avg_G_Conceded_A_ST_Value,Avg_G_Conceded_H_ST,CV_Avg_G_Conceded_H_ST,Avg_G_Conceded_A_ST,CV_Avg_G_Conceded_A_ST,Avg_G_Diff_H_FT_Value,Avg_G_Diff_A_FT_Value,Avg_G_Scored_H_FT_Value,CV_Avg_G_Scored_H_FT_Value,Avg_G_Scored_A_FT_Value,CV_Avg_G_Scored_A_FT_Value,Avg_G_Scored_H_FT,CV_Avg_G_Scored_H_FT,Avg_G_Scored_A_FT,CV_Avg_G_Scored_A_FT,Avg_G_Conceded_H_FT_Value,CV_Avg_G_Conceded_H_FT_Value,Avg_G_Conceded_A_FT_Value,CV_Avg_G_Conceded_A_FT_Value,Avg_G_Conceded_H_FT,CV_Avg_G_Conceded_H_FT,Avg_G_Conceded_A_FT,CV_Avg_G_Conceded_A_FT,Avg_CG_Scored_H_01,CV_Avg_CG_Scored_H_01,Avg_CG_Scored_A_01,CV_Avg_CG_Scored_A_01,Avg_CG_Conceded_H_01,CV_Avg_CG_Conceded_H_01,Avg_CG_Conceded_A_01,CV_Avg_CG_Conceded_A_01,Avg_CG_Scored_H_02,CV_Avg_CG_Scored_H_02,Avg_CG_Scored_A_02,CV_Avg_CG_Scored_A_02,Avg_CG_Conceded_H_02,CV_Avg_CG_Conceded_H_02,Avg_CG_Conceded_A_02,CV_Avg_CG_Conceded_A_02,Avg_Shots_InFavor_H,CV_Avg_Shots_InFavor_H,Avg_Shots_InFavor_A,CV_Avg_Shots_InFavor_A,Avg_Shots_per_Goal_InFavor_H,CV_Avg_Shots_per_Goal_InFavor_H,Avg_Shots_per_Goal_InFavor_A,CV_Avg_Shots_per_Goal_InFavor_A,Avg_Shots_per_Goal_Against_H,CV_Avg_Shots_per_Goal_Against_H,Avg_Shots_per_Goal_Against_A,CV_Avg_Shots_per_Goal_Against_A,Avg_Shots_OnTarget_InFavor_H,CV_Avg_Shots_OnTarget_InFavor_H,Avg_Shots_OnTarget_InFavor_A,CV_Avg_Shots_OnTarget_InFavor_A,Avg_Shots_OnTarget_Against_H,CV_Avg_Shots_OnTarget_Against_H,Avg_Shots_OnTarget_Against_A,CV_Avg_Shots_OnTarget_Against_A,Avg_Shots_OnTarget_per_Goal_InFavor_H,CV_Avg_Shots_OnTarget_per_Goal_InFavor_H,Avg_Shots_OnTarget_per_Goal_InFavor_A,CV_Avg_Shots_OnTarget_per_Goal_InFavor_A,Avg_Shots_OnTarget_per_Goal_Against_H,CV_Avg_Shots_OnTarget_per_Goal_Against_H,Avg_Shots_OnTarget_per_Goal_Against_A,CV_Avg_Shots_OnTarget_per_Goal_Against_A,Avg_G_Attempt_InFavor_H,CV_Avg_G_Attempt_InFavor_H,Avg_G_Attempt_InFavor_A,CV_Avg_G_Attempt_InFavor_A,Avg_G_Attempt_Against_H,CV_Avg_G_Attempt_Against_H,Avg_G_Attempt_Against_A,CV_Avg_G_Attempt_Against_A,Avg_Goal_Attempts_per_Goal_InFavor_H,CV_Avg_Goal_Attempts_per_Goal_InFavor_H,Avg_Goal_Attempts_per_Goal_InFavor_A,CV_Avg_Goal_Attempts_per_Goal_InFavor_A,Avg_Goal_Attempts_per_Goal_Against_H,CV_Avg_Goal_Attempts_per_Goal_Against_H,Avg_Goal_Attempts_per_Goal_Against_A,CV_Avg_Goal_Attempts_per_Goal_Against_A,Avg_Corners_InFavor_H,CV_Avg_Corners_InFavor_H,Avg_Corners_InFavor_A,CV_Avg_Corners_InFavor_A,Avg_Corners_Against_H,CV_Avg_Corners_Against_H,Avg_Corners_Against_A,CV_Avg_Corners_Against_A,Avg_B_Possession_InFavor_H,CV_Avg_B_Possession_InFavor_H,Avg_B_Possession_InFavor_A,CV_Avg_B_Possession_InFavor_A,Avg_B_Possession_Against_H,CV_Avg_B_Possession_Against_H,Avg_B_Possession_Against_A,CV_Avg_B_Possession_Against_A,Avg_Yellow_Cards_H,CV_Avg_Yellow_Cards_H,Avg_Yellow_Cards_A,CV_Avg_Yellow_Cards_A,Avg_Red_Cards_H,CV_Avg_Red_Cards_H,Avg_Red_Cards_A,CV_Avg_Red_Cards_A,Avg_RPS_MO_H,CV_Avg_RPS_MO_H,Avg_RPS_MO_A,CV_Avg_RPS_MO_A,Avg_RPS_OvUn_H,CV_Avg_RPS_OvUn_H,Avg_RPS_OvUn_A,CV_Avg_RPS_OvUn_A,Avg_RPS_BTTS_H,CV_Avg_RPS_BTTS_H,Avg_RPS_BTTS_A,CV_Avg_RPS_BTTS_A,Avg_Power_Ranking_H,CV_Avg_Power_Ranking_H,Avg_Power_Ranking_A,CV_Avg_Power_Ranking_A,Poisson_GM_H_0,Poisson_GM_H_1,Poisson_GM_H_2,Poisson_GM_H_3,Poisson_GM_H_4,Poisson_GM_A_0,Poisson_GM_A_1,Poisson_GM_A_2,Poisson_GM_A_3,Poisson_GM_A_4,Poisson_GS_H_0,Poisson_GS_H_1,Poisson_GS_H_2,Poisson_GS_H_3,Poisson_GS_H_4,Poisson_GS_A_0,Poisson_GS_A_1,Poisson_GS_A_2,Poisson_GS_A_3,Poisson_GS_A_4,prob_G_Scored_H,prob_G_Conceded_H,prob_G_Scored_A,prob_G_Conceded_A,Perc_Scored_First_Goal_H_HT,Perc_Conceded_First_Goal_H_HT,Perc_Scored_First_Goal_A_HT,Perc_Conceded_First_Goal_A_HT,Avg_Min_First_Goal_H_HT,CV_Avg_Min_FG_H_HT,Avg_Min_First_Goal_A_HT,CV_Avg_Min_FG_A_HT,Avg_Min_First_Goal_Conceded_H_HT,CV_Avg_Min_FGC_H_HT,Avg_Min_First_Goal_Conceded_A_HT,CV_Avg_Min_FGC_A_HT,Perc_Over05HT_Home,Perc_Under05HT_Home,Perc_Over05HT_Away,Perc_Under05HT_Away,Perc_Over15HT_Home,Perc_Under15HT_Home,Perc_Over15HT_Away,Perc_Under15HT_Away,Perc_Over25HT_Home,Perc_Under25HT_Home,Perc_Over25HT_Away,Perc_Under25HT_Away,Perc_Home_Win_HT,Perc_Draw_Win_H_HT,Perc_Draw_Win_A_HT,Perc_Away_Win_HT,Perc_BTTS_Yes_HT_Home,Perc_BTTS_No_HT_Home,Perc_BTTS_Yes_HT_Away,Perc_BTTS_No_HT_Away,Perc_Scored_First_Goal_H_ST,Perc_Conceded_First_Goal_H_ST,Perc_Scored_First_Goal_A_ST,Perc_Conceded_First_Goal_A_ST,Avg_Min_First_Goal_H_ST,CV_Avg_Min_FG_H_ST,Avg_Min_First_Goal_A_ST,CV_Avg_Min_FG_A_ST,Avg_Min_First_Goal_Conceded_H_ST,CV_Avg_Min_FGC_H_ST,Avg_Min_First_Goal_Conceded_A_ST,CV_Avg_Min_FGC_A_ST,Perc_Over05ST_Home,Perc_Under05ST_Home,Perc_Over05ST_Away,Perc_Under05ST_Away,Perc_Over15ST_Home,Perc_Under15ST_Home,Perc_Over15ST_Away,Perc_Under15ST_Away,Perc_Over25ST_Home,Perc_Under25ST_Home,Perc_Over25ST_Away,Perc_Under25ST_Away,Perc_Home_Win_ST,Perc_Draw_Win_H_ST,Perc_Draw_Win_A_ST,Perc_Away_Win_ST,Perc_BTTS_Yes_ST_Home,Perc_BTTS_No_ST_Home,Perc_BTTS_Yes_ST_Away,Perc_BTTS_No_ST_Away,Perc_Scored_First_Goal_H_FT,Perc_Conceded_First_Goal_H_FT,Perc_Scored_First_Goal_A_FT,Perc_Conceded_First_Goal_A_FT,Avg_Min_First_Goal_H_FT,CV_Avg_Min_FG_H_FT,Avg_Min_First_Goal_A_FT,CV_Avg_Min_FG_A_FT,Avg_Min_First_Goal_Conceded_H_FT,CV_Avg_Min_FGC_H_FT,Avg_Min_First_Goal_Conceded_A_FT,CV_Avg_Min_FGC_A_FT,Perc_Over05FT_Home,Perc_Under05FT_Home,Perc_Over05FT_Away,Perc_Under05FT_Away,Perc_Over15FT_Home,Perc_Under15FT_Home,Perc_Over15FT_Away,Perc_Under15FT_Away,Perc_Over25FT_Home,Perc_Under25FT_Home,Perc_Over25FT_Away,Perc_Under25FT_Away,Perc_Home_Win_FT,Perc_Draw_Win_H_FT,Perc_Draw_Win_A_FT,Perc_Away_Win_FT,Perc_BTTS_Yes_FT_Home,Perc_BTTS_No_FT_Home,Perc_BTTS_Yes_FT_Away,Perc_BTTS_No_FT_Away,Perc_0x0_H,Perc_0x0_A,Perc_0x1_H,Perc_0x1_A,Perc_1x0_H,Perc_1x0_A,Perc_1x1_H,Perc_1x1_A,Perc_0x2_H,Perc_0x2_A,Perc_2x0_H,Perc_2x0_A,Perc_2x1_H,Perc_2x1_A,Perc_1x2_H,Perc_1x2_A,Perc_2x2_H,Perc_2x2_A,Perc_0x3_H,Perc_0x3_A,Perc_3x0_H,Perc_3x0_A,Perc_3x1_H,Perc_3x1_A,Perc_1x3_H,Perc_1x3_A,Perc_3x2_H,Perc_3x2_A,Perc_2x3_H,Perc_2x3_A,Perc_3x3_H,Perc_3x3_A,Perc_goleada_casa_H,Perc_goleada_casa_A,Perc_goleada_away_H,Perc_goleada_away_A,Perc_goleada_empate_H,Perc_goleada_empate_A,Perc_Scored_First_and_Won_H,Perc_Scored_First_and_Won_A,Perc_Scored_First_and_Draw_H,Perc_Scored_First_and_Draw_A,Perc_Scored_First_and_Lost_H,Perc_Scored_First_and_Lost_A,Perc_Conceded_First_and_Won_H,Perc_Conceded_First_and_Won_A,Perc_Conceded_First_and_Draw_H,Perc_Conceded_First_and_Draw_A,Perc_Conceded_First_and_Lost_H,Perc_Conceded_First_and_Lost_A,Perc_Dilatou_Vantagem_1_Golo_H,Perc_Dilatou_Vantagem_1_Golo_A,Perc_Perdeu_Vantagem_1_Golo_H,Perc_Perdeu_Vantagem_1_Golo_A,Final_Avg_G_Scored_H_HT,Final_Avg_G_Scored_A_HT,Final_Avg_G_Conceded_H_HT,Final_Avg_G_Conceded_A_HT,Final_Avg_G_Scored_H_ST,Final_Avg_G_Scored_A_ST,Final_Avg_G_Conceded_H_ST,Final_Avg_G_Conceded_A_ST,Final_Avg_Points_H,Final_Avg_Points_A,Final_Avg_G_Scored_H_FT,Final_Avg_G_Scored_A_FT,Final_Avg_G_Conceded_H_FT,Final_Avg_G_Conceded_A_FT,Final_Avg_CG_Scored_H_01,Final_Avg_CG_Scored_A_01,Final_Avg_CG_Conceded_H_01,Final_Avg_CG_Conceded_A_01,Final_Avg_CG_Scored_H_02,Final_Avg_CG_Scored_A_02,Final_Avg_CG_Conceded_H_02,Final_Avg_CG_Conceded_A_02,Final_Avg_RPS_MO_H,Final_Avg_RPS_MO_A,Final_Avg_RPS_OvUn_H,Final_Avg_RPS_OvUn_A,Final_Avg_RPS_BTTS_H,Final_Avg_RPS_BTTS_A,Final_Avg_prob_H,Final_Avg_prob_A,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,SOUTH AMERICA - COPA LIBERTADORES,2025-04-24,00:00,Olimpia Asuncion (Par),Penarol (Uru), GROUP STAGE,2.2,3.2,3.5,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.6,1.48,2.1,1.67,1.69,1.3,1.68,0.4545,0.3125,0.2857,0.6369,0.4444,0.2667,0.8,0.9091,0.1429,0.6667,0.4,0.3846,0.6757,0.4762,0.5988,1.4544,1.5908,0.6876,1.0938,0.6286,0.9142,0.5692,1.7569,0.7953,1.2575,0.1688,0.142,0.0268,0.2911,0.1226,-4.8243,-4.0612,-0.7677,8.2812,3.5078,0.5908,0.4544,0.0938,0.4308,0.1226,1.1817,0.8125,0.7428,0.6726,0.4625,0.4228,0.9544,0.6562,0.6,0.759,0.5219,0.4771,0.2111,Balanced Game,0.2745,Predictable,0.114,Predictable,0.4404,0.3946,1.9649,0.6618,1.676,1.9649,1.0821,1.1696,0.8437,0.6163,0.8437,1.2983,0.6163,1.6372,1.0,1.0954,0.7273,1.3873,0.3572,1.3077,0.7079,1.1586,0.2727,1.7129,0.5455,1.5036,0.1532,-0.2535,0.8037,1.2554,1.5555,1.5555,0.7273,1.3873,0.7273,0.6422,0.8037,1.2777,1.5555,1.5555,0.6364,1.6136,0.9091,0.9143,0.6396,-0.3451,1.6672,0.8934,1.356,0.9538,1.7273,0.8623,1.4545,0.8892,1.0275,1.3383,1.7011,0.8863,0.9091,1.5126,1.4545,1.0365,4.0936,0.1329,3.8901,0.1061,2.5247,0.3785,5.1715,0.0982,1.0839,0.0726,0.9246,0.1329,0.6748,0.2579,0.9246,0.0508,8.8,0.6694,8.0,0.6789,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,3.6,0.6972,5.0,0.4899,1.4,1.0833,5.2,0.516,1.5555,1.5555,1.5555,1.5555,0.6667,0.9354,2.6,1.204,12.4,0.6567,16.6,0.3728,3.2,0.8949,10.0,0.245,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,4.8,0.5781,4.4,0.6931,2.2,1.0365,3.2,0.8672,48.4,0.1287,50.2,0.1822,51.6,0.1207,49.8,0.1837,2.8,0.687,2.4,0.6319,0.2,2.236,0.0,1.5555,0.2744,0.1024,0.3392,0.0513,0.3848,0.2105,0.347,0.0539,0.4898,0.0194,0.5203,0.0304,59.5736,0.914,46.5872,1.7353,0.1888,0.3147,0.2624,0.1458,0.0608,0.2577,0.3494,0.2369,0.1071,0.0363,0.3579,0.3677,0.1889,0.0647,0.0166,0.1825,0.3104,0.264,0.1497,0.0637,1.733,0.9148,1.6825,1.6825,53.33,26.67,33.33,33.33,20.0,0.9065,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,81.82,18.18,81.82,18.18,27.27,72.73,36.36,63.64,9.09,90.91,9.09,90.91,54.55,36.36,18.18,45.45,18.18,81.82,0.0,100.0,0.0,0.0,0.0,0.0,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,63.64,36.36,81.82,18.18,54.55,45.45,54.55,45.45,18.18,81.82,27.27,72.73,36.36,36.36,45.45,18.18,9.09,90.91,54.55,45.45,54.55,27.27,45.45,36.36,17.91,1.0123,25.73,1.0671,14.27,1.4114,29.82,1.2462,81.82,18.18,81.82,18.18,63.64,36.36,81.82,18.18,63.64,36.36,63.64,36.36,63.64,18.18,27.27,36.36,36.36,63.64,54.55,45.45,14.29,1.5555,9.52,1.5555,9.52,1.5555,4.76,1.5555,0.0,1.5555,4.76,1.5555,9.52,1.5555,0.0,1.5555,0.0,1.5555,0.0,1.5555,9.52,1.5555,9.52,1.5555,4.76,1.5555,0.0,1.5555,4.76,1.5555,0.0,1.5555,9.52,1.5555,9.52,1.5555,0.0,1.5555,18.18,18.18,0.0,9.09,9.09,9.09,45.45,18.18,0.0,0.0,9.09,27.27,0.0,0.0,0.0,0.0,0.6498,0.3764,0.2732,0.611,0.6402,1.0,0.629,1.0,2.969,1.163,1.8661,1.4217,0.7678,1.9193,30.8021,36.6645,6.6703,52.6629,14.9298,6.9571,2.6165,18.2008,2.6797,6.6121,1.828,6.4378,25.2474,17.1151,1.612,0.8327,Home Fav,p_Bigger,Avg_Bigger,Balanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Away,Yes,Yes,Bigger_Away,Bigger_Home,Bigger_Away
2,SOUTH AMERICA - COPA LIBERTADORES,2025-04-24,00:00,SA Bulo Bulo (Bol),Velez Sarsfield (Arg), GROUP STAGE,5.25,3.7,1.67,1.44,2.63,3.0,1.36,1.07,9.0,1.33,3.25,2.05,1.75,2.0,1.75,1.13,2.22,1.83,0.1905,0.2703,0.5988,0.6944,0.3802,0.3333,0.7353,0.9346,0.1111,0.7519,0.3077,0.4878,0.5714,0.5,0.5714,0.7048,0.3181,1.4189,0.4514,3.1433,2.2153,0.8537,1.1714,0.875,1.1428,0.4083,0.0798,0.3285,0.0836,0.0714,11.5384,2.2849,9.3275,2.3936,2.0446,0.6819,0.2952,0.5486,0.1463,0.0714,0.3905,0.5541,1.2276,0.3334,0.473,1.048,0.381,0.5406,1.1976,0.3334,0.473,1.048,0.5003,Unbalanced Game,0.0789,Predictable,0.0666,Predictable,0.3636,1.5555,0.6863,1.7014,0.8418,0.6863,1.5555,2.0667,0.8214,1.5555,0.8214,1.1491,1.5555,1.5555,0.9091,1.0383,1.5555,1.5555,0.6175,1.5129,1.5555,1.5555,0.5455,1.7126,1.5555,1.5555,-0.9795,1.5555,0.6566,1.3776,1.5555,1.5555,0.7273,1.2436,1.5555,1.5555,0.6566,1.8367,1.5555,1.5555,1.6364,0.737,1.5555,1.5555,-0.7756,1.5555,1.3944,0.9225,1.5555,1.5555,1.6364,0.7861,1.5555,1.5555,2.17,0.4971,1.5555,1.5555,2.1818,0.4944,1.5555,1.5555,4.4,0.1165,1.5555,1.5555,7.2814,0.2394,1.5555,1.5555,1.0,0.1449,1.5555,1.5555,1.2727,0.1357,1.5555,1.5555,5.4,0.7244,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,3.2,0.6011,1.5555,1.5555,4.8,0.6654,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,2.5667,0.8234,1.5555,1.5555,8.6,0.5963,1.5555,1.5555,10.8,0.6722,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.8,1.0686,1.5555,1.5555,6.4,0.3597,1.5555,1.5555,45.2,0.2813,1.5555,1.5555,54.8,0.232,1.5555,1.5555,4.2,0.1992,1.5555,1.5555,0.4,1.3692,1.5555,1.5555,0.2835,0.1062,1.5555,1.5555,0.6068,0.0555,1.5555,1.5555,0.5095,0.0461,1.5555,1.5555,-17.8343,-7.2438,1.5555,1.5555,0.248,0.3458,0.2411,0.1121,0.0391,1.5555,1.5555,1.5555,1.5555,1.5555,0.1142,0.2478,0.2688,0.1945,0.1055,1.5555,1.5555,1.5555,1.5555,1.5555,1.7895,2.3349,1.5555,1.5555,60.0,20.0,40.0,26.67,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,72.73,27.27,1.5555,1.5555,45.45,54.55,1.5555,1.5555,18.18,81.82,1.5555,1.5555,36.36,45.45,1.5555,1.5555,27.27,72.73,1.5555,1.5555,0.0,27.27,9.09,9.09,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,100.0,0.0,1.5555,1.5555,54.55,45.45,1.5555,1.5555,36.36,63.64,1.5555,1.5555,18.18,0.0,1.5555,1.5555,27.27,72.73,1.5555,1.5555,54.55,45.45,54.55,27.27,25.36,1.0294,39.73,0.8087,44.82,0.4677,36.18,0.9359,100.0,0.0,1.5555,1.5555,90.91,9.09,1.5555,1.5555,72.73,27.27,1.5555,1.5555,18.18,27.27,1.5555,1.5555,63.64,36.36,1.5555,1.5555,0.0,1.5555,4.76,1.5555,4.76,1.5555,9.52,1.5555,4.76,1.5555,4.76,1.5555,9.52,1.5555,9.52,1.5555,0.0,1.5555,9.52,1.5555,4.76,1.5555,4.76,1.5555,4.76,1.5555,4.76,1.5555,4.76,1.5555,14.29,1.5555,4.76,1.5555,0.0,1.5555,0.0,1.5555,9.09,1.5555,27.27,1.5555,36.36,1.5555,9.09,1.5555,0.0,1.5555,18.18,1.5555,0.0,1.5555,18.18,1.5555,0.7148,1.0,0.4082,1.0,0.4766,1.0,0.3575,1.0,0.4034,1.0,1.5115,1.0,4.3653,1.0,37.7682,1.0,30.4152,1.0,6.9013,1.0,9.3788,1.0,2.6695,1.0,10.9333,1.0,11.0521,1.0,0.933,1.0,Away Fav,Avg_Bigger,Avg_Bigger,Unbalanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Home,Bigger_Home,Yes,Yes,Bigger_Away,Bigger_Away,Bigger_Away
3,SOUTH AMERICA - COPA SUDAMERICANA,2025-04-24,00:00,Huracan (Arg),America De Cali (Col), GROUP STAGE,1.91,3.2,4.75,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57,2.08,1.22,1.68,0.5236,0.3125,0.2105,0.6369,0.4444,0.2667,0.8,0.9091,0.1429,0.6667,0.4,0.4,0.6667,0.4444,0.6369,1.6755,2.4874,0.5968,1.4846,0.402,0.6736,0.6,1.6667,0.6978,1.4332,0.3131,0.2111,0.102,0.2667,0.1925,-8.8974,-6.0253,-2.9196,7.5956,5.4978,1.4874,0.6755,0.4846,0.4,0.1925,1.309,0.7812,0.5262,0.7854,0.4687,0.3157,1.1782,0.7032,0.4737,0.8221,0.4907,0.3305,0.3737,Unbalanced Game,0.25,Predictable,0.178,Predictable,1.5555,1.5555,1.5555,1.5555,1.8833,1.5555,1.5555,0.944,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,2.0,0.7906,1.5555,1.5555,1.4667,0.764,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,2.6,1.1081,1.5555,1.5555,4.6,0.7778,1.5555,1.5555,1.6667,0.9273,1.5555,1.5555,1.85,0.7125,1.5555,1.5555,5.2,1.0121,1.5555,1.5555,11.8,0.8355,1.5555,1.5555,3.4667,0.8616,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,2.6,0.7498,1.5555,1.5555,3.0,0.8165,1.5555,1.5555,36.4,0.5705,1.5555,1.5555,43.6,0.5671,1.5555,1.5555,2.2,1.0365,1.5555,1.5555,0.2,2.236,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,0.0,0.0,9.09,9.09,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,44.44,44.44,36.36,54.55,29.89,1.0642,42.73,0.6866,15.44,0.8439,31.55,0.9395,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.5555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Home Fav,Avg_Bigger,Avg_Bigger,Unbalanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Away,Yes,Yes,Bigger_Away,Bigger_Away,Bigger_Away
