Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Ov05,HT_Odd_Un05,FT_Odd_Ov15,FT_Odd_Un15,FT_Odd_Ov25,FT_Odd_Un25,FT_Odd_BTTS_Y,FT_Odd_BTTS_N,Prob_H,Prob_D,Prob_A,Prob_Ov05_HT,Prob_Un05_HT,Prob_Ov15_FT,Prob_Un15_FT,Prob_Ov25_FT,Prob_Un25_FT,Prob_BTTS_Y_FT,Prob_BTTS_N_FT,H_D,H_A,D_H,D_A,A_H,A_D,Dif_Abs_HomeAway,Dif_Abs_HomeDraw,Dif_Abs_DrawAway,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Dif_Perc_HomeAway,Dif_Perc_HomeDraw,Dif_Perc_DrawAway,CV_Match_Odds,CV_Match_Type,Media_Ptos_Home,CV_Media_Ptos_Home,Media_Ptos_Away,CV_Media_Ptos_Away,Media_Saldo_Golos_Home_HT,Media_Saldo_Golos_Away_HT,Media_Golos_Marcados_Home_HT,CV_Media_Golos_Marcados_Home_HT,Media_Golos_Marcados_Away_HT,CV_Media_Golos_Marcados_Away_HT,Media_Golos_Sofridos_Home_HT,CV_Media_Golos_Sofridos_Home_HT,Media_Golos_Sofridos_Away_HT,CV_Media_Golos_Sofridos_Away_HT,Media_Saldo_Golos_Home,Media_Saldo_Golos_Away,Media_Golos_Marcados_Home,CV_Media_Golos_Marcados_Home,Media_Golos_Marcados_Away,CV_Media_Golos_Marcados_Away,Media_Golos_Sofridos_Home,CV_Media_Golos_Sofridos_Home,Media_Golos_Sofridos_Away,CV_Media_Golos_Sofridos_Away,Media_CG_01_Marcados_Home,CV_Media_CG_01_Marcados_Home,Media_CG_01_Marcados_Away,CV_Media_CG_01_Marcados_Away,Media_CG_01_Sofridos_Home,CV_Media_CG_01_Sofridos_Home,Media_CG_01_Sofridos_Away,CV_Media_CG_01_Sofridos_Away,Media_CG_02_Marcados_Home,CV_Media_CG_02_Marcados_Home,Media_CG_02_Marcados_Away,CV_Media_CG_02_Marcados_Away,Media_CG_02_Sofridos_Home,CV_Media_CG_02_Sofridos_Home,Media_CG_02_Sofridos_Away,CV_Media_CG_02_Sofridos_Away,Media_Shots_Home,CV_Media_Shots_Home,Media_Shots_Away,CV_Media_Shots_Away,Media_Shots_Against_Home,CV_Media_Shots_Against_Home,Media_Shots_Against_Away,CV_Media_Shots_Against_Away,Media_Shots_per_Goal_Home,CV_Media_Shots_per_Goal_Home,Media_Shots_per_Goal_Away,CV_Media_Shots_per_Goal_Away,Media_Shots_per_Goal_Against_Home,CV_Media_Shots_per_Goal_Against_Home,Media_Shots_per_Goal_Against_Away,CV_Media_Shots_per_Goal_Against_Away,Media_Shots_On_Target_Home,CV_Media_Shots_On_Target_Home,Media_Shots_On_Target_Away,CV_Media_Shots_On_Target_Away,Media_Shots_On_Target_Against_Home,CV_Media_Shots_On_Target_Against_Home,Media_Shots_On_Target_Against_Away,CV_Media_Shots_On_Target_Against_Away,Media_Shots_On_Target_per_Goal_Home,CV_Media_Shots_On_Target_per_Goal_Home,Media_Shots_On_Target_per_Goal_Away,CV_Media_Shots_On_Target_per_Goal_Away,Media_Shots_On_Target_per_Goal_Against_Home,CV_Media_Shots_On_Target_per_Goal_Against_Home,Media_Shots_On_Target_per_Goal_Against_Away,CV_Media_Shots_On_Target_per_Goal_Against_Away,Media_Goal_Attempts_Home,CV_Media_Goal_Attempts_Home,Media_Goal_Attempts_Away,CV_Media_Goal_Attempts_Away,Media_Goal_Attempts_Against_Home,CV_Media_Goal_Attempts_Against_Home,Media_Goal_Attempts_Against_Away,CV_Media_Goal_Attempts_Against_Away,Media_Goal_Attempts_per_Goal_Home,CV_Media_Goal_Attempts_per_Goal_Home,Media_Goal_Attempts_per_Goal_Away,CV_Media_Goal_Attempts_per_Goal_Away,Media_Goal_Attempts_per_Goal_Against_Home,CV_Media_Goal_Attempts_per_Goal_Against_Home,Media_Goal_Attempts_per_Goal_Against_Away,CV_Media_Goal_Attempts_per_Goal_Against_Away,Media_Corners_Home,CV_Media_Corners_Home,Media_Corners_Away,CV_Media_Corners_Away,Media_Corners_Against_Home,CV_Media_Corners_Against_Home,Media_Corners_Against_Away,CV_Media_Corners_Against_Away,Media_Ball_Possession_Home,CV_Media_Ball_Possession_Home,Media_Ball_Possession_Away,CV_Media_Ball_Possession_Away,Media_Ball_Possession_Against_Home,CV_Media_Ball_Possession_Against_Home,Media_Ball_Possession_Against_Away,CV_Media_Ball_Possession_Against_Away,Media_RPS_MO_Home,CV_Media_RPS_MO_Home,Media_RPS_MO_Away,CV_Media_RPS_MO_Away,Media_RPS_OvUn_Home,CV_Media_RPS_OvUn_Home,Media_RPS_OvUn_Away,CV_Media_RPS_OvUn_Away,Media_RPS_BTTS_Home,CV_Media_RPS_BTTS_Home,Media_RPS_BTTS_Away,CV_Media_RPS_BTTS_Away,Media_Prob_Home,CV_Media_Prob_Home,Media_Prob_Away,CV_Media_Prob_Away,Poisson_0_GM_Home,Poisson_1_GM_Home,Poisson_2_GM_Home,Poisson_3_GM_Home,Poisson_4_GM_Home,Poisson_0_GM_Away,Poisson_1_GM_Away,Poisson_2_GM_Away,Poisson_3_GM_Away,Poisson_4_GM_Away,Poisson_0_GS_Home,Poisson_1_GS_Home,Poisson_2_GS_Home,Poisson_3_GS_Home,Poisson_4_GS_Home,Poisson_0_GS_Away,Poisson_1_GS_Away,Poisson_2_GS_Away,Poisson_3_GS_Away,Poisson_4_GS_Away,Probabilidade_Goals_Scored_Home,Probabilidade_Goals_Scored_Away,Probabilidade_Goals_Taken_Home,Probabilidade_Goals_Taken_Away,Media_Power_Ranking_Home,CV_Media_Power_Ranking_Home,Media_Power_Ranking_Away,CV_Media_Power_Ranking_Away,Media_First_Goal_Home,Media_First_Goal_Away,Media_First_Goal_Taken_Home,Media_First_Goal_Taken_Away,Perc_Scored_1_Goal_1st_Half_Home,Perc_Scored_1_Goal_1st_Half_Away,Perc_Took_1_Goal_1st_Half_Home,Perc_Took_1_Goal_1st_Half_Away,Perc_Scored_1_Goal_FT_Home,Perc_Scored_1_Goal_FT_Away,Perc_Took_1_Goal_FT_Home,Perc_Took_1_Goal_FT_Away,Perc_Scored_at_least_1_Goal_Home,Perc_Scored_at_least_1_Goal_Away,Perc_Took_at_least_1_Goal_Home,Perc_Took_at_least_1_Goal_Away,Perc_of_Games_BTTS_Yes_Home,Perc_of_Games_BTTS_Yes_Away,Perc_Over_05_HT_Home,Perc_Over_05_HT_Away,Perc_Under_05_HT_Home,Perc_Under_05_HT_Away,Perc_Over_15_HT_Home,Perc_Over_15_HT_Away,Perc_Under_15_HT_Home,Perc_Under_15_HT_Away,Perc_Over_15_FT_Home,Perc_Over_15_FT_Away,Perc_Under_15_FT_Home,Perc_Under_15_FT_Away,Perc_Over_25_FT_Home,Perc_Over_25_FT_Away,Perc_Under_25_FT_Home,Perc_Under_25_FT_Away,Perc_Wins_HT_Home,Perc_Wins_HT_Away,Perc_Wins_FT_Home,Perc_Wins_FT_Away,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,COSTA RICA - PRIMERA DIVISION,2025-01-21,02:00,San Carlos,Sporting San Jose,2.05,3.25,3.5,1.44,2.63,1.3,3.4,2.03,1.78,1.8,1.91,0.48780487804878053,0.3076923076923077,0.2857142857142857,0.6944,0.3802,0.7692,0.2941,0.4926,0.5618,0.5556,0.5236,0.6308,0.5857,1.5854,0.9286,1.7073,1.0769,1.45,1.2,0.25,35.9421,30.9638,7.125,0.4143,0.3692,0.0714,0.2512,Balanced Game,1.2558,0.8247,0.6458,2.1293,0.1376,-0.6179,0.4997,2.1587,0.3165,1.594,0.3621,1.8989,0.2571,1.5733,0.3259,-0.6179,1.2307,1.1698,0.6337,1.379,0.9048,0.9885,1.2517,0.5998,2.66,0.0637,2.2256,0.3578,1.8764,0.176,5.0664,0.0616,1.0508,0.0579,0.5564,0.1429,0.778,0.0907,0.7383,0.0627,4.7975,0.5113,2.6641,0.6995,4.6308,0.5816,1.3945,1.5859,1.7,1.1005,0.5909,1.7265,0.9091,1.7185,1.9545,0.8126,2.2312,0.5796,1.2936,0.8006,4.2273,0.2958,1.4927,0.676,1.2273,0.9355,0.6364,0.9994,1.1364,0.9658,1.9545,0.6416,7.0287,0.3372,3.9577,0.5355,5.5613,0.6573,5.9703,0.4511,2.9273,0.9999,1.2273,1.1998,2.0455,1.2146,3.9091,0.6103,4.842,0.632,3.0652,0.7268,3.5933,0.4672,5.0853,0.597,54.143,0.0913,45.066,0.1241,45.857,0.1078,54.934,0.1018,0.3545,0.1041,0.2156,0.0677,0.5483,0.0387,0.5343,0.0178,0.5207,0.0271,0.5057,0.019,0.556,0.0194,0.2947,0.0546,0.2921,0.3595,0.2212,0.0907,0.0279,0.5306,0.3363,0.1065,0.0225,0.0036,0.4046,0.3661,0.1656,0.05,0.0113,0.286,0.358,0.2241,0.0935,0.0293,1.7544,0.8689,1.2088,1.2327,42.9247,1.7884,-4.6075,-17.2254,26.36,20.55,25.64,43.45,36.36,36.36,18.18,18.18,54.55,54.55,18.18,45.45,54.55,54.55,18.18,45.45,63.64,36.36,54.55,54.55,45.45,45.45,45.45,0.0,54.55,100.0,72.73,100.0,27.27,27.27,54.55,27.27,45.45,72.73,36.36,36.36,27.27,27.27,Home Fav,Media_Bigger,Media_Bigger,Balanced,Under_Tendency,Yes_Tendency,Points_Home,Bigger_Home,Bigger_Home,Bigger_Away,Yes,No,Bigger_Home,Bigger_Home,Bigger_Home
2,MEXICO - LIGA MX,2025-01-21,02:00,Pachuca,Santos Laguna,1.36,5.0,8.0,1.3,3.4,1.18,4.5,1.62,2.25,1.95,1.8,0.7352941176470588,0.2,0.125,0.7692,0.2941,0.8475,0.2222,0.6173,0.4444,0.5128,0.5556,0.272,0.17,3.6765,0.625,5.8824,1.6,6.64,3.64,3.0,73.2374,61.2134,56.3099,0.83,0.728,0.375,0.7689,Unbalanced Game,0.953,1.3122,0.1789,2.261,-0.1284,-1.465,0.6152,1.3332,0.4559,1.1454,0.7436,0.9067,0.579,1.1876,-0.1769,-1.465,1.4365,1.1799,0.6708,1.172,1.6135,0.6419,2.1358,0.3892,3.1336,0.1863,3.2272,0.2153,3.4519,0.1194,13.382,0.0197,1.0213,0.1681,0.4717,0.2321,0.9759,0.121,1.1535,0.0609,3.8683,1.6076,1.9557,1.31,3.7375,0.9814,1.4594,3.2298,2.3788,2.528,0.6364,2.3331,1.2955,2.0218,3.6061,1.0948,3.9655,1.1735,1.6576,1.3588,3.4262,1.3645,0.8983,4.039,1.2879,1.8007,0.9091,2.0989,0.7727,2.3396,2.0758,1.012,8.264,1.0732,4.3375,0.9914,6.6523,1.2165,12.8456,0.6591,3.9091,1.9405,1.8182,1.6512,2.6136,1.4765,6.9848,0.9642,4.2364,1.2179,2.2271,1.1615,2.7988,1.4477,4.4799,0.9065,29.3634,0.9085,34.1284,0.6961,34.6649,0.8163,44.1088,0.6315,0.3244,0.0737,0.2011,0.0771,0.622,0.0322,0.6672,0.0559,0.475,0.0646,0.4674,0.0342,0.4971,0.037,0.2161,0.1161,0.2378,0.3415,0.2453,0.1175,0.0422,0.5113,0.343,0.115,0.0257,0.0043,0.1992,0.3214,0.2593,0.1395,0.0563,0.1182,0.2523,0.2695,0.1919,0.1024,1.3283,0.8005,1.2375,2.1641,43.2344,2.3793,-114.9593,-1.4465,34.0,15.64,40.09,51.55,36.36,36.36,36.36,27.27,54.55,45.45,36.36,54.55,54.55,45.45,36.36,54.55,63.64,54.55,72.73,63.64,27.27,36.36,36.36,27.27,63.64,72.73,100.0,100.0,18.18,18.18,36.36,54.55,63.64,45.45,27.27,18.18,27.27,0.0,Home Fav,p_Bigger,Media_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Home,Bigger_Home,Bigger_Home,Bigger_Away,Yes,No,Bigger_Home,Bigger_Away,Bigger_Home
3,EGYPT - PREMIER LEAGUE,2025-01-21,15:00,El Gouna,National Bank Egypt,3.8,2.7,2.08,1.67,2.07,1.6,2.1,3.0,1.3,2.45,1.45,0.2631578947368421,0.37037037037037035,0.4807692307692307,0.5988,0.4831,0.625,0.4762,0.3333,0.7692,0.4082,0.6897,1.4074,1.8269,0.7105,1.2981,0.5474,0.7704,1.72,1.1,0.62,-40.6955,-28.8108,-17.2234,0.8269,0.4074,0.2981,0.2392,Balanced Game,1.4028,0.9219,0.8494,1.5308,-0.1246,-0.3803,0.3494,1.4439,0.4046,1.6995,0.474,1.7304,0.5047,1.0347,-0.0446,-0.3803,0.6917,1.1366,0.8415,1.4061,0.7364,1.0676,1.2218,0.8549,2.0347,0.3501,2.75,0.1369,2.1864,0.1903,4.4087,0.1699,0.5323,0.1959,0.6689,0.0685,0.5323,0.1163,0.7144,0.1046,0.4673,6.3743,1.587,2.556,0.1219,21.1042,-0.1616,-10.2871,0.3636,7.0679,1.4318,2.3113,-0.2727,-2.2252,-0.4848,-1.2814,-0.0335,-53.4,0.3541,6.033,-0.1157,-13.6413,0.0518,44.0985,0.0,inf,0.4773,3.7364,-0.1818,-4.6469,-0.2727,-3.6186,1.1694,3.6898,2.6449,2.1461,0.8651,4.2142,0.9179,3.4731,0.7273,5.1754,2.2045,2.1748,-0.0909,-12.2552,-0.2121,-5.3187,0.6875,4.3193,1.0262,3.0759,0.231,9.6974,0.6822,3.9531,11.4585,1.9604,12.6449,1.6904,13.5181,1.8903,15.576,1.6916,0.3321,0.0515,0.2621,0.0919,0.3025,0.0387,0.4142,0.0524,0.442,0.0434,0.4986,0.0213,0.3374,0.0406,0.3379,0.0388,0.5007,0.3464,0.1198,0.0276,0.0048,0.4311,0.3627,0.1526,0.0428,0.009,0.4788,0.3526,0.1298,0.0319,0.0059,0.2947,0.3601,0.22,0.0896,0.0274,0.8907,0.9456,0.8907,1.0366,45.3578,1.6392,64.1901,0.9478,25.36,24.36,24.73,25.18,36.36,36.36,18.18,36.36,45.45,45.45,27.27,45.45,45.45,45.45,27.27,45.45,36.36,45.45,54.55,72.73,45.45,27.27,18.18,18.18,81.82,81.82,72.73,90.91,54.55,54.55,27.27,27.27,72.73,72.73,27.27,27.27,36.36,27.27,Away Fav,Media_Bigger,p_Bigger,Balanced,Under_Tendency,No_Tendency,Points_Home,Bigger_Home,Bigger_Away,Bigger_Away,No,No,Bigger_Home,Bigger_Away,Bigger_Away
4,EGYPT - PREMIER LEAGUE,2025-01-21,15:00,Ghazl El Mahallah,Haras El Hodood,2.0,2.63,4.4,1.66,2.08,1.57,2.17,2.9,1.32,2.3,1.5,0.5,0.3802281368821293,0.22727272727272727,0.6024,0.4808,0.6369,0.4608,0.3448,0.7576,0.4348,0.6667,0.7605,0.4545,1.315,0.5977,2.2,1.673,2.4,0.63,1.77,50.1944,17.4844,41.5088,0.5455,0.2395,0.4023,0.3023,Unbalanced Game,0.5278,1.77,0.2961,1.5775,-0.5915,-0.9387,0.1851,2.1853,0.0773,3.9004,0.7766,1.0124,0.3309,2.0375,-1.1676,-0.9387,0.4943,1.6593,0.3734,1.8056,1.6619,0.8194,1.3121,0.5138,1.751,0.2966,2.846,0.1981,6.5494,0.1144,8.0689,0.0513,0.4171,0.2831,0.2733,0.4003,0.9625,0.0776,0.7733,0.1261,0.5781,5.3646,0.054,39.5611,0.1092,20.8095,0.0125,136.024,0.0455,23.2879,0.0455,19.9341,-0.1515,-4.8066,-0.2576,-4.6957,0.3721,8.2714,-0.1092,-17.8516,0.6396,5.974,0.0709,26.3526,0.1364,9.8482,0.0455,19.9341,0.0985,12.4041,-0.1212,-11.7987,1.6943,3.3388,0.6979,5.1843,1.8157,3.0611,0.5476,5.5444,0.4091,5.4334,0.2727,5.9336,0.2955,5.5682,0.2879,7.5662,0.3887,7.6632,-0.1822,-8.6625,0.7426,4.4588,0.1376,17.226,10.7011,2.1626,8.8671,2.1233,13.3923,1.9947,14.3097,2.0303,0.284,0.0475,0.2531,0.1122,0.3439,0.0445,0.3644,0.1114,0.4763,0.0414,0.4407,0.0799,0.2887,0.1129,0.183,0.0814,0.61,0.3015,0.0745,0.0123,0.0015,0.6884,0.257,0.048,0.006,0.0006,0.1898,0.3154,0.2621,0.1452,0.0603,0.2693,0.3533,0.2318,0.1014,0.0333,0.5116,0.4413,1.6024,1.4413,13.4708,7.9802,16.8983,2.1487,18.18,17.73,20.91,52.91,18.18,9.09,54.55,27.27,18.18,9.09,63.64,90.91,18.18,9.09,63.64,90.91,27.27,27.27,72.73,36.36,27.27,63.64,18.18,9.09,81.82,90.91,81.82,100.0,27.27,54.55,36.36,18.18,63.64,81.82,18.18,9.09,9.09,0.0,Home Fav,p_Bigger,p_Bigger,Unbalanced,Under_Tendency,No_Tendency,Points_Home,Bigger_Away,Bigger_Home,Bigger_Home,No,No,Bigger_Home,Bigger_Away,Bigger_Home
5,INDIA - ISL,2025-01-21,15:00,Chennaiyin,Mohun Bagan,4.0,4.0,1.8,1.29,3.5,1.17,5.0,1.57,2.35,1.57,2.25,0.25,0.25,0.5555555555555556,0.7752,0.2857,0.8547,0.2,0.6369,0.4255,0.6369,0.4444,1.0,2.2222,1.0,2.2222,0.45,0.45,2.2,0.0,2.2,-47.7263,0.0,-47.7263,1.2222,0.0,1.2222,0.4094,Unbalanced Game,1.2912,1.1002,1.7781,0.7953,0.0161,0.4927,0.5001,1.3749,0.5964,0.8459,0.484,1.4207,0.7288,1.11,-0.3866,0.4927,1.2074,0.7818,1.7869,0.7277,1.594,0.6497,1.2943,0.9434,2.6091,0.1435,3.4892,0.1113,3.5338,0.138,2.3365,0.2711,0.7828,0.187,1.2248,0.0756,0.9646,0.0834,0.8157,0.1303,5.0142,1.5637,5.7449,1.1074,3.9283,1.1579,6.1429,0.653,2.3636,1.7266,2.6212,1.4468,1.4318,2.0925,0.9242,1.675,1.6176,1.6441,3.6277,1.2033,2.3681,1.3546,4.1167,0.8916,0.7727,1.9916,1.5606,1.3859,0.9091,2.2384,1.2727,1.665,7.1037,1.3464,9.7263,0.9844,5.2681,1.2304,6.1862,1.0055,3.2727,1.5556,4.4091,1.2188,2.75,1.6318,2.2727,1.5757,2.006,1.8124,5.5451,0.9757,2.1077,1.7166,1.488,1.7098,20.5165,1.145,35.2153,0.8096,31.3459,1.012,28.7035,0.8194,0.3591,0.1367,0.2382,0.0491,0.6404,0.0348,0.6213,0.0509,0.4411,0.0585,0.5236,0.0455,0.4747,0.0257,0.5405,0.0438,0.299,0.361,0.2179,0.0877,0.0265,0.1675,0.2993,0.2674,0.1593,0.0711,0.2031,0.3238,0.258,0.1371,0.0546,0.2741,0.3548,0.2296,0.099,0.032,1.0894,1.8246,1.453,1.0064,63.664,1.3595,129.287,0.3881,20.45,31.64,47.82,9.27,27.27,54.55,27.27,36.36,36.36,63.64,63.64,36.36,36.36,63.64,63.64,36.36,54.55,45.45,54.55,90.91,45.45,9.09,18.18,27.27,81.82,72.73,100.0,100.0,27.27,9.09,45.45,54.55,54.55,45.45,18.18,45.45,36.36,63.64,Away Fav,Media_Bigger,p_Bigger,Unbalanced,Over_Tendency,Yes_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Home,Yes,Yes,Bigger_Home,Bigger_Home,Bigger_Away
6,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-01-21,15:50,Al Khaleej,Al Nassr,7.0,4.75,1.4,1.29,3.5,1.17,4.5,1.57,2.35,1.8,1.91,0.14285714285714285,0.21052631578947367,0.7142857142857143,0.7752,0.2857,0.8547,0.2222,0.6369,0.4255,0.5556,0.5236,1.4737,5.0,0.6786,3.3929,0.2,0.2947,5.6,2.25,3.35,-70.3462,-48.3665,-59.1622,4.0,0.4737,2.3929,0.7163,Unbalanced Game,0.9207,1.4572,2.2035,0.5083,-0.3218,1.2188,0.4057,1.6618,0.8045,1.8513,0.7275,1.1274,0.212,3.816,-0.6861,1.2188,1.0855,1.1979,2.1445,0.9619,1.7717,0.73,0.9257,1.1833,4.9527,0.1001,3.4863,0.0807,8.2683,0.1349,1.4055,0.715,0.71,0.2075,1.6848,0.0604,0.8918,0.0451,0.8667,0.2065,2.6149,1.6884,2.7122,1.4097,1.141,2.8387,7.1332,0.4469,0.7727,3.7881,1.3068,1.5396,0.2803,4.6711,1.0758,2.1826,1.4184,2.2795,3.3308,1.488,0.5397,5.3759,8.0178,0.4373,0.3636,4.481,2.0114,1.6084,0.3712,3.761,1.2879,1.6765,5.8966,1.3929,8.1433,1.2055,5.4621,1.2706,5.611,1.1858,2.1136,2.6865,4.6023,1.2851,1.2803,2.3816,3.3333,1.7016,1.6095,2.7519,2.6511,1.7486,2.3458,1.6993,2.0195,1.5701,24.9483,1.1236,33.7307,0.9576,25.8512,1.0453,22.6601,0.9551,0.2914,0.0628,0.2216,0.2098,0.6275,0.0324,0.8876,0.0212,0.4952,0.039,0.5136,0.0391,0.3291,0.0848,0.7333,0.0387,0.3377,0.3666,0.199,0.072,0.0195,0.1171,0.2512,0.2693,0.1925,0.1032,0.17,0.3013,0.2669,0.1576,0.0698,0.3963,0.3668,0.1698,0.0524,0.0121,0.9998,2.6553,1.3634,1.0191,57.0578,1.8269,121.6937,0.4523,35.73,37.45,31.09,30.0,9.09,54.55,36.36,9.09,18.18,81.82,72.73,18.18,18.18,81.82,72.73,18.18,45.45,54.55,45.45,63.64,54.55,36.36,27.27,45.45,72.73,54.55,90.91,100.0,36.36,27.27,54.55,72.73,45.45,27.27,9.09,45.45,27.27,72.73,Away Fav,Media_Bigger,Media_Bigger,Unbalanced,Over_Tendency,Yes_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Home,Yes,Yes,Bigger_Home,Bigger_Away,Bigger_Away
7,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-01-21,16:10,Al Riyadh,Al Taawon,3.0,3.2,2.4,1.44,2.63,1.36,3.0,2.15,1.67,1.83,1.83,0.3333333333333333,0.3125,0.4166666666666667,0.6944,0.3802,0.7353,0.3333,0.4651,0.5988,0.5464,0.5464,0.9375,1.25,1.0667,1.3333,0.8,0.75,0.6,0.2,0.8,-16.6992,5.7106,-21.8014,0.25,0.0625,0.3333,0.1271,Balanced Game,1.141,1.096,0.9199,1.3594,-0.0462,-0.4553,0.514,1.3377,0.1849,2.5262,0.5603,0.932,0.5037,1.3651,-0.3243,-0.4553,0.9595,1.1416,0.6539,1.5011,1.2839,0.6807,1.1092,0.8063,5.5935,0.2125,1.8754,0.5477,9.5807,0.2813,4.0736,0.2994,0.6159,0.1236,0.6149,0.2317,0.7068,0.1177,0.7058,0.1269,1.7345,1.5333,1.7558,2.055,0.5369,5.7981,1.0883,2.5781,-0.0455,-16.633,0.4697,3.1531,1.4848,1.6316,1.3182,1.7893,1.5359,1.8726,1.5472,1.5639,0.6392,7.0124,0.9826,3.0807,0.197,6.6381,0.6061,2.9083,2.6061,1.5723,1.2273,1.4842,4.7088,1.1607,6.0756,1.5013,8.6757,1.0366,5.9335,1.0274,0.6061,3.6111,2.0606,2.1941,5.4545,1.3121,3.2273,1.3915,1.6501,1.5178,2.3925,1.7371,3.6938,1.2173,1.8427,1.4525,19.6581,0.9958,33.8057,0.9201,37.5308,0.9227,27.4667,0.854,0.3832,0.0765,0.3055,0.0985,0.6966,0.0817,0.5609,0.0496,0.5193,0.0287,0.4892,0.0237,0.2318,0.1324,0.4117,0.0525,0.3831,0.3676,0.1763,0.0564,0.0135,0.52,0.34,0.1112,0.0242,0.004,0.277,0.3556,0.2283,0.0977,0.0314,0.3298,0.3658,0.2029,0.075,0.0208,0.8116,1.0559,0.9934,1.2377,-82.3167,-1.9807,31.2483,3.0315,22.09,27.91,36.27,22.18,27.27,18.18,45.45,36.36,27.27,45.45,54.55,36.36,27.27,45.45,54.55,36.36,54.55,36.36,72.73,54.55,27.27,45.45,18.18,18.18,81.82,81.82,81.82,81.82,36.36,54.55,54.55,27.27,45.45,72.73,27.27,9.09,27.27,27.27,Away Fav,p_Bigger,p_Bigger,Balanced,Under_Tendency,No_Tendency,Points_Home,Bigger_Home,Bigger_Home,Bigger_Home,Yes,No,Bigger_Home,Bigger_Home,Bigger_Home
8,EUROPE - EUROPA LEAGUE,2025-01-21,16:30,Galatasaray,Dyn. Kyiv,1.2,6.5,15.0,1.22,4.0,1.11,6.5,1.4,3.0,1.95,1.8,0.8333333333333334,0.15384615384615385,0.06666666666666667,0.8197,0.25,0.9009,0.1538,0.7143,0.3333,0.5128,0.5556,0.1846,0.08,5.4167,0.4333,12.5,2.3077,13.8,5.3,8.5,81.7537,69.3256,76.7595,0.92,0.8154,0.5667,0.9756,Unbalanced Game,2.7569,0.2934,1.0569,1.3259,1.3381,-0.1927,1.7384,0.5804,0.2785,3.623,0.4002,1.2606,0.6635,0.787,1.3555,-0.1927,2.9504,0.3713,0.8156,1.9977,1.5949,0.7023,1.0083,0.598,4.1783,0.0413,2.2918,0.1562,2.2755,0.1263,2.7072,0.178,1.8657,0.0489,1.0987,0.1109,1.1839,0.0693,0.6896,0.0967,7.9554,0.5395,2.7189,1.1861,14.1337,0.1041,2.1848,1.518,2.8015,0.604,1.2303,1.7808,1.4091,0.8218,1.3182,2.1741,8.445,0.3484,1.7523,1.6894,19.8466,0.1019,3.262,0.6716,3.3909,0.6317,1.4303,1.5275,2.1818,0.6819,1.2727,1.4946,21.0694,0.3338,5.3154,0.964,7.7441,0.5509,8.0528,0.8531,7.6682,0.4495,2.7061,1.568,4.1212,0.669,3.3182,1.662,7.9151,0.3504,2.9303,1.0402,2.7228,0.7056,3.8794,0.7316,55.5132,0.1146,33.261,0.7761,44.4868,0.143,36.3203,0.6519,0.1934,0.2182,0.1754,0.2777,1.0123,0.0203,0.5546,0.0314,0.3744,0.0972,0.5629,0.032,0.7314,0.0325,0.561,0.0608,0.0523,0.1544,0.2277,0.2239,0.1652,0.4424,0.3608,0.1471,0.04,0.0082,0.2029,0.3237,0.2581,0.1372,0.0547,0.3648,0.3679,0.1855,0.0623,0.0157,2.9562,2.1141,1.5926,1.2959,138.8492,0.6524,-8.1336,-13.5612,19.36,16.45,39.27,26.36,81.82,36.36,9.09,36.36,90.91,54.55,9.09,36.36,90.91,54.55,9.09,36.36,81.82,45.45,90.91,72.73,9.09,27.27,63.64,36.36,36.36,63.64,100.0,90.91,9.09,27.27,90.91,45.45,9.09,54.55,81.82,27.27,81.82,54.55,Home Fav,p_Bigger,Media_Bigger,Unbalanced,Over_Tendency,No_Tendency,Points_Home,Bigger_Home,Bigger_Home,Bigger_Home,Yes,No,Bigger_Home,Bigger_Home,Bigger_Away
