,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Lay_Home,Lay_Away,prob_H,prob_D,prob_A,prob_Over_05_HT,prob_Under_05_HT,prob_Over_15_HT,prob_Under_15_HT,prob_Over_05_FT,prob_Under_05_FT,prob_Over_15_FT,prob_Under_15_FT,prob_Over_25_FT,prob_Under_25_FT,prob_BTTS_Yes_FT,prob_BTTS_No_FT,H_D,H_A,D_H,D_A,A_H,A_D,Ov_Un,UN_Ov,BTTSY_BTTSN,BTTSN_BTTSY,DifAbs_HomeAway,DifAbs_HomeDraw,DifAbs_DrawAway,DifAbs_OvUn,DifAbs_BTTSYBTTSN,Angle_HomeAway,Angle_HomeDraw,Angle_DrawAway,Angle_UnOv,Angle_BTTSNBTTSY,DifPer_HomeAway,DifPer_HomeDraw,DifPer_DrawAway,DifPer_OvUnUn,DifPer_BTTSYN_No,H_Ov,D_Ov,A_Ov,H_Un,D_Un,A_Un,H_BTTSY,D_BTTSY,A_BTTSY,H_BTTSN,D_BTTSN,A_BTTSN,CV_MO_FT,CV_Match_Type,CV_OvUn_FT,CV_OvUn_Type,CV_BTTS_FT,CV_BTTS_Type,Avg_prob_Home_FT,Avg_prob_Away_FT,Avg_Points_Home_FT,CV_Avg_Points_Home_FT,PPJ_Home,Avg_Points_Away_FT,CV_Avg_Points_Away_FT,PPJ_Away,Avg_G_Diff_H_HT_Value,Avg_G_Diff_A_HT_Value,Avg_G_Scored_H_HT_Value,CV_Avg_G_Scored_H_HT_Value,Avg_G_Scored_A_HT_Value,CV_Avg_G_Scored_A_HT_Value,Avg_G_Scored_H_HT,CV_Avg_G_Scored_H_HT,Avg_G_Scored_A_HT,CV_Avg_G_Scored_A_HT,Avg_G_Conceded_H_HT_Value,CV_Avg_G_Conceded_H_HT_Value,Avg_G_Conceded_A_HT_Value,CV_Avg_G_Conceded_A_HT_Value,Avg_G_Conceded_H_HT,CV_Avg_G_Conceded_H_HT,Avg_G_Conceded_A_HT,CV_Avg_G_Conceded_A_HT,Avg_G_Diff_H_ST_Value,Avg_G_Diff_A_ST_Value,Avg_G_Scored_H_ST_Value,CV_Avg_G_Scored_H_ST_Value,Avg_G_Scored_A_ST_Value,CV_Avg_G_Scored_A_ST_Value,Avg_G_Scored_H_ST,CV_Avg_G_Scored_H_ST,Avg_G_Scored_A_ST,CV_Avg_G_Scored_A_ST,Avg_G_Conceded_H_ST_Value,CV_Avg_G_Conceded_H_ST_Value,Avg_G_Conceded_A_ST_Value,CV_Avg_G_Conceded_A_ST_Value,Avg_G_Conceded_H_ST,CV_Avg_G_Conceded_H_ST,Avg_G_Conceded_A_ST,CV_Avg_G_Conceded_A_ST,Avg_G_Diff_H_FT_Value,Avg_G_Diff_A_FT_Value,Avg_G_Scored_H_FT_Value,CV_Avg_G_Scored_H_FT_Value,Avg_G_Scored_A_FT_Value,CV_Avg_G_Scored_A_FT_Value,Avg_G_Scored_H_FT,CV_Avg_G_Scored_H_FT,Avg_G_Scored_A_FT,CV_Avg_G_Scored_A_FT,Avg_G_Conceded_H_FT_Value,CV_Avg_G_Conceded_H_FT_Value,Avg_G_Conceded_A_FT_Value,CV_Avg_G_Conceded_A_FT_Value,Avg_G_Conceded_H_FT,CV_Avg_G_Conceded_H_FT,Avg_G_Conceded_A_FT,CV_Avg_G_Conceded_A_FT,Avg_CG_Scored_H_01,CV_Avg_CG_Scored_H_01,Avg_CG_Scored_A_01,CV_Avg_CG_Scored_A_01,Avg_CG_Conceded_H_01,CV_Avg_CG_Conceded_H_01,Avg_CG_Conceded_A_01,CV_Avg_CG_Conceded_A_01,Avg_CG_Scored_H_02,CV_Avg_CG_Scored_H_02,Avg_CG_Scored_A_02,CV_Avg_CG_Scored_A_02,Avg_CG_Conceded_H_02,CV_Avg_CG_Conceded_H_02,Avg_CG_Conceded_A_02,CV_Avg_CG_Conceded_A_02,Avg_Shots_InFavor_H,CV_Avg_Shots_InFavor_H,Avg_Shots_InFavor_A,CV_Avg_Shots_InFavor_A,Avg_Shots_per_Goal_InFavor_H,CV_Avg_Shots_per_Goal_InFavor_H,Avg_Shots_per_Goal_InFavor_A,CV_Avg_Shots_per_Goal_InFavor_A,Avg_Shots_per_Goal_Against_H,CV_Avg_Shots_per_Goal_Against_H,Avg_Shots_per_Goal_Against_A,CV_Avg_Shots_per_Goal_Against_A,Avg_Shots_OnTarget_InFavor_H,CV_Avg_Shots_OnTarget_InFavor_H,Avg_Shots_OnTarget_InFavor_A,CV_Avg_Shots_OnTarget_InFavor_A,Avg_Shots_OnTarget_Against_H,CV_Avg_Shots_OnTarget_Against_H,Avg_Shots_OnTarget_Against_A,CV_Avg_Shots_OnTarget_Against_A,Avg_Shots_OnTarget_per_Goal_InFavor_H,CV_Avg_Shots_OnTarget_per_Goal_InFavor_H,Avg_Shots_OnTarget_per_Goal_InFavor_A,CV_Avg_Shots_OnTarget_per_Goal_InFavor_A,Avg_Shots_OnTarget_per_Goal_Against_H,CV_Avg_Shots_OnTarget_per_Goal_Against_H,Avg_Shots_OnTarget_per_Goal_Against_A,CV_Avg_Shots_OnTarget_per_Goal_Against_A,Avg_G_Attempt_InFavor_H,CV_Avg_G_Attempt_InFavor_H,Avg_G_Attempt_InFavor_A,CV_Avg_G_Attempt_InFavor_A,Avg_G_Attempt_Against_H,CV_Avg_G_Attempt_Against_H,Avg_G_Attempt_Against_A,CV_Avg_G_Attempt_Against_A,Avg_Goal_Attempts_per_Goal_InFavor_H,CV_Avg_Goal_Attempts_per_Goal_InFavor_H,Avg_Goal_Attempt_per_Goal_InFavor_A,CV_Avg_Goal_Attempt_per_Goal_InFavor_A,Avg_Goal_Attempts_per_Goal_Against_H,CV_Avg_Goal_Attempts_per_Goal_Against_H,Avg_Goal_Attempts_per_Goal_Against_A,CV_Avg_Goal_Attempts_per_Goal_Against_A,Avg_Corners_InFavor_H,CV_Avg_Corners_InFavor_H,Avg_Corners_InFavor_A,CV_Avg_Corners_InFavor_A,Avg_Corners_Against_H,CV_Avg_Corners_Against_H,Avg_Corners_Against_A,CV_Avg_Corners_Against_A,Avg_B_Possession_InFavor_H,CV_Avg_B_Possession_InFavor_H,Avg_B_Possession_InFavor_A,CV_Avg_B_Possession_InFavor_A,Avg_B_Possession_Against_H,CV_Avg_B_Possession_Against_H,Avg_B_Possession_Against_A,CV_Avg_B_Possession_Against_A,Avg_Yellow_Cards_H,CV_Avg_Yellow_Cards_H,Avg_Yellow_Cards_A,CV_Avg_Yellow_Cards_A,Avg_Red_Cards_H,CV_Avg_Red_Cards_H,Avg_Red_Cards_A,CV_Avg_Red_Cards_A,Avg_RPS_MO_H,CV_Avg_RPS_MO_H,Avg_RPS_MO_A,CV_Avg_RPS_MO_A,Avg_RPS_OvUn_H,CV_Avg_RPS_OvUn_H,Avg_RPS_OvUn_A,CV_Avg_RPS_OvUn_A,Avg_RPS_BTTS_H,CV_Avg_RPS_BTTS_H,Avg_RPS_BTTS_A,CV_Avg_RPS_BTTS_A,Avg_Power_Ranking_H,CV_Avg_Power_Ranking_H,Avg_Power_Ranking_A,CV_Avg_Power_Ranking_A,Poisson_GM_H_0,Poisson_GM_H_1,Poisson_GM_H_2,Poisson_GM_H_3,Poisson_GM_H_4,Poisson_GM_A_0,Poisson_GM_A_1,Poisson_GM_A_2,Poisson_GM_A_3,Poisson_GM_A_4,Poisson_GS_H_0,Poisson_GS_H_1,Poisson_GS_H_2,Poisson_GS_H_3,Poisson_GS_H_4,Poisson_GS_A_0,Poisson_GS_A_1,Poisson_GS_A_2,Poisson_GS_A_3,Poisson_GS_A_4,prob_G_Scored_H,prob_G_Conceded_H,prob_G_Scored_A,prob_G_Conceded_A,Perc_Scored_First_Goal_H_HT,Perc_Conceded_First_Goal_H_HT,Perc_Scored_First_Goal_A_HT,Perc_Conceded_First_Goal_A_HT,Avg_Min_First_Goal_H_HT,CV_Avg_Min_FG_H_HT,Avg_Min_First_Goal_A_HT,CV_Avg_Min_FG_A_HT,Avg_Min_First_Goal_Conceded_H_HT,CV_Avg_Min_FGC_H_HT,Avg_Min_First_Goal_Conceded_A_HT,CV_Avg_Min_FGC_A_HT,Perc_Over05HT_Home,Perc_Under05HT_Home,Perc_Over05HT_Away,Perc_Under05HT_Away,Perc_Over15HT_Home,Perc_Under15HT_Home,Perc_Over15HT_Away,Perc_Under15HT_Away,Perc_Over25HT_Home,Perc_Under25HT_Home,Perc_Over25HT_Away,Perc_Under25HT_Away,Perc_Home_Win_HT,Perc_Draw_Win_H_HT,Perc_Draw_Win_A_HT,Perc_Away_Win_HT,Perc_BTTS_Yes_HT_Home,Perc_BTTS_No_HT_Home,Perc_BTTS_Yes_HT_Away,Perc_BTTS_No_HT_Away,Perc_Scored_First_Goal_H_ST,Perc_Conceded_First_Goal_H_ST,Perc_Scored_First_Goal_A_ST,Perc_Conceded_First_Goal_A_ST,Avg_Min_First_Goal_H_ST,CV_Avg_Min_FG_H_ST,Avg_Min_First_Goal_A_ST,CV_Avg_Min_FG_A_ST,Avg_Min_First_Goal_Conceded_H_ST,CV_Avg_Min_FGC_H_ST,Avg_Min_First_Goal_Conceded_A_ST,CV_Avg_Min_FGC_A_ST,Perc_Over05ST_Home,Perc_Under05ST_Home,Perc_Over05ST_Away,Perc_Under05ST_Away,Perc_Over15ST_Home,Perc_Under15ST_Home,Perc_Over15ST_Away,Perc_Under15ST_Away,Perc_Over25ST_Home,Perc_Under25ST_Home,Perc_Over25ST_Away,Perc_Under25ST_Away,Perc_Home_Win_ST,Perc_Draw_Win_H_ST,Perc_Draw_Win_A_ST,Perc_Away_Win_ST,Perc_BTTS_Yes_ST_Home,Perc_BTTS_No_ST_Home,Perc_BTTS_Yes_ST_Away,Perc_BTTS_No_ST_Away,Perc_Scored_First_Goal_H_FT,Perc_Conceded_First_Goal_H_FT,Perc_Scored_First_Goal_A_FT,Perc_Conceded_First_Goal_A_FT,Avg_Min_First_Goal_H_FT,CV_Avg_Min_FG_H_FT,Avg_Min_First_Goal_A_FT,CV_Avg_Min_FG_A_FT,Avg_Min_First_Goal_Conceded_H_FT,CV_Avg_Min_FGC_H_FT,Avg_Min_First_Goal_Conceded_A_FT,CV_Avg_Min_FGC_A_FT,Perc_Over05FT_Home,Perc_Under05FT_Home,Perc_Over05FT_Away,Perc_Under05FT_Away,Perc_Over15FT_Home,Perc_Under15FT_Home,Perc_Over15FT_Away,Perc_Under15FT_Away,Perc_Over25FT_Home,Perc_Under25FT_Home,Perc_Over25FT_Away,Perc_Under25FT_Away,Perc_Home_Win_FT,Perc_Draw_Win_H_FT,Perc_Draw_Win_A_FT,Perc_Away_Win_FT,Perc_BTTS_Yes_FT_Home,Perc_BTTS_No_FT_Home,Perc_BTTS_Yes_FT_Away,Perc_BTTS_No_FT_Away,Perc_0x0_H,Perc_0x0_A,Perc_0x1_H,Perc_0x1_A,Perc_1x0_H,Perc_1x0_A,Perc_1x1_H,Perc_1x1_A,Perc_0x2_H,Perc_0x2_A,Perc_2x0_H,Perc_2x0_A,Perc_2x1_H,Perc_2x1_A,Perc_1x2_H,Perc_1x2_A,Perc_2x2_H,Perc_2x2_A,Perc_0x3_H,Perc_0x3_A,Perc_3x0_H,Perc_3x0_A,Perc_3x1_H,Perc_3x1_A,Perc_1x3_H,Perc_1x3_A,Perc_3x2_H,Perc_3x2_A,Perc_2x3_H,Perc_2x3_A,Perc_3x3_H,Perc_3x3_A,Perc_goleada_casa_H,Perc_goleada_casa_A,Perc_goleada_away_H,Perc_goleada_away_A,Perc_goleada_empate_H,Perc_goleada_empate_A,Perc_Scored_First_and_Won_H,Perc_Scored_First_and_Won_A,Perc_Scored_First_and_Draw_H,Perc_Scored_First_and_Draw_A,Perc_Scored_First_and_Lost_H,Perc_Scored_First_and_Lost_A,Perc_Conceded_First_and_Won_H,Perc_Conceded_First_and_Won_A,Perc_Conceded_First_and_Draw_H,Perc_Conceded_First_and_Draw_A,Perc_Conceded_First_and_Lost_H,Perc_Conceded_First_and_Lost_A,Perc_Dilatou_Vantagem_1_Golo_H,Perc_Dilatou_Vantagem_1_Golo_A,Favorite,Probability_Home,Probability_Away,Balance,Over_Under,BTTS_Yes_No,Points,Goal_Difference,Scored_Goals,Conceded_Goals,Home_Score_Take,Away_Score_Take,RPS_MO,RPS_OVUnd,RPS_BTTS
1,ECUADOR - LIGA PRO,2025-03-17,00:00,Emelec,LDU Quito,ROUND 5,5.5,3.4,1.73,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,2.0,1.73,1.14,2.3,0.1818,0.2941,0.578,0.6944,0.3802,0.3077,0.7519,0.9346,0.1111,0.7519,0.3077,0.4762,0.5882,0.5,0.578,0.6182,0.3145,1.6177,0.5088,3.1793,1.9653,0.8096,1.2352,0.8651,1.156,0.3962,0.1123,0.2839,0.112,0.078,11.2052,3.2138,8.0792,3.2052,2.2334,0.6855,0.3818,0.4912,0.1904,0.078,0.3818,0.6176,1.2138,0.3091,0.5,0.9827,0.3636,0.5882,1.156,0.3145,0.5088,1.0,0.4746,Unbalanced Game,0.1052,Predictable,0.0724,Predictable,0.5032,0.4193,1.1182,1.1629,0.8395,1.1182,0.9778,2.0281,0.2767,1.1076,0.2767,2.3372,1.1076,1.0543,0.2727,2.3715,1.1818,0.9881,0.6801,0.9913,0.5714,2.0842,0.6364,1.0594,0.7273,1.6374,-0.0891,-0.4304,0.5784,1.418,0.3721,1.3558,0.5455,1.5036,0.3636,1.3875,0.5784,1.6151,0.3721,2.1129,0.5455,1.7126,0.7273,1.081,-0.4925,0.1059,0.8499,1.3739,1.4505,0.9926,0.8182,1.4272,1.5455,0.9315,1.3424,0.8036,1.3446,0.9618,1.1818,0.9128,1.4545,0.8892,1.7645,0.2095,3.6183,0.1113,2.7901,0.1216,3.5075,0.2105,0.6607,0.1884,0.9824,0.0366,0.8425,0.0876,0.9369,0.1569,4.6,0.4508,2.8,0.3912,1.0001,1.7318,1.5,1.0541,1.6,0.9732,3.8334,1.1262,5.4,0.6361,3.4,0.3354,5.2,0.6853,6.2,0.597,1.4001,1.5647,1.6,0.7461,2.5,0.6,3.5333,0.7079,10.6,0.4036,6.2,0.2103,8.8,0.7555,14.0,0.5803,2.4001,1.6297,0.0,0.0,4.3,0.602,8.7667,1.0918,9.4,0.6584,3.6,0.7505,3.6,0.5415,9.2,0.2091,57.6,0.1773,45.8,0.2428,42.4,0.2409,54.2,0.2052,3.2,0.7461,3.6,0.5046,0.0,0.0001,0.4,1.3692,0.3917,0.12,0.3184,0.1165,0.3969,0.0625,0.4527,0.0258,0.4952,0.039,0.4819,0.0376,46.2771,0.9835,-32.6554,-2.9175,0.4275,0.3633,0.1544,0.0437,0.0093,0.2345,0.3401,0.2466,0.1192,0.0432,0.2612,0.3507,0.2354,0.1053,0.0353,0.2606,0.3505,0.2356,0.1056,0.0355,0.877,1.2406,1.62,1.529,13.33,46.67,66.67,20.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,72.73,27.27,81.82,18.18,18.18,81.82,54.55,45.45,0.0,100.0,45.45,54.55,18.18,27.27,27.27,54.55,0.0,100.0,27.27,72.73,0.0,9.09,9.09,9.09,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,54.55,45.45,72.73,27.27,45.45,54.55,27.27,72.73,9.09,90.91,9.09,90.91,18.18,63.64,36.36,18.18,18.18,81.82,18.18,81.82,18.18,63.64,72.73,27.27,14.55,2.098,18.91,0.9999,33.0,0.8652,35.82,0.9916,81.82,18.18,100.0,0.0,45.45,54.55,72.73,27.27,45.45,54.55,54.55,45.45,27.27,27.27,18.18,45.45,36.36,63.64,45.45,54.55,23.81,9.52,19.05,14.29,0.0,9.52,4.76,4.76,0.0,9.52,9.52,4.76,19.05,0.0,0.0,14.29,4.76,4.76,0.0,0.0,4.76,0.0,9.52,0.0,0.0,4.76,0.0,4.76,0.0,4.76,0.0,0.0,0.0,4.76,4.76,9.52,0.0,0.0,18.18,18.18,0.0,18.18,45.45,36.36,9.09,27.27,9.09,0.0,0.0,0.0,0.0,0.0,Away Fav,Avg_Bigger,p_Bigger,Unbalanced,Under_Tendency,No_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Away,No,Yes,Bigger_Home,Bigger_Away,Bigger_Home
2,USA - MLS,2025-03-17,00:00,Atlanta Utd,Inter Miami,-,2.5,3.8,2.5,1.22,4.0,2.1,1.67,1.02,21.0,1.11,6.5,1.4,2.88,1.36,3.0,1.38,1.39,0.4,0.2632,0.4,0.8197,0.25,0.4762,0.5988,0.9804,0.0476,0.9009,0.1538,0.7143,0.3472,0.7353,0.3333,1.5198,1.0,0.658,0.658,1.0,1.5198,2.0573,0.4861,2.2061,0.4533,0.0,0.1368,0.1368,0.3671,0.402,0.0,-3.9129,3.9129,-10.4009,-11.365,0.0,0.5198,0.342,1.0573,0.402,0.56,0.3685,0.56,1.1521,0.7581,1.1521,0.544,0.3579,0.544,1.2001,0.7897,1.2001,0.182,Balanced Game,0.3458,Predictable,0.3762,Predictable,0.0001,0.0001,0.0001,1.5555,1.4632,0.0001,1.5555,1.4632,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.6364,1.0594,0.9091,0.7707,0.0001,0.0001,0.0001,0.0001,0.6364,0.7927,0.5455,2.2247,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.1818,0.7395,1.0,0.8944,0.0001,0.0001,0.0001,0.0001,1.0909,0.6422,1.0909,0.7619,0.0001,0.0001,0.0001,1.5555,0.0001,1.5555,1.8182,0.4129,1.9091,0.4944,0.0001,1.5555,0.0001,1.5555,1.7273,0.3744,1.6364,0.9574,0.3928,0.0,0.0,1.5555,0.2618,0.0,0.0,1.5555,0.168,0.0,0.0001,0.0,0.1226,0.0,0.0001,0.0,0.6,2.236,0.0,0.0001,0.2,2.236,0.0,0.0001,0.6,2.236,0.0,0.0001,1.6,2.2361,0.0,0.0001,1.2,2.2361,0.0,0.0001,0.5333,2.2363,0.0,0.0001,0.6,2.236,0.0,0.0001,2.8,2.2361,0.0,0.0001,2.6,2.2361,0.0,0.0001,0.9333,2.2362,0.0,0.0,1.3,2.2361,0.0,0.0001,1.4,2.2361,0.0,0.0001,1.0,2.2361,0.0,0.0001,9.8,2.2361,0.0,0.0001,10.2,2.2361,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.3975,3.3166,0.0001,1.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,-0.1903,-0.2811,-0.3702,-0.3702,33.33,40.0,46.67,33.33,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,90.91,9.09,81.82,18.18,36.36,63.64,36.36,63.64,0.0,100.0,9.09,90.91,27.27,36.36,27.27,54.55,27.27,72.73,18.18,81.82,9.09,0.0,18.18,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,68.14,0.2281,100.0,0.0,100.0,0.0,81.82,18.18,72.73,27.27,36.36,63.64,27.27,72.73,36.36,27.27,18.18,36.36,54.55,45.45,45.45,54.55,45.45,54.55,81.82,18.18,40.18,0.5905,43.64,0.4842,40.55,0.5941,48.27,0.6587,100.0,0.0,100.0,0.0,100.0,0.0,90.91,9.09,90.91,9.09,81.82,18.18,45.45,27.27,18.18,63.64,90.91,9.09,90.91,9.09,0.0,4.76,4.76,4.76,0.0,4.76,4.76,14.29,4.76,0.0,4.76,0.0,19.05,4.76,14.29,19.05,19.05,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,4.76,0.0,9.52,14.29,0.0,0.0,9.52,14.29,0.0,9.52,0.0,0.0,27.27,45.45,9.09,18.18,18.18,9.09,18.18,18.18,18.18,0.0,9.09,9.09,0.0,0.0,Away Fav,p_Bigger,p_Bigger,Balanced,Over_Tendency,Yes_Tendency,Points_Away,Bigger_Away,Bigger_Away,Bigger_Home,No,No,Bigger_Away,Bigger_Away,Bigger_Away
3,CHILE - LIGA DE PRIMERA,2025-03-17,00:30,Deportes Iquique,U. Espanola,ROUND 5,2.0,3.75,3.5,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.57,2.25,1.69,1.24,0.5,0.2667,0.2857,0.7692,0.2941,0.4,0.6667,0.9709,0.0667,0.8333,0.2309,0.6061,0.4545,0.6369,0.4444,1.8748,1.7501,0.5334,0.9335,0.5714,1.0712,1.3336,0.7499,1.4332,0.6978,0.2143,0.2333,0.019,0.1516,0.1925,-6.1159,-6.6535,0.5443,-4.3347,-5.4978,0.7501,0.8748,0.0665,0.3336,0.1925,0.8249,0.44,0.4714,1.1001,0.5868,0.6286,0.7851,0.4187,0.4486,1.1251,0.6001,0.6429,0.3016,Unbalanced Game,0.1429,Predictable,0.178,Predictable,0.4932,0.3249,1.8799,0.7523,1.7667,1.8799,1.5294,1.1238,0.6409,0.1831,0.6409,1.009,0.1831,2.2092,0.7273,0.8892,0.1818,2.225,0.3172,1.5905,0.891,0.9808,0.3636,1.3875,0.8182,1.0681,-0.0752,0.0258,1.0227,0.9229,0.8387,1.1923,1.0909,0.8652,1.0,1.0,1.0227,0.9778,0.8387,0.8952,1.0,1.0,0.8182,0.9176,0.2485,-0.682,1.667,0.7501,1.0218,1.0557,1.8182,0.6878,1.1818,0.9128,1.4185,0.7896,1.7039,0.7549,1.3636,0.8214,1.6364,0.7861,3.702,0.071,3.4184,0.2601,3.1182,0.0988,5.9325,0.1252,1.1557,0.0927,0.7534,0.073,0.9284,0.0958,0.9806,0.1274,5.2,0.4591,4.6,0.891,1.6167,0.6095,0.8334,1.3265,1.1334,1.169,1.75,1.2936,7.6,0.4976,6.0,0.825,6.2,0.265,6.8,0.2829,2.25,0.634,2.0334,1.0244,2.8667,1.0802,1.85,1.1609,13.4,0.3863,11.2,0.6134,10.0,0.3082,12.0,0.429,3.8667,0.6114,0.0,0.0,4.4667,1.0199,3.6,1.2164,4.8,0.4974,4.0,0.3953,4.4,0.4713,2.8,0.8893,50.0,0.2581,59.4,0.0838,50.0,0.2581,40.6,0.1227,2.2,0.4979,1.6,0.8385,0.2,2.236,0.2,2.236,0.2622,0.077,0.2638,0.1251,0.6556,0.0676,0.6492,0.0528,0.4859,0.0788,0.5379,0.0457,41.2319,1.5855,-21.5832,-4.1595,0.1888,0.3148,0.2623,0.1458,0.0608,0.3599,0.3678,0.1879,0.064,0.0163,0.2421,0.3434,0.2435,0.1152,0.0408,0.182,0.3101,0.2642,0.15,0.0639,1.9032,1.4486,1.1146,1.569,53.33,26.67,13.33,40.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,81.82,18.18,54.55,45.45,27.27,72.73,27.27,72.73,0.0,100.0,18.18,81.82,45.45,36.36,45.45,0.0,18.18,81.82,18.18,81.82,0.0,18.18,27.27,9.09,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,90.91,9.09,90.91,9.09,72.73,27.27,63.64,36.36,36.36,63.64,9.09,90.91,45.45,27.27,36.36,36.36,45.45,54.55,36.36,63.64,63.64,36.36,27.27,63.64,22.27,1.0035,33.36,0.8874,35.64,0.6703,26.64,1.0034,100.0,0.0,90.91,9.09,100.0,0.0,90.91,9.09,81.82,18.18,45.45,54.55,63.64,9.09,27.27,27.27,63.64,36.36,45.45,54.55,4.76,4.76,4.76,4.76,4.76,4.76,9.52,4.76,4.76,14.29,9.52,9.52,19.05,9.52,0.0,0.0,4.76,19.05,9.52,0.0,4.76,0.0,4.76,4.76,4.76,0.0,0.0,4.76,4.76,4.76,0.0,0.0,9.52,14.29,0.0,0.0,0.0,0.0,36.36,0.0,9.09,9.09,18.18,27.27,27.27,27.27,0.0,9.09,9.09,18.18,0.0,0.0,Home Fav,p_Bigger,Avg_Bigger,Unbalanced,Over_Tendency,Yes_Tendency,Points_Away,Bigger_Home,Bigger_Home,Bigger_Away,Yes,Yes,Bigger_Away,Bigger_Home,Bigger_Away
